Signature,Time Spent
0,0.21078228950500488
1,0.22105646133422852
2,0.211381196975708
3,0.18920540809631348
4,0.21469497680664062
5,NA
6,NA
7,0.20596647262573242
8,0.2063601016998291
9,0.21892118453979492
10,0.23003840446472168
11,NA
12,0.2078564167022705
13,0.2198343276977539
14,0.16145634651184082
15,NA
16,0.21174359321594238
17,NA
18,NA
19,0.2546377182006836
20,NA
21,NA
22,0.212876558303833
23,0.1578989028930664
24,0.19788646697998047
25,0.21111464500427246
26,0.25882625579833984
27,0.21371102333068848
28,0.20047688484191895
29,0.1858217716217041
30,NA
31,0.21763348579406738
32,0.16812610626220703
33,NA
34,NA
35,0.19310331344604492
36,NA
37,NA
38,0.2014482021331787
39,0.20662426948547363
40,0.21509599685668945
41,0.20893073081970215
42,0.20608901977539062
43,NA
44,0.20032405853271484
45,0.2189013957977295
46,0.20402908325195312
47,0.20682573318481445
48,NA
49,NA
50,0.1613771915435791
51,0.214813232421875
52,0.20969557762145996
53,0.24033188819885254
54,0.15877366065979004
55,0.1614818572998047
56,0.20966863632202148
57,0.18906164169311523
58,0.21055388450622559
59,0.16298651695251465
60,0.20728063583374023
61,0.21506810188293457
62,0.1992330551147461
63,0.15592265129089355
64,0.2073366641998291
65,0.20126628875732422
66,0.23197031021118164
67,0.21460604667663574
68,0.2115459442138672
69,0.16522455215454102
70,0.21125149726867676
71,0.21341514587402344
72,NA
73,NA
74,NA
75,0.19354820251464844
76,0.20508885383605957
77,0.158583402633667
78,0.19657683372497559
79,0.20969080924987793
80,0.21457958221435547
81,NA
82,0.19850730895996094
83,0.21333765983581543
84,0.19192981719970703
85,0.21399164199829102
86,0.15672755241394043
87,0.20407795906066895
88,0.21325325965881348
89,0.2014625072479248
90,0.16644906997680664
91,0.20526814460754395
92,0.22293448448181152
93,0.16293907165527344
94,0.15887069702148438
95,0.2471921443939209
96,0.20919156074523926
97,0.19785666465759277
98,NA
99,0.2118849754333496
