Signature,Time Spent
0,0.20963692665100098
1,0.21788430213928223
2,0.23383259773254395
3,NA
4,NA
5,0.20583772659301758
6,0.2057640552520752
7,0.21350359916687012
8,0.21082568168640137
9,NA
10,0.19246244430541992
11,0.1918175220489502
12,NA
13,0.21717071533203125
14,NA
15,0.15898585319519043
16,0.2120516300201416
17,0.15989184379577637
18,NA
19,0.16881585121154785
20,0.1601557731628418
21,0.2045431137084961
22,0.2097330093383789
23,0.15864849090576172
24,0.20702052116394043
25,0.20962023735046387
26,0.20602869987487793
27,0.2114884853363037
28,0.215132474899292
29,0.20025324821472168
30,0.2028818130493164
31,0.21030092239379883
32,0.20786166191101074
33,0.16225242614746094
34,0.27344274520874023
35,NA
36,0.20151519775390625
37,0.2107706069946289
38,0.16698598861694336
39,0.21642565727233887
40,0.2000560760498047
41,NA
42,0.2222299575805664
43,0.1642308235168457
44,NA
45,0.1999807357788086
46,0.24396729469299316
47,NA
48,0.15581727027893066
49,0.21505069732666016
50,0.22382235527038574
51,0.17738699913024902
52,0.20940375328063965
53,0.15700984001159668
54,NA
55,NA
56,0.20931792259216309
57,0.2085421085357666
58,0.19831585884094238
59,0.21762561798095703
60,NA
61,0.16682076454162598
62,0.20683503150939941
63,0.1614851951599121
64,0.2088487148284912
65,0.24692797660827637
66,0.16191887855529785
67,0.23195338249206543
68,0.22649741172790527
69,NA
70,0.2071056365966797
71,NA
72,0.20840835571289062
73,0.2600820064544678
74,0.20615196228027344
75,0.1621553897857666
76,0.1586008071899414
77,NA
78,0.20276808738708496
79,0.21090078353881836
80,0.21323490142822266
81,0.24385881423950195
82,0.20203065872192383
83,0.25402235984802246
84,0.16397452354431152
85,0.20650696754455566
86,0.16346144676208496
87,0.2314598560333252
88,0.21643805503845215
89,NA
90,0.20628976821899414
91,0.18292522430419922
92,0.21503353118896484
93,0.20995450019836426
94,0.20937228202819824
95,0.20971322059631348
96,NA
97,0.16523265838623047
98,0.20504474639892578
99,0.1861116886138916
