Signature,Iteration,Time Spent
0,1,30.960835933685303
0,2,30.70891046524048
0,3,30.693573713302612
0,4,30.56326937675476
0,5,30.438741207122803
0,6,29.727402687072754
0,7,29.973521947860718
0,8,30.20076847076416
0,9,29.938313245773315
0,10,29.461148262023926
1,1,34.36226034164429
1,2,34.83283305168152
1,3,34.760329484939575
1,4,34.72825336456299
1,5,35.004448890686035
1,6,34.58949542045593
1,7,34.414631366729736
1,8,34.50291705131531
1,9,34.44820022583008
1,10,34.726924419403076
10,1,26.361446380615234
10,2,26.603028059005737
10,3,26.64756965637207
10,4,26.769983053207397
10,5,27.055828094482422
10,6,26.907905101776123
10,7,26.70369243621826
10,8,26.35877513885498
10,9,26.57193946838379
10,10,26.626455545425415
11,1,19.09695839881897
11,2,18.943905115127563
11,3,18.85777497291565
11,4,18.827144861221313
11,5,18.99067735671997
11,6,18.876524686813354
11,7,18.933948040008545
11,8,18.677067756652832
11,9,18.796685695648193
11,10,18.893672943115234
12,1,49.54884910583496
12,2,49.29387855529785
12,3,49.225523710250854
12,4,48.838484048843384
12,5,49.34131407737732
12,6,49.15466260910034
12,7,49.22969079017639
12,8,49.229705810546875
12,9,49.33360290527344
12,10,50.622334003448486
13,1,37.33863925933838
13,2,38.22110652923584
13,3,37.36916518211365
13,4,37.24088144302368
13,5,37.10628151893616
13,6,37.4760627746582
13,7,37.650179386138916
13,8,37.189802169799805
13,9,37.30942988395691
13,10,37.470731019973755
14,1,24.667752027511597
14,2,24.912408113479614
14,3,24.579615592956543
14,4,24.584733963012695
14,5,24.405829429626465
14,6,24.60174536705017
14,7,24.749083995819092
14,8,24.62818455696106
14,9,24.842944383621216
14,10,24.307037115097046
15,1,258.44884061813354
15,2,260.00733375549316
15,3,258.6237826347351
15,4,258.8356008529663
15,5,259.89238142967224
15,6,259.35676527023315
15,7,261.6348853111267
15,8,258.1084189414978
15,9,259.2323327064514
15,10,258.4620199203491
16,1,14.360292434692383
16,2,14.276653528213501
16,3,14.359185218811035
16,4,14.443437814712524
16,5,14.34633183479309
16,6,14.290188312530518
16,7,14.354053735733032
16,8,14.459654808044434
16,9,14.229791402816772
16,10,14.698381900787354
17,1,44.42251992225647
17,2,44.724024295806885
17,3,44.98294687271118
17,4,45.49128794670105
17,5,44.78859615325928
17,6,45.23636722564697
17,7,45.18219780921936
17,8,44.59430170059204
17,9,44.715537548065186
17,10,45.21257448196411
18,1,53.04932618141174
18,2,52.85704207420349
18,3,52.513399839401245
18,4,52.6506462097168
18,5,53.15688896179199
18,6,52.603261947631836
18,7,52.635953426361084
18,8,52.92627692222595
18,9,52.985191345214844
18,10,53.3709602355957
19,1,NA
2,1,19.128881692886353
2,2,19.072505474090576
2,3,18.97679114341736
2,4,18.631458282470703
2,5,18.524797201156616
2,6,18.715335369110107
2,7,18.50572633743286
2,8,18.985772132873535
2,9,18.503798484802246
2,10,18.763986110687256
20,1,NA
21,1,NA
22,1,NA
23,1,437.71497631073
23,2,395.97221517562866
23,3,560.6277410984039
23,4,463.13994097709656
23,5,396.80481481552124
23,6,396.1649634838104
23,7,394.04960775375366
23,8,395.35397124290466
23,9,400.099693775177
23,10,410.44604659080505
24,1,98.94764542579651
24,2,96.07401371002197
24,3,99.51134324073792
24,4,98.145427942276
24,5,99.71448040008545
24,6,98.56780123710632
24,7,96.17854738235474
24,8,96.4891426563263
24,9,95.22005271911621
24,10,99.05978178977966
25,1,386.78799962997437
25,2,235.07954454421997
25,3,207.40252327919006
25,4,210.61939978599548
25,5,209.87123584747314
25,6,209.71612906455994
25,7,211.7952470779419
25,8,210.44907546043396
25,9,209.77409982681274
25,10,209.2355990409851
26,1,135.5370807647705
26,2,135.92562413215637
26,3,135.20566391944885
26,4,135.62182521820068
26,5,134.7952117919922
26,6,134.82385349273682
26,7,136.46860551834106
26,8,137.02465510368347
26,9,139.23365092277527
26,10,134.68084287643433
27,1,27.641462087631226
27,2,27.533565282821655
27,3,27.59181785583496
27,4,27.594873666763306
27,5,27.225356578826904
27,6,27.663511991500854
27,7,27.82661271095276
27,8,27.6416175365448
27,9,27.70135235786438
27,10,27.579418897628784
28,1,123.59608030319214
28,2,122.82235980033875
28,3,123.44458770751953
28,4,122.54295921325684
28,5,122.73860120773315
28,6,122.28743076324463
28,7,122.16942548751831
28,8,122.47028112411499
28,9,122.8843126296997
28,10,122.07008838653564
29,1,31.461756229400635
29,2,30.951658248901367
29,3,31.42211627960205
29,4,30.80693817138672
29,5,31.36066484451294
29,6,31.27350640296936
29,7,31.610901832580566
29,8,31.340890884399414
29,9,31.14866805076599
29,10,31.40709352493286
3,1,11.271704196929932
3,2,11.23676085472107
3,3,11.341133832931519
3,4,11.311485290527344
3,5,11.270593166351318
3,6,11.47419023513794
3,7,11.471256494522095
3,8,11.415541887283325
3,9,11.09174370765686
3,10,11.386028528213501
30,1,21.553183794021606
30,2,21.52714252471924
30,3,21.808919191360474
30,4,22.05151057243347
30,5,21.860945224761963
30,6,22.157026767730713
30,7,21.711184978485107
30,8,21.94899272918701
30,9,22.141961336135864
30,10,21.74699354171753
31,1,20.9214870929718
31,2,20.863268613815308
31,3,20.86156463623047
31,4,20.91706681251526
31,5,20.91503095626831
31,6,20.893442630767822
31,7,21.082282543182373
31,8,20.8035991191864
31,9,20.725833654403687
31,10,20.89400553703308
32,1,18.63288116455078
32,2,18.575809240341187
32,3,18.81951093673706
32,4,18.43995475769043
32,5,18.872023344039917
32,6,18.45430088043213
32,7,18.428069591522217
32,8,18.626947164535522
32,9,18.54102849960327
32,10,18.654603481292725
33,1,57.00168323516846
33,2,57.123772382736206
33,3,56.75199866294861
33,4,56.65095520019531
33,5,56.558594942092896
33,6,56.69011616706848
33,7,56.31973338127136
33,8,57.67126488685608
33,9,56.45516061782837
33,10,56.84600758552551
34,1,45.866923809051514
34,2,45.621755838394165
34,3,45.48913025856018
34,4,45.57182264328003
34,5,45.96921730041504
34,6,45.61086416244507
34,7,45.50947952270508
34,8,45.712066411972046
34,9,45.37244415283203
34,10,45.43837380409241
35,1,33.00043964385986
35,2,32.79264545440674
35,3,33.156495809555054
35,4,33.00145864486694
35,5,32.95937943458557
35,6,33.279433727264404
35,7,33.096935510635376
35,8,32.88623762130737
35,9,32.76060104370117
35,10,32.989049673080444
36,1,68.7411003112793
36,2,69.91164779663086
36,3,70.05601024627686
36,4,68.77659749984741
36,5,71.10484027862549
36,6,69.6978771686554
36,7,70.21729922294617
36,8,70.17950654029846
36,9,70.43666911125183
36,10,68.8191990852356
37,1,45.19313955307007
37,2,44.1887571811676
37,3,44.45831823348999
37,4,44.731871128082275
37,5,44.270506143569946
37,6,44.354002952575684
37,7,44.28644585609436
37,8,44.600571632385254
37,9,44.43911361694336
37,10,44.285327434539795
38,1,47.659470558166504
38,2,47.627649784088135
38,3,47.032681703567505
38,4,46.94507360458374
38,5,47.580862283706665
38,6,47.903685092926025
38,7,47.147234201431274
38,8,46.226568937301636
38,9,46.92119646072388
38,10,46.96251392364502
39,1,20.827034950256348
39,2,20.57929277420044
39,3,20.512011766433716
39,4,20.440296173095703
39,5,20.235867977142334
39,6,20.295979261398315
39,7,20.000383615493774
39,8,19.850069284439087
39,9,20.11384105682373
39,10,20.16801619529724
4,1,75.79858160018921
4,2,76.3669900894165
4,3,75.92628526687622
4,4,75.45567893981934
4,5,74.97794365882874
4,6,75.68587493896484
4,7,75.81435132026672
4,8,75.61094164848328
4,9,75.35160970687866
4,10,75.36598873138428
40,1,107.93103122711182
40,2,108.22518801689148
40,3,107.29627561569214
40,4,106.69149160385132
40,5,106.56784701347351
40,6,107.10990381240845
40,7,106.58187961578369
40,8,106.76502776145935
40,9,108.14699220657349
40,10,107.74387979507446
41,1,NA
42,1,34.92079567909241
42,2,11.574427604675293
42,3,NA
43,1,NA
44,1,26.941735982894897
44,2,26.970229625701904
44,3,27.031809329986572
44,4,26.894902229309082
44,5,27.015979766845703
44,6,26.717124700546265
44,7,26.946348428726196
44,8,26.660750150680542
44,9,26.87214994430542
44,10,10.356731414794922
45,1,11.358152866363525
45,2,NA
46,1,36.08395791053772
46,2,36.656474351882935
46,3,36.53605914115906
46,4,36.0509569644928
46,5,36.22469115257263
46,6,36.03514552116394
46,7,36.12855863571167
46,8,35.95720362663269
46,9,36.167314291000366
46,10,35.61179494857788
47,1,33.75178289413452
47,2,33.92252230644226
47,3,33.777384996414185
47,4,33.26614713668823
47,5,33.37146520614624
47,6,33.71357870101929
47,7,33.891557455062866
47,8,33.98606729507446
47,9,33.39351296424866
47,10,33.52157402038574
48,1,377.3111472129822
48,2,377.64695382118225
48,3,368.51805090904236
48,4,376.9221179485321
48,5,375.7969481945038
48,6,374.89413809776306
48,7,384.7012355327606
48,8,378.86400532722473
48,9,376.2443838119507
48,10,376.97980070114136
49,1,NA
5,1,67.00970435142517
5,2,66.46001887321472
5,3,67.18483757972717
5,4,65.8908998966217
5,5,67.99881315231323
5,6,65.6663510799408
5,7,66.6279091835022
5,8,67.84905791282654
5,9,68.35932183265686
5,10,66.40272998809814
50,1,101.34745955467224
50,2,103.2729434967041
50,3,101.01169753074646
50,4,101.83456945419312
50,5,101.090158700943
50,6,101.6870813369751
50,7,101.22997689247131
50,8,101.56805539131165
50,9,101.72351336479187
50,10,101.66796278953552
51,1,129.17779874801636
51,2,130.0513904094696
51,3,128.48129200935364
51,4,129.77294516563416
51,5,128.3905713558197
51,6,127.90417098999023
51,7,127.49052882194519
51,8,129.63099598884583
51,9,129.38430213928223
51,10,128.71149158477783
52,1,118.63300776481628
52,2,118.28884148597717
52,3,117.28555345535278
52,4,119.43747091293335
52,5,119.2354793548584
52,6,116.58511257171631
52,7,118.16227769851685
52,8,119.08803653717041
52,9,117.59176659584045
52,10,118.39059472084045
53,1,53.88496112823486
53,2,53.93901085853577
53,3,53.65210771560669
53,4,53.548874378204346
53,5,53.942134141922
53,6,54.21233868598938
53,7,53.88550305366516
53,8,53.67454719543457
53,9,53.75077199935913
53,10,53.330193281173706
54,1,68.94594860076904
54,2,70.11013889312744
54,3,69.26886987686157
54,4,69.35618782043457
54,5,69.90086245536804
54,6,69.33105707168579
54,7,69.94844555854797
54,8,68.99211072921753
54,9,68.78508520126343
54,10,69.66288113594055
55,1,63.0319082736969
55,2,62.951186418533325
55,3,63.17221021652222
55,4,62.30552911758423
55,5,64.08881545066833
55,6,62.85872459411621
55,7,62.355668783187866
55,8,63.793073654174805
55,9,62.71112394332886
55,10,62.772101640701294
56,1,34.86390829086304
56,2,35.46749973297119
56,3,35.10333704948425
56,4,34.882957458496094
56,5,35.06402087211609
56,6,34.93841767311096
56,7,35.05916881561279
56,8,36.01522994041443
56,9,34.61045265197754
56,10,35.079875230789185
57,1,65.158456325531
57,2,65.23048710823059
57,3,64.29679536819458
57,4,65.02721977233887
57,5,64.33534622192383
57,6,64.49260473251343
57,7,64.63597583770752
57,8,64.4903130531311
57,9,64.91247892379761
57,10,64.8575496673584
58,1,40.013169050216675
58,2,40.191558837890625
58,3,40.02011060714722
58,4,40.50596356391907
58,5,40.29811978340149
58,6,40.34750962257385
58,7,40.64059114456177
58,8,40.83966660499573
58,9,40.53614377975464
58,10,40.539419651031494
59,1,37.853400230407715
59,2,38.503055810928345
59,3,38.76880741119385
59,4,38.24957990646362
59,5,37.918960094451904
59,6,37.93420767784119
59,7,38.62242579460144
59,8,38.914159297943115
59,9,38.09008431434631
59,10,38.20475673675537
6,1,121.00800681114197
6,2,120.06301736831665
6,3,118.57677793502808
6,4,120.44236850738525
6,5,118.1408998966217
6,6,118.02280926704407
6,7,119.84252786636353
6,8,119.30126452445984
6,9,120.50280284881592
6,10,119.92325711250305
60,1,NA
61,1,NA
62,1,29.634511709213257
62,2,29.683242321014404
62,3,29.224870443344116
62,4,29.18269944190979
62,5,29.314587593078613
62,6,29.57092571258545
62,7,29.85979461669922
62,8,29.22409462928772
62,9,29.024051666259766
62,10,29.465099573135376
63,1,100.06452083587646
63,2,97.2010805606842
63,3,94.62568712234497
63,4,93.4831759929657
63,5,94.45387101173401
63,6,94.26224946975708
63,7,94.32931566238403
63,8,93.69952869415283
63,9,93.93754649162292
63,10,94.44623136520386
64,1,NA
65,1,142.03122639656067
65,2,142.9715940952301
65,3,140.4939980506897
65,4,140.95058965682983
65,5,140.37081718444824
65,6,139.4732165336609
65,7,137.1539821624756
65,8,138.1557719707489
65,9,136.75887632369995
65,10,137.59259223937988
66,1,31.46173357963562
66,2,31.11297369003296
66,3,31.10597515106201
66,4,31.35729742050171
66,5,31.460288524627686
66,6,31.101515293121338
66,7,31.48806881904602
66,8,31.423295497894287
66,9,31.278204679489136
66,10,31.302194356918335
67,1,27.846294403076172
67,2,27.835102081298828
67,3,27.87728714942932
67,4,27.588194131851196
67,5,27.672494649887085
67,6,27.459107160568237
67,7,27.86308264732361
67,8,27.70228147506714
67,9,27.980462074279785
67,10,27.940245389938354
68,1,79.3152551651001
68,2,79.84320950508118
68,3,79.70112204551697
68,4,78.37294149398804
68,5,79.33646488189697
68,6,80.69094824790955
68,7,79.8817024230957
68,8,79.75806474685669
68,9,79.55190992355347
68,10,79.43010449409485
69,1,34.30281901359558
69,2,34.061251401901245
69,3,33.901899576187134
69,4,34.90305471420288
69,5,34.317150592803955
69,6,34.26500654220581
69,7,34.192758560180664
69,8,33.986448526382446
69,9,34.32152795791626
69,10,34.25173902511597
7,1,26.2048442363739
7,2,26.220529317855835
7,3,26.416393756866455
7,4,26.20497417449951
7,5,26.25148606300354
7,6,26.14619731903076
7,7,25.834181547164917
7,8,26.447917222976685
7,9,26.288789749145508
7,10,26.598288536071777
70,1,43.043161153793335
70,2,42.14502024650574
70,3,43.458847761154175
70,4,41.80150055885315
70,5,43.276217222213745
70,6,42.00535988807678
70,7,41.78814172744751
70,8,43.373594760894775
70,9,43.31161332130432
70,10,41.96730184555054
71,1,NA
72,1,171.0814082622528
72,2,169.83652687072754
72,3,170.9188268184662
72,4,171.28626608848572
72,5,168.12986707687378
72,6,161.81506037712097
72,7,162.1422758102417
72,8,163.5059986114502
72,9,162.6027750968933
72,10,162.9843146800995
73,1,74.26195979118347
73,2,73.84412932395935
73,3,74.32895159721375
73,4,74.33748435974121
73,5,73.98275661468506
73,6,74.0154492855072
73,7,73.9464750289917
73,8,74.80995988845825
73,9,73.90523147583008
73,10,73.46193981170654
74,1,20.084243297576904
74,2,19.930213451385498
74,3,19.62743353843689
74,4,19.68578052520752
74,5,19.871424913406372
74,6,19.79009199142456
74,7,19.715010166168213
74,8,19.98038411140442
74,9,19.585425853729248
74,10,19.5334050655365
75,1,101.36147475242615
75,2,101.55186772346497
75,3,101.8043110370636
75,4,102.86176371574402
75,5,101.89613890647888
75,6,102.70708656311035
75,7,102.14793634414673
75,8,100.79666543006897
75,9,101.72588443756104
75,10,101.34161710739136
76,1,NA
77,1,24.350706815719604
77,2,22.382054567337036
77,3,22.458897829055786
77,4,22.491904258728027
77,5,22.698981523513794
77,6,22.44623875617981
77,7,22.717872142791748
77,8,22.736968755722046
77,9,22.49861979484558
77,10,22.605945348739624
78,1,285.8198022842407
