Signature,Iteration,Time Spent
0,1,65.23223161697388
0,2,63.35996341705322
0,3,62.75289797782898
0,4,64.43427920341492
0,5,69.51171135902405
0,6,63.97174263000488
0,7,64.22310423851013
0,8,65.68688416481018
0,9,64.28548216819763
0,10,65.3437888622284
1,1,470.8886661529541
1,2,470.72570395469666
1,3,473.16582584381104
1,4,473.0970895290375
1,5,473.46236538887024
1,6,473.2340829372406
1,7,471.95279932022095
1,8,471.83458518981934
1,9,469.1657466888428
1,10,473.2469916343689
10,1,19.55343222618103
10,2,19.335124969482422
10,3,19.43985605239868
10,4,19.6112277507782
10,5,19.848310232162476
10,6,19.695060968399048
10,7,19.31308078765869
10,8,19.28220844268799
10,9,19.464065313339233
10,10,19.52235245704651
11,1,52.73025560379028
11,2,52.194268465042114
11,3,52.97046780586243
11,4,52.40295338630676
11,5,52.711522340774536
11,6,52.121230602264404
11,7,52.6216881275177
11,8,52.848772048950195
11,9,52.46806859970093
11,10,52.515801668167114
12,1,94.08530807495117
12,2,95.08937859535217
12,3,94.86119198799133
12,4,95.08004570007324
12,5,95.25542831420898
12,6,94.62899732589722
12,7,99.80694484710693
12,8,96.1706953048706
12,9,95.72534441947937
12,10,93.49873900413513
13,1,51.345316886901855
13,2,51.020588397979736
13,3,51.11487555503845
13,4,51.089773654937744
13,5,51.40539741516113
13,6,51.37780714035034
13,7,51.24346685409546
13,8,51.30321168899536
13,9,50.89032769203186
13,10,51.190438747406006
14,1,80.34645128250122
14,2,81.03251886367798
14,3,80.23745918273926
14,4,80.10008597373962
14,5,80.1635627746582
14,6,79.80915665626526
14,7,80.54128050804138
14,8,79.86821722984314
14,9,81.41429233551025
14,10,80.9637815952301
15,1,18.442628860473633
15,2,18.452521324157715
15,3,18.542067527770996
15,4,18.441734552383423
15,5,18.63407254219055
15,6,18.53593349456787
15,7,18.50516653060913
15,8,18.64337658882141
15,9,18.52094316482544
15,10,18.706807851791382
16,1,10.210822105407715
16,2,10.302356958389282
16,3,10.413652896881104
16,4,10.302256107330322
16,5,10.45737075805664
16,6,10.317817687988281
16,7,10.518598556518555
16,8,10.388265132904053
16,9,10.33539891242981
16,10,10.2993803024292
17,1,19.909338235855103
17,2,20.042376279830933
17,3,20.010688304901123
17,4,19.85266375541687
17,5,19.887971878051758
17,6,19.882117986679077
17,7,19.7204270362854
17,8,19.676329851150513
17,9,19.71317195892334
17,10,19.730649709701538
18,1,44.78038048744202
18,2,44.69624209403992
18,3,45.22924733161926
18,4,44.50399947166443
18,5,44.98170495033264
18,6,44.63093948364258
18,7,44.450905561447144
18,8,44.417988300323486
18,9,44.609338998794556
18,10,44.660956621170044
19,1,10.420832633972168
19,2,10.328337907791138
19,3,10.448087453842163
19,4,10.253958702087402
19,5,10.579474687576294
19,6,10.350199699401855
19,7,10.640244007110596
19,8,10.444143295288086
19,9,10.471667289733887
19,10,10.439306259155273
2,1,13.027608871459961
2,2,12.830207824707031
2,3,12.810905694961548
2,4,12.82890796661377
2,5,13.055776119232178
2,6,12.910356283187866
2,7,12.756700038909912
2,8,12.817408561706543
2,9,12.915900707244873
2,10,12.807674646377563
20,1,46.31707143783569
20,2,45.454097747802734
20,3,45.601858139038086
20,4,45.463233947753906
20,5,45.52229166030884
20,6,45.85312867164612
20,7,45.70165538787842
20,8,45.284475326538086
20,9,45.47516489028931
20,10,45.35611057281494
21,1,116.70802330970764
21,2,118.38537931442261
21,3,116.38865947723389
21,4,117.52421712875366
21,5,116.6225175857544
21,6,115.67435073852539
21,7,115.92665672302246
21,8,116.61544442176819
21,9,116.79425048828125
21,10,115.2540431022644
22,1,NA
23,1,63.24091815948486
23,2,65.09435415267944
23,3,62.657201290130615
23,4,61.677130460739136
23,5,62.382856607437134
23,6,62.80218195915222
23,7,62.889312982559204
23,8,62.96294808387756
23,9,63.78978943824768
23,10,63.99514436721802
24,1,55.06743001937866
24,2,55.125028133392334
24,3,55.60232591629028
24,4,55.14030146598816
24,5,55.520824909210205
24,6,55.23295855522156
24,7,55.27154564857483
24,8,55.71512746810913
24,9,55.5273003578186
24,10,54.63657832145691
25,1,31.82969379425049
25,2,31.692493677139282
25,3,31.071255683898926
25,4,31.398566961288452
25,5,31.07541036605835
25,6,31.49148154258728
25,7,31.0768940448761
25,8,29.237071752548218
25,9,29.445730447769165
25,10,29.59343695640564
26,1,54.42713284492493
26,2,54.831700563430786
26,3,54.39197540283203
26,4,54.86461544036865
26,5,54.137017250061035
26,6,54.15739369392395
26,7,54.682788610458374
26,8,54.61302995681763
26,9,54.899523973464966
26,10,54.26620030403137
27,1,168.232097864151
27,2,169.07334876060486
27,3,168.11501932144165
27,4,170.13897562026978
27,5,169.64102005958557
27,6,172.40507125854492
27,7,169.21913194656372
27,8,170.56700372695923
27,9,167.42941808700562
27,10,169.17283606529236
28,1,12.75656533241272
28,2,13.105839252471924
28,3,13.011736392974854
28,4,12.66655707359314
28,5,12.843194723129272
28,6,12.693700075149536
28,7,12.787824392318726
28,8,12.821635723114014
28,9,12.704775094985962
28,10,12.904227256774902
29,1,22.066314935684204
29,2,22.116249561309814
29,3,21.971400260925293
29,4,22.029370069503784
29,5,22.216505765914917
29,6,22.23018741607666
29,7,21.94906497001648
29,8,21.978190183639526
29,9,22.1510009765625
29,10,22.30859136581421
3,1,23.917999029159546
3,2,23.75554847717285
3,3,23.915563583374023
3,4,23.8519070148468
3,5,23.864800691604614
3,6,23.60560655593872
3,7,23.558058500289917
3,8,23.867266416549683
3,9,23.849112510681152
3,10,23.797891855239868
30,1,NA
31,1,19.72322177886963
31,2,19.63188099861145
31,3,19.39745330810547
31,4,19.71667766571045
31,5,20.100861072540283
31,6,19.57729434967041
31,7,19.71981406211853
31,8,19.581796407699585
31,9,19.712165355682373
31,10,19.459588050842285
32,1,NA
33,1,12.225136280059814
33,2,12.086229801177979
33,3,12.321099996566772
33,4,12.013594150543213
33,5,11.752407550811768
33,6,12.220202445983887
33,7,10.861396551132202
33,8,10.623853206634521
33,9,10.84725570678711
33,10,10.853441715240479
34,1,21.13036799430847
34,2,20.941497802734375
34,3,20.74116015434265
34,4,20.61362338066101
34,5,21.023087978363037
34,6,20.860212564468384
34,7,20.591318130493164
34,8,20.725547552108765
