Signature,Iteration,Time Spent
0,1,48.74572134017944
0,2,48.86831498146057
0,3,49.763676166534424
0,4,48.8342809677124
0,5,48.88359546661377
0,6,48.68560743331909
0,7,48.28614783287048
0,8,48.53324818611145
0,9,49.12034201622009
0,10,48.93440914154053
1,1,44.955620765686035
1,2,45.06204128265381
1,3,44.81573534011841
1,4,44.551259994506836
1,5,44.69083118438721
1,6,44.627410888671875
1,7,44.970529317855835
1,8,45.213380336761475
1,9,44.90471267700195
1,10,44.897804737091064
10,1,16.261990070343018
10,2,16.18215012550354
10,3,16.238078832626343
10,4,16.113478660583496
10,5,16.479610681533813
10,6,16.120153188705444
10,7,16.21193218231201
10,8,16.193058729171753
10,9,16.277121543884277
10,10,16.291788578033447
11,1,35.403647661209106
11,2,35.70813202857971
11,3,36.021026611328125
11,4,35.792049407958984
11,5,35.29359722137451
11,6,35.86001491546631
11,7,36.08873724937439
11,8,35.53530526161194
11,9,35.646782875061035
11,10,35.75318741798401
12,1,NA
13,1,21.880441904067993
13,2,22.337952613830566
13,3,21.989596605300903
13,4,22.006317138671875
13,5,22.344998598098755
13,6,21.881646156311035
13,7,22.356980085372925
13,8,22.09256100654602
13,9,22.199321269989014
13,10,22.302784204483032
14,1,41.82853937149048
14,2,41.77685046195984
14,3,41.24054551124573
14,4,41.155945777893066
14,5,41.32681632041931
14,6,41.02985596656799
14,7,41.300305128097534
14,8,41.73119497299194
14,9,41.931358337402344
14,10,41.71425747871399
15,1,34.5872528553009
15,2,34.06618618965149
15,3,33.83823800086975
15,4,34.20110630989075
15,5,33.65019512176514
15,6,34.26496171951294
15,7,34.045605421066284
15,8,34.67507243156433
15,9,34.333107471466064
15,10,34.21419429779053
16,1,63.61881923675537
16,2,63.72387981414795
16,3,62.77289009094238
16,4,62.61935019493103
16,5,63.62535810470581
16,6,64.05853533744812
16,7,63.30679202079773
16,8,62.644500970840454
16,9,62.7165744304657
16,10,62.79888439178467
17,1,16.957077980041504
17,2,17.3236186504364
17,3,17.46678400039673
17,4,17.27752685546875
17,5,17.26273775100708
17,6,17.088961362838745
17,7,17.40974235534668
17,8,17.265294551849365
17,9,17.280462741851807
17,10,17.404823064804077
18,1,46.97909498214722
18,2,44.61655592918396
18,3,44.964767932891846
18,4,45.30821990966797
18,5,45.82580304145813
18,6,45.473589181900024
18,7,46.62583899497986
18,8,45.91412925720215
18,9,46.3073627948761
18,10,45.054808378219604
19,1,30.849537134170532
19,2,30.45639419555664
19,3,30.45885944366455
19,4,30.600600481033325
19,5,30.516460418701172
19,6,30.719794034957886
19,7,30.81163191795349
19,8,30.265300989151
19,9,30.1423180103302
19,10,30.19649386405945
2,1,8.80290150642395
2,2,8.83682918548584
2,3,9.149566650390625
2,4,9.258339643478394
2,5,9.141997814178467
2,6,9.23935341835022
2,7,9.273846626281738
2,8,9.215770721435547
2,9,8.9606454372406
2,10,9.019518375396729
20,1,14.258897542953491
20,2,14.103588104248047
20,3,14.445289850234985
20,4,14.252727508544922
20,5,14.349339723587036
20,6,14.256059408187866
20,7,14.052403450012207
20,8,14.282285451889038
20,9,14.034535646438599
20,10,14.443496704101562
21,1,NA
22,1,12.927526473999023
22,2,12.80724048614502
22,3,12.723174095153809
22,4,12.906311511993408
22,5,12.838984966278076
22,6,12.727553367614746
22,7,12.711271047592163
22,8,12.865634202957153
22,9,12.714333772659302
22,10,12.627269506454468
23,1,21.079036235809326
23,2,21.349603176116943
23,3,21.57890486717224
23,4,21.535217761993408
23,5,21.270167350769043
23,6,21.1103093624115
23,7,21.047916889190674
23,8,21.152642726898193
23,9,21.327491760253906
23,10,21.191025257110596
24,1,25.28240728378296
24,2,25.445486545562744
24,3,25.357524394989014
24,4,25.229153394699097
24,5,25.08470392227173
24,6,24.99752449989319
24,7,25.30767822265625
24,8,25.171311140060425
24,9,25.296107530593872
24,10,25.007589101791382
25,1,51.626835346221924
25,2,51.344531536102295
25,3,52.19197654724121
25,4,52.43924331665039
25,5,51.94364666938782
25,6,52.54329824447632
25,7,52.59017467498779
25,8,51.89321422576904
25,9,52.390135526657104
25,10,52.13225507736206
26,1,52.65303373336792
26,2,53.267658710479736
26,3,53.04616045951843
26,4,53.429516553878784
26,5,53.27468466758728
26,6,52.430328607559204
26,7,52.75876545906067
26,8,52.69479155540466
26,9,52.585487365722656
26,10,53.22737669944763
27,1,11.349504470825195
27,2,11.317052125930786
27,3,11.219021797180176
27,4,11.325566291809082
27,5,11.283825397491455
27,6,11.26339840888977
