Signature,Iteration,Time Spent
0,1,44.48061680793762
0,2,43.066396713256836
0,3,42.96603322029114
0,4,43.250179290771484
0,5,43.02553057670593
0,6,43.332435846328735
0,7,43.35471248626709
0,8,42.955830097198486
0,9,43.24745416641235
0,10,43.353832960128784
1,1,26.34378409385681
1,2,26.27828311920166
1,3,26.536240100860596
1,4,26.174431085586548
1,5,26.301224946975708
1,6,26.334365606307983
1,7,26.27842378616333
1,8,26.293853521347046
1,9,26.51205849647522
1,10,26.39049243927002
10,1,NA
11,1,41.75580835342407
11,2,40.92850112915039
11,3,41.675679206848145
11,4,40.93859004974365
11,5,41.39631748199463
11,6,41.18040466308594
11,7,41.13635325431824
11,8,41.211620807647705
11,9,41.163347005844116
11,10,40.903265714645386
12,1,NA
13,1,27.75298762321472
13,2,27.715823650360107
13,3,27.526876211166382
13,4,27.645944595336914
13,5,27.92495369911194
13,6,27.808369636535645
13,7,27.671586275100708
13,8,27.769072771072388
13,9,27.469204902648926
13,10,27.415453910827637
14,1,NA
15,1,162.93689799308777
15,2,162.92500495910645
15,3,162.1844503879547
15,4,162.61335039138794
15,5,164.20130348205566
15,6,164.6727545261383
15,7,165.6469922065735
15,8,163.2853856086731
15,9,163.16373944282532
15,10,161.8217158317566
16,1,NA
17,1,NA
18,1,86.65538907051086
18,2,85.357004404068
18,3,87.77119421958923
18,4,84.45776844024658
18,5,85.65372014045715
18,6,85.1879506111145
18,7,85.80266809463501
18,8,86.57951164245605
18,9,85.45128726959229
18,10,84.47900152206421
19,1,18.833906412124634
19,2,18.794797658920288
19,3,18.855587244033813
19,4,18.816587686538696
19,5,19.053825855255127
19,6,18.949544191360474
19,7,19.404765367507935
19,8,19.174567222595215
19,9,18.980868816375732
19,10,18.747585773468018
2,1,15.810215950012207
2,2,15.627049922943115
2,3,15.808411359786987
2,4,15.96012020111084
2,5,15.839379072189331
2,6,15.628159999847412
2,7,15.538888216018677
2,8,16.10299301147461
2,9,15.87065839767456
2,10,15.72624397277832
20,1,136.2408287525177
20,2,135.51529121398926
20,3,138.61135864257812
20,4,136.26852655410767
20,5,136.26487612724304
20,6,135.02079796791077
20,7,135.6025516986847
20,8,135.57538509368896
20,9,135.1581084728241
20,10,136.6971719264984
21,1,22.176942348480225
21,2,22.119519472122192
21,3,22.66185164451599
21,4,22.253347635269165
21,5,22.27019214630127
21,6,21.999140977859497
21,7,22.256222009658813
21,8,22.442331314086914
21,9,22.71503520011902
21,10,22.78805923461914
22,1,31.693676948547363
22,2,31.479918003082275
22,3,31.830974817276
22,4,31.394615173339844
22,5,31.629576444625854
22,6,31.95194172859192
22,7,31.80336332321167
22,8,31.65030288696289
22,9,31.557878494262695
22,10,31.47689390182495
23,1,39.44067049026489
23,2,39.31519055366516
23,3,39.81303596496582
23,4,39.281312465667725
23,5,39.63884425163269
23,6,39.69250535964966
23,7,39.91422772407532
23,8,39.33674716949463
23,9,39.160253047943115
23,10,39.81024408340454
24,1,20.57020139694214
24,2,20.571843147277832
24,3,20.457521677017212
24,4,20.573272943496704
24,5,20.73271942138672
24,6,20.274529933929443
24,7,20.714061975479126
24,8,20.563248872756958
24,9,20.790465831756592
24,10,20.657506704330444
25,1,15.780482769012451
25,2,15.608760595321655
25,3,15.556288957595825
25,4,15.847307920455933
25,5,15.763789892196655
25,6,15.650006771087646
25,7,15.826561689376831
25,8,15.635501861572266
25,9,15.593876361846924
25,10,15.746204853057861
26,1,27.94537353515625
26,2,28.12976622581482
26,3,28.234369039535522
26,4,27.472371578216553
26,5,27.865288496017456
26,6,27.565446376800537
26,7,27.977301836013794
26,8,27.70300555229187
26,9,27.563191175460815
26,10,27.738595962524414
27,1,31.985525369644165
27,2,32.141120195388794
27,3,31.87624740600586
27,4,31.999468326568604
27,5,31.945141553878784
27,6,31.79429864883423
27,7,32.122413873672485
27,8,31.926976203918457
27,9,32.28261661529541
27,10,32.086609840393066
28,1,NA
29,1,NA
3,1,140.6411418914795
3,2,143.92995047569275
3,3,141.70219206809998
3,4,140.9534785747528
3,5,140.64374351501465
3,6,140.3531448841095
3,7,142.3099558353424
3,8,143.10156440734863
3,9,142.02739095687866
3,10,140.9358847141266
30,1,86.72855186462402
30,2,85.75281071662903
30,3,86.36858415603638
30,4,86.00494146347046
30,5,87.10736966133118
30,6,85.79567456245422
30,7,86.80089688301086
30,8,85.79717016220093
30,9,86.2482054233551
30,10,85.96270442008972
31,1,41.4967885017395
31,2,41.03241968154907
31,3,41.03301215171814
31,4,41.53495192527771
31,5,41.48093509674072
31,6,41.365827322006226
31,7,41.50387763977051
31,8,41.25170683860779
31,9,40.886741399765015
31,10,41.03152132034302
32,1,46.34018421173096
32,2,46.16758370399475
32,3,45.863744258880615
32,4,46.34987711906433
32,5,45.77299785614014
32,6,45.95917224884033
32,7,46.063615560531616
32,8,45.970508098602295
32,9,46.11809992790222
32,10,46.162200689315796
33,1,35.554428577423096
33,2,35.315704345703125
33,3,35.90238809585571
33,4,35.5963191986084
33,5,35.46657586097717
33,6,35.13038349151611
33,7,35.422367811203
33,8,35.9312002658844
33,9,36.45875835418701
33,10,35.762439489364624
34,1,490.7529184818268
34,2,485.2536451816559
34,3,488.8616840839386
34,4,486.0084869861603
34,5,489.6655225753784
34,6,488.9304394721985
34,7,492.02401971817017
34,8,498.11078119277954
34,9,485.583190202713
34,10,488.6461443901062
35,1,33.69623017311096
35,2,33.89331650733948
35,3,33.92042279243469
35,4,33.97235131263733
35,5,33.748141288757324
35,6,33.93991470336914
35,7,33.65132784843445
35,8,33.777875661849976
35,9,34.09160137176514
35,10,34.23389649391174
36,1,13.376156330108643
36,2,13.227133750915527
36,3,13.185355424880981
36,4,13.08625340461731
36,5,13.084630250930786
36,6,13.09023118019104
36,7,13.407473087310791
36,8,13.397526741027832
36,9,13.293631315231323
36,10,13.27122712135315
37,1,391.0336344242096
37,2,383.0812430381775
37,3,386.8339490890503
37,4,71.07019567489624
37,5,393.58569049835205
37,6,387.6537837982178
37,7,386.590460062027
37,8,386.46273708343506
37,9,395.518351316452
37,10,391.52426624298096
38,1,22.250603914260864
38,2,22.229356050491333
38,3,22.26546549797058
38,4,22.321532011032104
38,5,22.24008846282959
38,6,22.06003427505493
38,7,21.969016075134277
38,8,22.272706031799316
38,9,22.192863941192627
38,10,22.256556510925293
39,1,82.02654480934143
39,2,82.55531406402588
39,3,82.47320890426636
39,4,80.1646888256073
39,5,81.81120109558105
39,6,81.71829581260681
39,7,81.62414693832397
39,8,82.05071020126343
39,9,83.11095976829529
39,10,82.21864748001099
4,1,19.543949127197266
4,2,19.417011976242065
4,3,19.440083742141724
4,4,19.348233699798584
4,5,19.211665630340576
4,6,19.538613080978394
4,7,19.73325777053833
4,8,19.25952935218811
4,9,19.63348078727722
4,10,19.448749542236328
40,1,68.10109424591064
40,2,67.65868473052979
40,3,67.54064750671387
40,4,68.01235938072205
40,5,67.24773454666138
40,6,67.89151692390442
40,7,68.5392529964447
40,8,67.08861494064331
40,9,68.07799935340881
40,10,68.01276206970215
41,1,16.368451833724976
41,2,16.244523286819458
41,3,15.974518537521362
41,4,16.403308629989624
41,5,16.246764421463013
41,6,16.171563863754272
41,7,16.359881162643433
41,8,16.20163130760193
41,9,15.876165628433228
41,10,16.12589979171753
42,1,50.8517632484436
42,2,51.65020203590393
42,3,50.79585313796997
42,4,50.8369824886322
42,5,50.620832204818726
42,6,50.72714853286743
42,7,50.4699387550354
42,8,51.079479932785034
42,9,50.82680344581604
42,10,51.02638387680054
43,1,58.87558341026306
43,2,58.94343066215515
43,3,58.78413796424866
43,4,59.16656446456909
43,5,58.892780780792236
43,6,59.56208062171936
43,7,58.631895780563354
43,8,59.07605791091919
43,9,59.34934949874878
43,10,58.50765347480774
44,1,19.793774127960205
44,2,19.920162200927734
44,3,19.882405281066895
44,4,20.424819707870483
44,5,20.025721073150635
44,6,20.25707745552063
44,7,19.92160677909851
44,8,20.20988178253174
44,9,20.357337474822998
44,10,19.980857372283936
45,1,60.774006366729736
45,2,59.22259473800659
45,3,59.5991632938385
45,4,59.36569118499756
45,5,59.90696597099304
45,6,59.412744760513306
45,7,59.66311049461365
45,8,59.44300150871277
45,9,59.29463458061218
45,10,59.62674117088318
46,1,73.87693428993225
46,2,71.86793422698975
46,3,73.86132717132568
46,4,74.08948993682861
46,5,74.68814206123352
46,6,73.41725492477417
46,7,74.06865167617798
46,8,72.99209213256836
46,9,71.3592882156372
46,10,74.61778259277344
47,1,22.4116632938385
47,2,22.381538152694702
47,3,22.398895025253296
47,4,22.21769952774048
47,5,22.499383687973022
47,6,22.191822052001953
47,7,22.274507522583008
47,8,22.170990467071533
47,9,22.216243267059326
47,10,22.062378406524658
48,1,13.043090343475342
48,2,13.028934955596924
48,3,12.804003953933716
48,4,12.897891521453857
48,5,13.1623055934906
48,6,13.004233837127686
48,7,13.136019229888916
48,8,13.107587575912476
48,9,13.166462898254395
48,10,12.996451616287231
49,1,368.8341476917267
49,2,355.05932807922363
49,3,354.259548664093
49,4,356.23495173454285
49,5,347.81251764297485
49,6,353.97761631011963
49,7,356.3976035118103
49,8,349.67117261886597
