Signature,Time Spent
0,0.6987788677215576
1,1.146028757095337
2,0.6281623840332031
3,1.418503999710083
4,0.6194486618041992
5,0.4435136318206787
6,0.7038545608520508
7,1.340040683746338
8,1.0631356239318848
9,0.7704155445098877
10,0.44025516510009766
11,NA
12,0.6538243293762207
13,0.7287197113037109
14,0.839928150177002
15,0.6891601085662842
16,2.105968952178955
17,0.903212308883667
18,0.9179420471191406
19,0.7551710605621338
20,0.7464666366577148
21,0.8509161472320557
22,0.9874308109283447
23,0.6160600185394287
24,0.6663851737976074
25,37.875340938568115
26,0.800161600112915
27,0.7886607646942139
28,0.807748556137085
29,NA
30,0.638948917388916
31,0.6257181167602539
32,0.42168474197387695
33,0.5310719013214111
34,0.6799867153167725
35,0.4436311721801758
36,1.671903371810913
37,0.7396378517150879
38,0.6996965408325195
39,1.2752697467803955
40,0.7566545009613037
41,0.7006998062133789
42,1.4029169082641602
43,0.5936176776885986
44,0.5550956726074219
45,0.8201620578765869
46,NA
47,6.725068807601929
48,1.0955562591552734
49,0.9234216213226318
50,0.5500938892364502
51,0.9124710559844971
52,0.5415933132171631
53,0.8367023468017578
54,4.349950551986694
55,0.8460447788238525
56,0.43808889389038086
57,0.8777964115142822
58,0.43720173835754395
59,0.42898035049438477
60,0.7101359367370605
61,0.5036377906799316
62,0.44396352767944336
63,0.8648724555969238
64,1.7783682346343994
65,1.8048582077026367
66,1.363757848739624
67,0.4374713897705078
68,1.9989750385284424
69,1.114387035369873
70,0.4430880546569824
71,0.7956264019012451
72,0.5848040580749512
73,0.6344327926635742
74,0.5816388130187988
75,0.5479815006256104
76,NA
77,0.5382130146026611
78,NA
79,0.43811941146850586
80,0.5545964241027832
81,NA
82,0.8013553619384766
83,1.8523073196411133
84,1.868722915649414
85,1.1356337070465088
86,0.6005022525787354
87,1.03662109375
88,0.5567610263824463
89,1.993506908416748
90,1.954841136932373
91,3.507176637649536
92,1.1354765892028809
93,0.5490028858184814
94,1.0818424224853516
95,0.4412729740142822
96,0.6094167232513428
97,0.5990147590637207
98,0.6490283012390137
99,0.5518536567687988
100,1.5212867259979248
101,0.6696596145629883
102,0.5895543098449707
103,2.525756359100342
104,0.6822292804718018
105,2.8340232372283936
106,2.1007633209228516
107,0.8617861270904541
108,0.717522382736206
109,0.5303134918212891
110,0.5432431697845459
111,NA
112,NA
113,NA
114,3.408623456954956
115,0.7646567821502686
116,1.8766827583312988
117,1.1172187328338623
118,NA
119,0.6759049892425537
120,1.0715885162353516
121,1.2596664428710938
122,0.6022212505340576
123,3.2032716274261475
124,0.652641773223877
125,0.7663812637329102
126,NA
127,3.441826581954956
128,0.4894413948059082
