Signature,Time Spent
0,0.8116457462310791
1,0.7021687030792236
2,0.5250990390777588
3,0.44641828536987305
4,0.7202775478363037
5,0.7098796367645264
6,3.659891366958618
7,0.5368475914001465
8,0.544536828994751
9,0.6326348781585693
10,0.621781587600708
11,0.5329170227050781
12,0.7406065464019775
13,0.6101329326629639
14,0.6193490028381348
15,138.06756401062012
16,0.5387146472930908
17,0.6720998287200928
18,0.6404707431793213
19,NA
20,NA
21,NA
22,NA
23,0.8280339241027832
24,1.1931445598602295
25,57.813945293426514
26,0.736626148223877
27,0.6426854133605957
28,1.0681698322296143
29,0.7759251594543457
30,0.5362744331359863
31,0.5903844833374023
32,0.539459228515625
33,0.7134323120117188
34,0.7551937103271484
35,0.6124536991119385
36,0.7955210208892822
37,0.637861967086792
38,0.7235651016235352
39,0.5420253276824951
40,0.830136775970459
41,NA
42,NA
43,0.656120777130127
44,0.6048836708068848
45,NA
46,0.5263311862945557
47,0.6377027034759521
48,117.74896788597107
49,NA
50,1.7848694324493408
51,0.5281884670257568
52,0.7820725440979004
53,0.7078444957733154
54,3.7967050075531006
55,0.7341973781585693
56,0.6331686973571777
57,0.7562103271484375
58,2.646869659423828
59,0.6214492321014404
60,NA
61,NA
62,0.6087007522583008
63,1.2163074016571045
64,NA
65,0.9511728286743164
66,0.602928876876831
67,0.6038141250610352
68,0.6295943260192871
69,0.6049237251281738
70,0.6084725856781006
71,NA
72,1.1738057136535645
73,2.889817953109741
74,0.5471410751342773
75,1.961207389831543
76,NA
77,0.5536861419677734
78,1.066051959991455
79,0.7871031761169434
80,112.81337976455688
81,0.6943182945251465
82,0.6682813167572021
83,0.6954638957977295
84,0.5472245216369629
85,296.81449604034424
86,0.4735448360443115
87,0.7435219287872314
88,0.6964972019195557
89,0.49683046340942383
90,0.6536273956298828
91,0.707442045211792
92,0.8689610958099365
93,1.0127675533294678
94,0.5364844799041748
95,0.47829294204711914
96,0.7192387580871582
97,0.7352445125579834
98,1.094487190246582
99,0.4723849296569824
