Signature,Average Minimal Module Size,Union of All Module Size,Number of Minimal Modules
33-7,6.0,7,2
33-8,6.0,7,2
33-9,6.0,7,2
33-10,6.0,7,2
34-1,26.903581267217632,74,8712
34-2,26.903581267217632,74,8712
34-3,26.903581267217632,74,8712
34-4,26.903581267217632,74,8712
34-5,26.903581267217632,74,8712
34-6,26.903581267217632,74,8712
34-7,26.903581267217632,74,8712
34-8,26.903581267217632,74,8712
34-9,26.903581267217632,74,8712
34-10,26.903581267217632,74,8712
35-1,14.2,20,5
35-2,14.2,20,5
35-3,14.2,20,5
35-4,14.2,20,5
35-5,14.2,20,5
35-6,14.2,20,5
35-7,14.2,20,5
35-8,14.2,20,5
35-9,14.2,20,5
35-10,14.2,20,5
36-1,35.0,44,16
36-2,35.0,44,16
36-3,35.0,44,16
36-4,35.0,44,16
36-5,35.0,44,16
36-6,35.0,44,16
36-7,35.0,44,16
36-8,35.0,44,16
36-9,35.0,44,16
36-10,35.0,44,16
37,NA,NA,NA
38-1,45.333333333333336,60,144
38-2,45.333333333333336,60,144
38-3,45.333333333333336,60,144
38-4,45.333333333333336,60,144
38-5,45.333333333333336,60,144
38-6,45.333333333333336,60,144
38-7,45.333333333333336,60,144
38-8,45.333333333333336,60,144
38-9,45.333333333333336,60,144
38-10,45.333333333333336,60,144
39-1,23.2,36,540
39-2,23.2,36,540
39-3,23.2,36,540
39-4,23.2,36,540
39-5,23.2,36,540
39-6,23.2,36,540
39-7,23.2,36,540
39-8,23.2,36,540
39-9,23.2,36,540
39-10,23.2,36,540
40-1,30.0,36,12
40-2,30.0,36,12
40-3,30.0,36,12
40-4,30.0,36,12
40-5,30.0,36,12
40-6,30.0,36,12
40-7,30.0,36,12
40-8,30.0,36,12
40-9,30.0,36,12
40-10,30.0,36,12
41-1,6.6,15,5
41-2,6.6,15,5
41-3,6.6,15,5
41-4,6.6,15,5
41-5,6.6,15,5
41-6,6.6,15,5
41-7,6.6,15,5
41-8,6.6,15,5
41-9,6.6,15,5
41-10,6.6,15,5
42-1,0.0,0,1
42-2,0.0,0,1
42-3,0.0,0,1
42-4,0.0,0,1
42-5,0.0,0,1
42-6,0.0,0,1
42-7,0.0,0,1
42-8,0.0,0,1
42-9,0.0,0,1
42-10,0.0,0,1
43,NA,NA,NA
44-1,13.11111111111111,30,45
44-2,13.11111111111111,30,45
44-3,13.11111111111111,30,45
44-4,13.11111111111111,30,45
44-5,13.11111111111111,30,45
44-6,13.11111111111111,30,45
44-7,13.11111111111111,30,45
44-8,13.11111111111111,30,45
44-9,13.11111111111111,30,45
44-10,13.11111111111111,30,45
45-1,16.6,36,140
45-2,16.6,36,140
45-3,16.6,36,140
45-4,16.6,36,140
45-5,16.6,36,140
45-6,16.6,36,140
45-7,16.6,36,140
45-8,16.6,36,140
45-9,16.6,36,140
45-10,16.6,36,140
46-1,25.0,35,32
46-2,25.0,35,32
46-3,25.0,35,32
46-4,25.0,35,32
46-5,25.0,35,32
46-6,25.0,35,32
46-7,25.0,35,32
46-8,25.0,35,32
46-9,25.0,35,32
46-10,25.0,35,32
47-1,13.0,14,2
47-2,13.0,14,2
47-3,13.0,14,2
47-4,13.0,14,2
47-5,13.0,14,2
47-6,13.0,14,2
47-7,13.0,14,2
47-8,13.0,14,2
47-9,13.0,14,2
47-10,13.0,14,2
48-1,63.77619047619048,97,13440
48-2,63.77619047619048,97,13440
48-3,63.77619047619048,97,13440
48-4,63.77619047619048,97,13440
48-5,63.77619047619048,97,13440
48-6,63.77619047619048,97,13440
48-7,63.77619047619048,97,13440
48-8,63.77619047619048,97,13440
48-9,63.77619047619048,97,13440
48-10,63.77619047619048,97,13440
49-1,18.5,32,96
49-2,18.5,32,96
49-3,18.5,32,96
49-4,18.5,32,96
49-5,18.5,32,96
49-6,18.5,32,96
49-7,18.5,32,96
49-8,18.5,32,96
49-9,18.5,32,96
49-10,18.5,32,96
50,NA,NA,NA
51-1,2.5,5,2
51-2,2.5,5,2
51-3,2.5,5,2
51-4,2.5,5,2
51-5,2.5,5,2
51-6,2.5,5,2
51-7,2.5,5,2
51-8,2.5,5,2
51-9,2.5,5,2
51-10,2.5,5,2
52-1,20.0,22,4
52-2,20.0,22,4
52-3,20.0,22,4
52-4,20.0,22,4
52-5,20.0,22,4
52-6,20.0,22,4
52-7,20.0,22,4
52-8,20.0,22,4
52-9,20.0,22,4
52-10,20.0,22,4
53-1,48.5,59,16
53-2,48.5,59,16
53-3,48.5,59,16
53-4,48.5,59,16
53-5,48.5,59,16
53-6,48.5,59,16
53-7,48.5,59,16
53-8,48.5,59,16
53-9,48.5,59,16
53-10,48.5,59,16
54-1,41.5,50,16
54-2,41.5,50,16
54-3,41.5,50,16
54-4,41.5,50,16
54-5,41.5,50,16
54-6,41.5,50,16
54-7,41.5,50,16
54-8,41.5,50,16
54-9,41.5,50,16
54-10,41.5,50,16
55-1,20.761904761904763,57,7938
55-2,20.761904761904763,57,7938
55-3,20.761904761904763,57,7938
55-4,20.761904761904763,57,7938
55-5,20.761904761904763,57,7938
55-6,20.761904761904763,57,7938
55-7,20.761904761904763,57,7938
55-8,20.761904761904763,57,7938
55-9,20.761904761904763,57,7938
55-10,20.761904761904763,57,7938
56-1,32.0,37,8
56-2,32.0,37,8
56-3,32.0,37,8
56-4,32.0,37,8
56-5,32.0,37,8
56-6,32.0,37,8
56-7,32.0,37,8
56-8,32.0,37,8
56-9,32.0,37,8
56-10,32.0,37,8
57-1,33.0,39,8
57-2,33.0,39,8
57-3,33.0,39,8
57-4,33.0,39,8
57-5,33.0,39,8
57-6,33.0,39,8
57-7,33.0,39,8
57-8,33.0,39,8
57-9,33.0,39,8
57-10,33.0,39,8
58-1,8.0,8,1
58-2,8.0,8,1
58-3,8.0,8,1
58-4,8.0,8,1
58-5,8.0,8,1
58-6,8.0,8,1
58-7,8.0,8,1
58-8,8.0,8,1
58-9,8.0,8,1
58-10,8.0,8,1
59-1,13.5,17,4
59-2,13.5,17,4
59-3,13.5,17,4
59-4,13.5,17,4
59-5,13.5,17,4
59-6,13.5,17,4
59-7,13.5,17,4
59-8,13.5,17,4
59-9,13.5,17,4
59-10,13.5,17,4
60-1,22.666666666666668,31,36
60-2,22.666666666666668,31,36
60-3,22.666666666666668,31,36
60-4,22.666666666666668,31,36
60-5,22.666666666666668,31,36
60-6,22.666666666666668,31,36
60-7,22.666666666666668,31,36
60-8,22.666666666666668,31,36
60-9,22.666666666666668,31,36
60-10,22.666666666666668,31,36
61-1,9.538461538461538,34,13
61-2,9.538461538461538,34,13
61-3,9.538461538461538,34,13
61-4,9.538461538461538,34,13
61-5,9.538461538461538,34,13
61-6,9.538461538461538,34,13
61-7,9.538461538461538,34,13
61-8,9.538461538461538,34,13
61-9,9.538461538461538,34,13
61-10,9.538461538461538,34,13
62-1,4.0,4,1
62-2,4.0,4,1
62-3,4.0,4,1
62-4,4.0,4,1
62-5,4.0,4,1
62-6,4.0,4,1
62-7,4.0,4,1
62-8,4.0,4,1
62-9,4.0,4,1
62-10,4.0,4,1
63-1,20.0,27,12
63-2,20.0,27,12
63-3,20.0,27,12
63-4,20.0,27,12
63-5,20.0,27,12
63-6,20.0,27,12
63-7,20.0,27,12
63-8,20.0,27,12
63-9,20.0,27,12
63-10,20.0,27,12
64-1,5.0,8,3
64-2,5.0,8,3
64-3,5.0,8,3
64-4,5.0,8,3
64-5,5.0,8,3
64-6,5.0,8,3
64-7,5.0,8,3
64-8,5.0,8,3
64-9,5.0,8,3
64-10,5.0,8,3
65,NA,NA,NA
66,NA,NA,NA
67-1,12.0,19,5
67-2,12.0,19,5
67-3,12.0,19,5
67-4,12.0,19,5
67-5,12.0,19,5
67-6,12.0,19,5
67-7,12.0,19,5
67-8,12.0,19,5
67-9,12.0,19,5
67-10,12.0,19,5
68-1,30.0,48,54
68-2,30.0,48,54
68-3,30.0,48,54
68-4,30.0,48,54
68-5,30.0,48,54
68-6,30.0,48,54
68-7,30.0,48,54
68-8,30.0,48,54
68-9,30.0,48,54
68-10,30.0,48,54
69-1,2.0,2,1
69-2,2.0,2,1
69-3,2.0,2,1
69-4,2.0,2,1
69-5,2.0,2,1
69-6,2.0,2,1
69-7,2.0,2,1
69-8,2.0,2,1
69-9,2.0,2,1
69-10,2.0,2,1
70-1,34.0,34,1
70-2,34.0,34,1
70-3,34.0,34,1
70-4,34.0,34,1
70-5,34.0,34,1
70-6,34.0,34,1
70-7,34.0,34,1
70-8,34.0,34,1
70-9,34.0,34,1
70-10,34.0,34,1
71,NA,NA,NA
72,NA,NA,NA
73-1,19.625,36,72
73-2,19.625,36,72
73-3,19.625,36,72
73-4,19.625,36,72
73-5,19.625,36,72
73-6,19.625,36,72
73-7,19.625,36,72
73-8,19.625,36,72
73-9,19.625,36,72
73-10,19.625,36,72
74-1,6.0,6,1
74-2,6.0,6,1
74-3,6.0,6,1
74-4,6.0,6,1
74-5,6.0,6,1
74-6,6.0,6,1
74-7,6.0,6,1
74-8,6.0,6,1
74-9,6.0,6,1
74-10,6.0,6,1
75-1,35.96212121212121,52,132
75-2,35.96212121212121,52,132
75-3,35.96212121212121,52,132
75-4,35.96212121212121,52,132
75-5,35.96212121212121,52,132
75-6,35.96212121212121,52,132
75-7,35.96212121212121,52,132
75-8,35.96212121212121,52,132
75-9,35.96212121212121,52,132
75-10,35.96212121212121,52,132
76-1,38.69230769230769,88,14976
76-2,38.69230769230769,88,14976
76-3,38.69230769230769,88,14976
76-4,38.69230769230769,88,14976
76-5,38.69230769230769,88,14976
76-6,38.69230769230769,88,14976
76-7,38.69230769230769,88,14976
76-8,38.69230769230769,88,14976
76-9,38.69230769230769,88,14976
76-10,38.69230769230769,88,14976
77-1,30.416666666666668,44,24
77-2,30.416666666666668,44,24
77-3,30.416666666666668,44,24
77-4,30.416666666666668,44,24
77-5,30.416666666666668,44,24
77-6,30.416666666666668,44,24
77-7,30.416666666666668,44,24
77-8,30.416666666666668,44,24
77-9,30.416666666666668,44,24
77-10,30.416666666666668,44,24
78-1,15.071428571428571,27,56
78-2,15.071428571428571,27,56
78-3,15.071428571428571,27,56
78-4,15.071428571428571,27,56
78-5,15.071428571428571,27,56
78-6,15.071428571428571,27,56
78-7,15.071428571428571,27,56
78-8,15.071428571428571,27,56
78-9,15.071428571428571,27,56
78-10,15.071428571428571,27,56
79-1,31.071428571428573,64,1680
79-2,31.071428571428573,64,1680
79-3,31.071428571428573,64,1680
79-4,31.071428571428573,64,1680
79-5,31.071428571428573,64,1680
79-6,31.071428571428573,64,1680
79-7,31.071428571428573,64,1680
79-8,31.071428571428573,64,1680
79-9,31.071428571428573,64,1680
79-10,31.071428571428573,64,1680
80-1,10.0,14,4
80-2,10.0,14,4
80-3,10.0,14,4
80-4,10.0,14,4
80-5,10.0,14,4
80-6,10.0,14,4
80-7,10.0,14,4
80-8,10.0,14,4
80-9,10.0,14,4
80-10,10.0,14,4
81-1,17.5,27,12
81-2,17.5,27,12
81-3,17.5,27,12
81-4,17.5,27,12
81-5,17.5,27,12
81-6,17.5,27,12
81-7,17.5,27,12
81-8,17.5,27,12
81-9,17.5,27,12
81-10,17.5,27,12
82-1,9.0,10,2
82-2,9.0,10,2
82-3,9.0,10,2
82-4,9.0,10,2
82-5,9.0,10,2
82-6,9.0,10,2
82-7,9.0,10,2
82-8,9.0,10,2
82-9,9.0,10,2
82-10,9.0,10,2
83-1,18.916666666666668,34,96
83-2,18.916666666666668,34,96
83-3,18.916666666666668,34,96
83-4,18.916666666666668,34,96
83-5,18.916666666666668,34,96
83-6,18.916666666666668,34,96
83-7,18.916666666666668,34,96
83-8,18.916666666666668,34,96
83-9,18.916666666666668,34,96
83-10,18.916666666666668,34,96
84-1,13.5,22,24
84-2,13.5,22,24
84-3,13.5,22,24
84-4,13.5,22,24
84-5,13.5,22,24
84-6,13.5,22,24
84-7,13.5,22,24
84-8,13.5,22,24
84-9,13.5,22,24
84-10,13.5,22,24
85-1,22.25,50,64
85-2,22.25,50,64
85-3,22.25,50,64
85-4,22.25,50,64
85-5,22.25,50,64
85-6,22.25,50,64
85-7,22.25,50,64
85-8,22.25,50,64
85-9,22.25,50,64
85-10,22.25,50,64
86-1,4.0,4,1
86-2,4.0,4,1
86-3,4.0,4,1
86-4,4.0,4,1
86-5,4.0,4,1
86-6,4.0,4,1
86-7,4.0,4,1
86-8,4.0,4,1
86-9,4.0,4,1
86-10,4.0,4,1
87-1,17.833333333333332,24,6
87-2,17.833333333333332,24,6
87-3,17.833333333333332,24,6
87-4,17.833333333333332,24,6
87-5,17.833333333333332,24,6
87-6,17.833333333333332,24,6
87-7,17.833333333333332,24,6
87-8,17.833333333333332,24,6
87-9,17.833333333333332,24,6
87-10,17.833333333333332,24,6
88-1,25.0,31,4
88-2,25.0,31,4
88-3,25.0,31,4
88-4,25.0,31,4
88-5,25.0,31,4
88-6,25.0,31,4
88-7,25.0,31,4
88-8,25.0,31,4
88-9,25.0,31,4
88-10,25.0,31,4
89-1,26.72222222222222,40,90
89-2,26.72222222222222,40,90
89-3,26.72222222222222,40,90
89-4,26.72222222222222,40,90
89-5,26.72222222222222,40,90
89-6,26.72222222222222,40,90
89-7,26.72222222222222,40,90
89-8,26.72222222222222,40,90
89-9,26.72222222222222,40,90
89-10,26.72222222222222,40,90
90-1,14.470588235294118,28,170
90-2,14.470588235294118,28,170
90-3,14.470588235294118,28,170
90-4,14.470588235294118,28,170
90-5,14.470588235294118,28,170
90-6,14.470588235294118,28,170
90-7,14.470588235294118,28,170
90-8,14.470588235294118,28,170
90-9,14.470588235294118,28,170
90-10,14.470588235294118,28,170
91-1,7.0,7,1
91-2,7.0,7,1
91-3,7.0,7,1
91-4,7.0,7,1
91-5,7.0,7,1
91-6,7.0,7,1
91-7,7.0,7,1
91-8,7.0,7,1
91-9,7.0,7,1
91-10,7.0,7,1
92-1,28.325,52,720
92-2,28.325,52,720
92-3,28.325,52,720
92-4,28.325,52,720
92-5,28.325,52,720
92-6,28.325,52,720
92-7,28.325,52,720
92-8,28.325,52,720
92-9,28.325,52,720
92-10,28.325,52,720
93-1,3.0,3,1
93-2,3.0,3,1
93-3,3.0,3,1
93-4,3.0,3,1
93-5,3.0,3,1
93-6,3.0,3,1
93-7,3.0,3,1
93-8,3.0,3,1
93-9,3.0,3,1
93-10,3.0,3,1
94,NA,NA,NA
95-1,12.865384615384615,24,52
95-2,12.865384615384615,24,52
95-3,12.865384615384615,24,52
95-4,12.865384615384615,24,52
95-5,12.865384615384615,24,52
95-6,12.865384615384615,24,52
95-7,12.865384615384615,24,52
95-8,12.865384615384615,24,52
95-9,12.865384615384615,24,52
95-10,12.865384615384615,24,52
96-1,24.77777777777778,53,720
96-2,24.77777777777778,53,720
96-3,24.77777777777778,53,720
96-4,24.77777777777778,53,720
96-5,24.77777777777778,53,720
96-6,24.77777777777778,53,720
96-7,24.77777777777778,53,720
96-8,24.77777777777778,53,720
96-9,24.77777777777778,53,720
96-10,24.77777777777778,53,720
97,NA,NA,NA
98-1,21.1,40,540
98-2,21.1,40,540
98-3,21.1,40,540
98-4,21.1,40,540
98-5,21.1,40,540
98-6,21.1,40,540
98-7,21.1,40,540
98-8,21.1,40,540
98-9,21.1,40,540
98-10,21.1,40,540
99-1,33.2,49,90
99-2,33.2,49,90
99-3,33.2,49,90
99-4,33.2,49,90
99-5,33.2,49,90
99-6,33.2,49,90
99-7,33.2,49,90
99-8,33.2,49,90
99-9,33.2,49,90
99-10,33.2,49,90
