Signature,Time Spent
0,0.628584623336792
1,0.954115629196167
2,0.6987442970275879
3,0.6186752319335938
4,3.227797031402588
5,0.702470064163208
6,0.6221463680267334
7,1.6439990997314453
8,0.5078880786895752
9,0.9409835338592529
10,1.4549837112426758
11,0.6723506450653076
12,75.36809945106506
13,0.8980050086975098
14,0.6546237468719482
15,2.37804913520813
16,NA
17,0.69486403465271
18,0.4890155792236328
19,0.7016894817352295
20,0.6350150108337402
21,0.6441361904144287
22,0.5353686809539795
23,1.6593434810638428
24,NA
25,373.4364366531372
26,8.894001483917236
27,0.9732284545898438
28,379.115149974823
29,10.589436769485474
30,1.1642615795135498
31,0.7948312759399414
32,0.4320991039276123
33,0.4791989326477051
34,0.985703706741333
35,0.7217142581939697
36,0.7856407165527344
37,0.5005717277526855
38,88.97061371803284
39,0.7495033740997314
40,15.6821928024292
41,6.796575307846069
42,0.6032671928405762
43,2.7993552684783936
44,0.955082893371582
45,0.5496079921722412
46,22.006229162216187
47,0.6222264766693115
48,7.974727153778076
49,0.9146649837493896
50,0.6102330684661865
51,0.6111204624176025
52,NA
53,16.19891381263733
54,0.5874052047729492
55,NA
56,0.6481056213378906
57,0.6717593669891357
58,0.4860556125640869
59,74.75871014595032
60,0.539254903793335
61,0.5411586761474609
62,0.7345461845397949
63,0.5659658908843994
64,0.718092679977417
65,0.7237772941589355
66,1.103459119796753
67,0.7205584049224854
68,0.6922507286071777
69,NA
70,0.5529248714447021
71,0.436678409576416
72,0.620612382888794
73,1.0712921619415283
74,0.43077754974365234
75,0.5662612915039062
76,5.342710494995117
77,0.5350165367126465
78,55.22141933441162
79,NA
80,0.9137871265411377
81,0.7774901390075684
82,0.8778760433197021
83,10.225022792816162
84,5.6694183349609375
85,0.49722981452941895
86,0.726083517074585
87,0.6610267162322998
88,0.4501371383666992
89,NA
90,0.6650843620300293
91,0.4357466697692871
92,0.7210850715637207
93,NA
94,0.49477148056030273
95,NA
96,0.6613473892211914
97,0.5374667644500732
98,0.5506312847137451
99,NA
