Signature,Time Spent
0,0.718095064163208
1,10.148585557937622
2,0.413144588470459
3,0.5886013507843018
4,0.517704963684082
5,10.578803777694702
6,0.9731044769287109
7,0.6182527542114258
8,0.9160342216491699
9,0.6791665554046631
10,0.5482439994812012
11,0.7162108421325684
12,NA
13,0.63016676902771
14,0.705979585647583
15,1.7983052730560303
16,0.8084661960601807
17,0.5425240993499756
18,0.7316021919250488
19,0.6566112041473389
20,0.5186862945556641
21,NA
22,0.4711720943450928
23,0.7146584987640381
24,0.6454038619995117
25,0.8487529754638672
26,0.7893588542938232
27,0.46818995475769043
28,NA
29,0.5392513275146484
30,2.7906599044799805
31,4.896337985992432
32,0.7285115718841553
33,5.740870714187622
34,0.8223788738250732
35,0.46834349632263184
36,0.7954699993133545
37,0.6054766178131104
38,0.7561018466949463
39,NA
40,0.6730782985687256
41,2.896782636642456
42,0.5288753509521484
43,0.7162303924560547
44,0.7937319278717041
45,NA
46,1.6087021827697754
47,5.5173773765563965
48,0.5202929973602295
49,5.232402086257935
50,223.3384075164795
51,0.5415635108947754
52,0.7951927185058594
53,0.5529980659484863
54,0.8272223472595215
55,0.656980037689209
56,1.5614583492279053
57,NA
58,96.32721185684204
59,0.6187169551849365
60,0.9111089706420898
61,0.7088701725006104
62,0.6808910369873047
63,NA
64,1.2237932682037354
65,0.4265921115875244
66,64.74875020980835
67,0.7361698150634766
68,0.6005721092224121
69,0.612288236618042
70,0.5255794525146484
71,0.5318036079406738
72,0.6575033664703369
73,8.18955111503601
74,NA
75,0.6145102977752686
76,0.6445209980010986
77,65.70502185821533
78,0.5266413688659668
79,0.718975305557251
80,0.6133573055267334
81,0.6501431465148926
82,118.19236516952515
83,0.6884121894836426
84,2.0743799209594727
85,1.131326675415039
86,0.6807262897491455
87,0.6455485820770264
88,0.5357375144958496
89,0.6966123580932617
90,2.293862819671631
91,0.5320680141448975
92,0.8335411548614502
93,0.556347131729126
94,8.462716341018677
95,0.6127548217773438
96,NA
97,0.8525218963623047
98,0.719334602355957
99,0.7719297409057617
