Signature,Time Spent
0,2.322932243347168
1,2.1510181427001953
2,3.6729230880737305
3,97.01162362098694
4,2.343916893005371
5,NA
6,NA
7,1.0652663707733154
8,2.0180869102478027
9,1.954702377319336
10,1.6175262928009033
11,NA
12,1.8517365455627441
13,1.4641139507293701
14,0.9415347576141357
15,NA
16,1.7384452819824219
17,NA
18,NA
19,2.4378206729888916
20,NA
21,NA
22,2.6709067821502686
23,1.1833088397979736
24,1.9050426483154297
25,2.4269320964813232
26,1.494755744934082
27,2.502373218536377
28,2.5876989364624023
29,19.520522356033325
30,NA
31,1.478074073791504
32,1.4751017093658447
33,NA
34,NA
35,2.332836866378784
36,NA
37,NA
38,1.764307975769043
39,NA
40,14.48316216468811
41,5.01699423789978
42,2.066514253616333
43,NA
44,99.32495403289795
45,11.780446290969849
46,1.788863182067871
47,3.238499879837036
48,NA
49,NA
50,0.7280302047729492
51,1.5160408020019531
52,4.965837240219116
53,NA
54,2.941720485687256
55,1.281059741973877
56,1.2701730728149414
57,1.6359283924102783
58,NA
59,NA
60,14.920099020004272
61,4.114137649536133
62,295.2795729637146
63,0.6786777973175049
64,1.0524442195892334
65,1.886730670928955
66,1.7604806423187256
67,97.26394867897034
68,1.7972931861877441
69,0.9973306655883789
70,1.6878526210784912
71,3.015699863433838
72,NA
73,NA
74,NA
75,2.6052393913269043
76,2.6959965229034424
77,0.9629416465759277
78,2.7954790592193604
79,NA
80,1.8910775184631348
81,NA
82,3.9071059226989746
83,NA
84,1.056288480758667
85,2.308051824569702
86,1.0145316123962402
87,1.7134032249450684
88,2.2185475826263428
89,NA
90,1.1690938472747803
91,3.4169952869415283
92,1.6246225833892822
93,0.8722512722015381
94,0.9159886837005615
95,NA
96,57.6829195022583
97,NA
98,NA
99,2.181771993637085
