Signature,Time Spent
0,NA
1,10.59636402130127
2,1.999406337738037
3,1.2356343269348145
4,17.9872088432312
5,NA
6,2.9895739555358887
7,0.8290791511535645
8,NA
9,1.6811354160308838
10,6.017005920410156
11,3.1486599445343018
12,77.00111484527588
13,1.8466155529022217
14,1.8254585266113281
15,16.035529851913452
16,NA
17,9.191208839416504
18,1.899320363998413
19,6.646782875061035
20,NA
21,3.7973520755767822
22,NA
23,1.5560238361358643
24,NA
25,NA
26,3.798084259033203
27,NA
28,0.8107404708862305
29,1.4040846824645996
30,NA
31,NA
32,NA
33,NA
34,3.036865711212158
35,35.085355043411255
36,1.4267988204956055
37,0.7571852207183838
38,1.3252499103546143
39,3.1126961708068848
40,1.5253465175628662
41,1.6208443641662598
42,1.6855778694152832
43,NA
44,NA
45,3.9916064739227295
46,NA
47,2.8967885971069336
48,0.9003190994262695
49,3.9357383251190186
50,2.8631038665771484
51,1.7079081535339355
52,NA
53,2.7863216400146484
54,NA
55,NA
56,1.6580171585083008
57,1.9129633903503418
58,0.8142714500427246
59,6.2229485511779785
60,0.9374244213104248
61,1.5491206645965576
62,NA
63,2.8195207118988037
64,NA
65,1.4654288291931152
66,1.4953792095184326
67,13.465864658355713
68,4.385892868041992
69,2.001607894897461
70,NA
71,2.83364200592041
72,2.581350326538086
73,NA
74,1.898688793182373
75,2.3830790519714355
76,NA
77,2.2327613830566406
78,NA
79,NA
80,2.3054943084716797
81,NA
82,NA
83,4.06775689125061
84,NA
85,NA
86,1.585594654083252
87,32.59236741065979
88,5.7604944705963135
89,2.4724619388580322
90,0.8540289402008057
91,3.022740125656128
92,3.8444459438323975
93,NA
94,2.324895143508911
95,NA
96,1.399794101715088
97,3.7298476696014404
98,2.036510705947876
99,1.8568849563598633
