Signature,Time Spent
0,NA
1,1.754373550415039
2,3.9482195377349854
3,2.394984006881714
4,NA
5,140.19801783561707
6,3.5441558361053467
7,2.205230712890625
8,1.929373025894165
9,60.1125807762146
10,3.2459280490875244
11,2.678666114807129
12,2.2943029403686523
13,2.4065351486206055
14,NA
15,1.2614076137542725
16,12.04395079612732
17,4.434450149536133
18,NA
19,0.9994478225708008
20,NA
21,2.621262788772583
22,NA
23,1.6728878021240234
24,1.6155650615692139
25,1.5464518070220947
26,2.535978078842163
27,0.9279587268829346
28,2.9703872203826904
29,29.04459261894226
30,1.0723400115966797
31,5.0029377937316895
32,NA
33,3.4013707637786865
34,291.21623373031616
35,NA
36,NA
37,0.8521804809570312
38,1.07108736038208
39,9.122413635253906
40,45.91014313697815
41,184.18712329864502
42,1.0624864101409912
43,NA
44,NA
45,1.0385785102844238
46,4.5148115158081055
47,1.6722636222839355
48,0.8191928863525391
49,NA
50,NA
51,NA
52,2.7078919410705566
53,NA
54,3.287459135055542
55,1.4982311725616455
56,0.8114209175109863
57,1.494450330734253
58,2.0616114139556885
59,1.6710097789764404
60,2.5182225704193115
61,7.400883913040161
62,2.4321041107177734
63,10.114722490310669
64,13.38990831375122
65,2.3130898475646973
66,2.058908462524414
67,3.4776980876922607
68,3.3840863704681396
69,NA
70,NA
71,4.266751050949097
72,NA
73,NA
74,14.553826808929443
75,3.4813899993896484
76,NA
77,NA
78,1.736891269683838
79,2.811060667037964
80,2.0662639141082764
81,NA
82,1.7802836894989014
83,1.6462972164154053
84,NA
85,1.1780924797058105
86,4.126883506774902
87,2.593317747116089
88,NA
89,3.258589029312134
90,2.404531478881836
91,7.245437860488892
92,NA
93,2.239886999130249
94,3.1185572147369385
95,1.624389410018921
96,2.26511549949646
97,NA
98,NA
99,9.59079360961914
