Signature,Time Spent
0,0.666473388671875
1,0.686434268951416
2,0.6616754531860352
3,0.6515681743621826
4,0.6647293567657471
5,0.6450860500335693
6,0.6709535121917725
7,0.6534767150878906
8,0.6819963455200195
9,0.6896648406982422
10,0.680649995803833
11,0.6808650493621826
12,0.7024433612823486
13,0.668999195098877
14,0.676741361618042
15,0.6649806499481201
16,0.6629934310913086
17,0.6748447418212891
18,0.7308933734893799
19,0.687788724899292
20,0.693591833114624
21,0.6546492576599121
22,0.6900341510772705
23,0.71811842918396
24,0.7187662124633789
25,0.7237844467163086
26,0.7370865345001221
27,0.6923260688781738
28,0.7204136848449707
29,0.6794378757476807
30,0.6822595596313477
31,0.7006442546844482
32,0.7177152633666992
33,0.7135012149810791
34,0.6968390941619873
35,0.6846840381622314
36,0.6638505458831787
37,0.6710901260375977
38,0.6744544506072998
39,0.6495678424835205
40,0.6602208614349365
41,0.6738688945770264
42,0.6675539016723633
43,0.6694598197937012
44,0.6511204242706299
45,0.652595043182373
46,0.6589474678039551
47,0.6496951580047607
48,0.6485884189605713
49,0.6491386890411377
50,0.667097806930542
51,0.657191276550293
52,0.6900572776794434
53,0.6498386859893799
54,0.6726725101470947
55,0.661874532699585
56,0.6567978858947754
57,0.6544065475463867
58,0.6602046489715576
59,0.6644837856292725
60,0.6811051368713379
61,0.6446492671966553
62,0.650263786315918
63,0.6587214469909668
64,0.6548285484313965
65,0.6823608875274658
66,0.6573686599731445
67,0.6591968536376953
68,0.6519520282745361
69,0.6490311622619629
70,0.6608946323394775
71,0.6561665534973145
72,0.6609725952148438
73,0.6641438007354736
74,0.6689820289611816
75,0.6612601280212402
76,0.6694550514221191
77,0.6829967498779297
78,0.6589212417602539
79,0.6594197750091553
80,0.6895077228546143
81,0.6580686569213867
82,0.6818809509277344
83,0.6699128150939941
84,0.6533029079437256
85,0.6692538261413574
86,0.6563620567321777
87,0.6702923774719238
88,0.6529040336608887
89,0.6569831371307373
90,0.6677629947662354
91,0.659419059753418
92,0.6534013748168945
93,0.66156005859375
94,0.6512670516967773
95,0.6821165084838867
96,0.670490026473999
97,0.6411585807800293
98,0.6442444324493408
99,0.6682305335998535
100,0.6563727855682373
101,0.6520533561706543
