Signature,Average Minimal Module Size,Union of All Module Size,Number of Minimal Modules
14-2,15.055555555555555,24,18
14-3,15.055555555555555,24,18
14-4,15.055555555555555,24,18
14-5,15.055555555555555,24,18
14-6,15.055555555555555,24,18
14-7,15.055555555555555,24,18
14-8,15.055555555555555,24,18
14-9,15.055555555555555,24,18
14-10,15.055555555555555,24,18
15-1,10.714285714285714,25,35
15-2,10.714285714285714,25,35
15-3,10.714285714285714,25,35
15-4,10.714285714285714,25,35
15-5,10.714285714285714,25,35
15-6,10.714285714285714,25,35
15-7,10.714285714285714,25,35
15-8,10.714285714285714,25,35
15-9,10.714285714285714,25,35
15-10,10.714285714285714,25,35
16-1,15.5,17,2
16-2,15.5,17,2
16-3,15.5,17,2
16-4,15.5,17,2
16-5,15.5,17,2
16-6,15.5,17,2
16-7,15.5,17,2
16-8,15.5,17,2
16-9,15.5,17,2
16-10,15.5,17,2
17-1,36.472727272727276,64,440
17-2,36.472727272727276,64,440
17-3,36.472727272727276,64,440
17-4,36.472727272727276,64,440
17-5,36.472727272727276,64,440
17-6,36.472727272727276,64,440
17-7,36.472727272727276,64,440
17-8,36.472727272727276,64,440
17-9,36.472727272727276,64,440
17-10,36.472727272727276,64,440
18-1,15.866666666666667,28,60
18-2,15.866666666666667,28,60
18-3,15.866666666666667,28,60
18-4,15.866666666666667,28,60
18-5,15.866666666666667,28,60
18-6,15.866666666666667,28,60
18-7,15.866666666666667,28,60
18-8,15.866666666666667,28,60
18-9,15.866666666666667,28,60
18-10,15.866666666666667,28,60
19-1,21.74561403508772,44,114
19-2,21.74561403508772,44,114
19-3,21.74561403508772,44,114
19-4,21.74561403508772,44,114
19-5,21.74561403508772,44,114
19-6,21.74561403508772,44,114
19-7,21.74561403508772,44,114
19-8,21.74561403508772,44,114
19-9,21.74561403508772,44,114
19-10,21.74561403508772,44,114
20-1,31.75595238095238,57,2016
20-2,31.75595238095238,57,2016
20-3,31.75595238095238,57,2016
20-4,31.75595238095238,57,2016
20-5,31.75595238095238,57,2016
20-6,31.75595238095238,57,2016
20-7,31.75595238095238,57,2016
20-8,31.75595238095238,57,2016
20-9,31.75595238095238,57,2016
20-10,31.75595238095238,57,2016
21-1,29.0,33,5
21-2,29.0,33,5
21-3,29.0,33,5
21-4,29.0,33,5
21-5,29.0,33,5
21-6,29.0,33,5
21-7,29.0,33,5
21-8,29.0,33,5
21-9,29.0,33,5
21-10,29.0,33,5
22-1,16.366666666666667,39,240
22-2,16.366666666666667,39,240
22-3,16.366666666666667,39,240
22-4,16.366666666666667,39,240
22-5,16.366666666666667,39,240
22-6,16.366666666666667,39,240
22-7,16.366666666666667,39,240
22-8,16.366666666666667,39,240
22-9,16.366666666666667,39,240
22-10,16.366666666666667,39,240
23-1,16.666666666666668,31,36
23-2,16.666666666666668,31,36
23-3,16.666666666666668,31,36
23-4,16.666666666666668,31,36
23-5,16.666666666666668,31,36
23-6,16.666666666666668,31,36
23-7,16.666666666666668,31,36
23-8,16.666666666666668,31,36
23-9,16.666666666666668,31,36
23-10,16.666666666666668,31,36
24-1,14.5,18,4
24-2,14.5,18,4
24-3,14.5,18,4
24-4,14.5,18,4
24-5,14.5,18,4
24-6,14.5,18,4
24-7,14.5,18,4
24-8,14.5,18,4
24-9,14.5,18,4
24-10,14.5,18,4
25-1,17.125,35,96
25-2,17.125,35,96
25-3,17.125,35,96
25-4,17.125,35,96
25-5,17.125,35,96
25-6,17.125,35,96
25-7,17.125,35,96
25-8,17.125,35,96
25-9,17.125,35,96
25-10,17.125,35,96
26-1,5.0,6,2
26-2,5.0,6,2
26-3,5.0,6,2
26-4,5.0,6,2
26-5,5.0,6,2
26-6,5.0,6,2
26-7,5.0,6,2
26-8,5.0,6,2
26-9,5.0,6,2
26-10,5.0,6,2
27-1,21.72222222222222,35,108
27-2,21.72222222222222,35,108
27-3,21.72222222222222,35,108
27-4,21.72222222222222,35,108
27-5,21.72222222222222,35,108
27-6,21.72222222222222,35,108
27-7,21.72222222222222,35,108
27-8,21.72222222222222,35,108
27-9,21.72222222222222,35,108
27-10,21.72222222222222,35,108
28-1,13.8,29,45
28-2,13.8,29,45
28-3,13.8,29,45
28-4,13.8,29,45
28-5,13.8,29,45
28-6,13.8,29,45
28-7,13.8,29,45
28-8,13.8,29,45
28-9,13.8,29,45
28-10,13.8,29,45
29-1,50.74825174825175,87,2288
29-2,50.74825174825175,87,2288
29-3,50.74825174825175,87,2288
29-4,50.74825174825175,87,2288
29-5,50.74825174825175,87,2288
29-6,50.74825174825175,87,2288
29-7,50.74825174825175,87,2288
29-8,50.74825174825175,87,2288
29-9,50.74825174825175,87,2288
29-10,50.74825174825175,87,2288
30-1,9.0,9,1
30-2,9.0,9,1
30-3,9.0,9,1
30-4,9.0,9,1
30-5,9.0,9,1
30-6,9.0,9,1
30-7,9.0,9,1
30-8,9.0,9,1
30-9,9.0,9,1
30-10,9.0,9,1
31-1,3.0,5,2
31-2,3.0,5,2
31-3,3.0,5,2
31-4,3.0,5,2
31-5,3.0,5,2
31-6,3.0,5,2
31-7,3.0,5,2
31-8,3.0,5,2
31-9,3.0,5,2
31-10,3.0,5,2
32-1,9.0,28,50
32-2,9.0,28,50
32-3,9.0,28,50
32-4,9.0,28,50
32-5,9.0,28,50
32-6,9.0,28,50
32-7,9.0,28,50
32-8,9.0,28,50
32-9,9.0,28,50
32-10,9.0,28,50
33-1,8.5,18,16
33-2,8.5,18,16
33-3,8.5,18,16
33-4,8.5,18,16
33-5,8.5,18,16
33-6,8.5,18,16
33-7,8.5,18,16
33-8,8.5,18,16
33-9,8.5,18,16
33-10,8.5,18,16
34-1,0.0,0,1
34-2,0.0,0,1
34-3,0.0,0,1
34-4,0.0,0,1
34-5,0.0,0,1
34-6,0.0,0,1
34-7,0.0,0,1
34-8,0.0,0,1
34-9,0.0,0,1
34-10,0.0,0,1
35-1,13.454545454545455,28,11
35-2,13.454545454545455,28,11
35-3,13.454545454545455,28,11
35-4,13.454545454545455,28,11
35-5,13.454545454545455,28,11
35-6,13.454545454545455,28,11
35-7,13.454545454545455,28,11
35-8,13.454545454545455,28,11
35-9,13.454545454545455,28,11
35-10,13.454545454545455,28,11
36-1,17.8,31,40
36-2,17.8,31,40
36-3,17.8,31,40
36-4,17.8,31,40
36-5,17.8,31,40
36-6,17.8,31,40
36-7,17.8,31,40
36-8,17.8,31,40
36-9,17.8,31,40
36-10,17.8,31,40
37-1,5.5,8,2
37-2,5.5,8,2
37-3,5.5,8,2
37-4,5.5,8,2
37-5,5.5,8,2
37-6,5.5,8,2
37-7,5.5,8,2
37-8,5.5,8,2
37-9,5.5,8,2
37-10,5.5,8,2
38-1,6.5,14,6
38-2,6.5,14,6
38-3,6.5,14,6
38-4,6.5,14,6
38-5,6.5,14,6
38-6,6.5,14,6
38-7,6.5,14,6
38-8,6.5,14,6
38-9,6.5,14,6
38-10,6.5,14,6
39,NA,NA,NA
40-1,54.666666666666664,89,4608
40-2,54.666666666666664,89,4608
40-3,54.666666666666664,89,4608
40-4,54.666666666666664,89,4608
40-5,54.666666666666664,89,4608
40-6,54.666666666666664,89,4608
40-7,54.666666666666664,89,4608
40-8,54.666666666666664,89,4608
40-9,54.666666666666664,89,4608
40-10,54.666666666666664,89,4608
41-1,53.0,62,28
41-2,53.0,62,28
41-3,53.0,62,28
41-4,53.0,62,28
41-5,53.0,62,28
41-6,53.0,62,28
41-7,53.0,62,28
41-8,53.0,62,28
41-9,53.0,62,28
41-10,53.0,62,28
42-1,24.0,27,4
42-2,24.0,27,4
42-3,24.0,27,4
42-4,24.0,27,4
42-5,24.0,27,4
42-6,24.0,27,4
42-7,24.0,27,4
42-8,24.0,27,4
42-9,24.0,27,4
42-10,24.0,27,4
43-1,13.1,25,40
43-2,13.1,25,40
43-3,13.1,25,40
43-4,13.1,25,40
43-5,13.1,25,40
43-6,13.1,25,40
43-7,13.1,25,40
43-8,13.1,25,40
43-9,13.1,25,40
43-10,13.1,25,40
44-1,27.0,62,2496
44-2,27.0,62,2496
44-3,27.0,62,2496
44-4,27.0,62,2496
44-5,27.0,62,2496
44-6,27.0,62,2496
44-7,27.0,62,2496
44-8,27.0,62,2496
44-9,27.0,62,2496
44-10,27.0,62,2496
45-1,41.166666666666664,73,2754
45-2,41.166666666666664,73,2754
45-3,41.166666666666664,73,2754
45-4,41.166666666666664,73,2754
45-5,41.166666666666664,73,2754
45-6,41.166666666666664,73,2754
45-7,41.166666666666664,73,2754
45-8,41.166666666666664,73,2754
45-9,41.166666666666664,73,2754
45-10,41.166666666666664,73,2754
46-1,19.0,21,2
46-2,19.0,21,2
46-3,19.0,21,2
46-4,19.0,21,2
46-5,19.0,21,2
46-6,19.0,21,2
46-7,19.0,21,2
46-8,19.0,21,2
46-9,19.0,21,2
46-10,19.0,21,2
47-1,55.88333333333333,73,120
47-2,55.88333333333333,73,120
47-3,55.88333333333333,73,120
47-4,55.88333333333333,73,120
47-5,55.88333333333333,73,120
47-6,55.88333333333333,73,120
47-7,55.88333333333333,73,120
47-8,55.88333333333333,73,120
47-9,55.88333333333333,73,120
47-10,55.88333333333333,73,120
48-1,25.0,31,12
48-2,25.0,31,12
48-3,25.0,31,12
48-4,25.0,31,12
48-5,25.0,31,12
48-6,25.0,31,12
48-7,25.0,31,12
48-8,25.0,31,12
48-9,25.0,31,12
48-10,25.0,31,12
49-1,3.0,3,1
49-2,3.0,3,1
49-3,3.0,3,1
49-4,3.0,3,1
49-5,3.0,3,1
49-6,3.0,3,1
49-7,3.0,3,1
49-8,3.0,3,1
49-9,3.0,3,1
49-10,3.0,3,1
50-1,1.0,1,1
50-2,1.0,1,1
50-3,1.0,1,1
50-4,1.0,1,1
50-5,1.0,1,1
50-6,1.0,1,1
50-7,1.0,1,1
50-8,1.0,1,1
50-9,1.0,1,1
50-10,1.0,1,1
51-1,7.0,9,2
51-2,7.0,9,2
51-3,7.0,9,2
51-4,7.0,9,2
51-5,7.0,9,2
51-6,7.0,9,2
51-7,7.0,9,2
51-8,7.0,9,2
51-9,7.0,9,2
51-10,7.0,9,2
52-1,14.987654320987655,38,324
52-2,14.987654320987655,38,324
52-3,14.987654320987655,38,324
52-4,14.987654320987655,38,324
52-5,14.987654320987655,38,324
52-6,14.987654320987655,38,324
52-7,14.987654320987655,38,324
52-8,14.987654320987655,38,324
52-9,14.987654320987655,38,324
52-10,14.987654320987655,38,324
53,NA,NA,NA
54-1,19.3625,48,640
54-2,19.3625,48,640
54-3,19.3625,48,640
54-4,19.3625,48,640
54-5,19.3625,48,640
54-6,19.3625,48,640
54-7,19.3625,48,640
54-8,19.3625,48,640
54-9,19.3625,48,640
54-10,19.3625,48,640
55-1,23.266666666666666,45,360
55-2,23.266666666666666,45,360
55-3,23.266666666666666,45,360
55-4,23.266666666666666,45,360
55-5,23.266666666666666,45,360
55-6,23.266666666666666,45,360
55-7,23.266666666666666,45,360
55-8,23.266666666666666,45,360
55-9,23.266666666666666,45,360
55-10,23.266666666666666,45,360
56-1,5.0,5,1
56-2,5.0,5,1
56-3,5.0,5,1
56-4,5.0,5,1
56-5,5.0,5,1
56-6,5.0,5,1
56-7,5.0,5,1
56-8,5.0,5,1
56-9,5.0,5,1
56-10,5.0,5,1
57-1,16.0,20,6
57-2,16.0,20,6
57-3,16.0,20,6
57-4,16.0,20,6
57-5,16.0,20,6
57-6,16.0,20,6
57-7,16.0,20,6
57-8,16.0,20,6
57-9,16.0,20,6
57-10,16.0,20,6
58,NA,NA,NA
59-1,42.40238095238095,91,10500
59-2,42.40238095238095,91,10500
59-3,42.40238095238095,91,10500
59-4,42.40238095238095,91,10500
59-5,42.40238095238095,91,10500
59-6,42.40238095238095,91,10500
59-7,42.40238095238095,91,10500
59-8,42.40238095238095,91,10500
59-9,42.40238095238095,91,10500
59-10,42.40238095238095,91,10500
60-1,21.45,53,3600
60-2,21.45,53,3600
60-3,21.45,53,3600
60-4,21.45,53,3600
60-5,21.45,53,3600
60-6,21.45,53,3600
60-7,21.45,53,3600
60-8,21.45,53,3600
60-9,21.45,53,3600
60-10,21.45,53,3600
61-1,66.0,78,16
61-2,66.0,78,16
61-3,66.0,78,16
61-4,66.0,78,16
61-5,66.0,78,16
61-6,66.0,78,16
61-7,66.0,78,16
61-8,66.0,78,16
61-9,66.0,78,16
61-10,66.0,78,16
62-1,32.66162436548223,81,19700
62-2,32.66162436548223,81,19700
62-3,32.66162436548223,81,19700
62-4,32.66162436548223,81,19700
62-5,32.66162436548223,81,19700
62-6,32.66162436548223,81,19700
62-7,32.66162436548223,81,19700
62-8,32.66162436548223,81,19700
62-9,32.66162436548223,81,19700
62-10,32.66162436548223,81,19700
63-1,1.0,1,1
63-2,1.0,1,1
63-3,1.0,1,1
63-4,1.0,1,1
63-5,1.0,1,1
63-6,1.0,1,1
63-7,1.0,1,1
63-8,1.0,1,1
63-9,1.0,1,1
63-10,1.0,1,1
64-1,0.0,0,1
64-2,0.0,0,1
64-3,0.0,0,1
64-4,0.0,0,1
64-5,0.0,0,1
64-6,0.0,0,1
64-7,0.0,0,1
64-8,0.0,0,1
64-9,0.0,0,1
64-10,0.0,0,1
65-1,16.5,25,32
65-2,16.5,25,32
65-3,16.5,25,32
65-4,16.5,25,32
65-5,16.5,25,32
65-6,16.5,25,32
65-7,16.5,25,32
65-8,16.5,25,32
65-9,16.5,25,32
65-10,16.5,25,32
66-1,2.8,10,5
66-2,2.8,10,5
66-3,2.8,10,5
66-4,2.8,10,5
66-5,2.8,10,5
66-6,2.8,10,5
66-7,2.8,10,5
66-8,2.8,10,5
66-9,2.8,10,5
66-10,2.8,10,5
67-1,33.375,76,9504
67-2,33.375,76,9504
67-3,33.375,76,9504
67-4,33.375,76,9504
67-5,33.375,76,9504
67-6,33.375,76,9504
67-7,33.375,76,9504
67-8,33.375,76,9504
67-9,33.375,76,9504
67-10,33.375,76,9504
68-1,12.0,16,3
68-2,12.0,16,3
68-3,12.0,16,3
68-4,12.0,16,3
68-5,12.0,16,3
68-6,12.0,16,3
68-7,12.0,16,3
68-8,12.0,16,3
68-9,12.0,16,3
68-10,12.0,16,3
69-1,10.0,10,1
69-2,10.0,10,1
69-3,10.0,10,1
69-4,10.0,10,1
69-5,10.0,10,1
69-6,10.0,10,1
69-7,10.0,10,1
69-8,10.0,10,1
69-9,10.0,10,1
69-10,10.0,10,1
70-1,9.428571428571429,24,21
70-2,9.428571428571429,24,21
70-3,9.428571428571429,24,21
70-4,9.428571428571429,24,21
70-5,9.428571428571429,24,21
70-6,9.428571428571429,24,21
70-7,9.428571428571429,24,21
70-8,9.428571428571429,24,21
70-9,9.428571428571429,24,21
70-10,9.428571428571429,24,21
71-1,21.3,45,1080
71-2,21.3,45,1080
71-3,21.3,45,1080
71-4,21.3,45,1080
71-5,21.3,45,1080
71-6,21.3,45,1080
71-7,21.3,45,1080
71-8,21.3,45,1080
71-9,21.3,45,1080
71-10,21.3,45,1080
72-1,21.36813186813187,46,728
72-2,21.36813186813187,46,728
72-3,21.36813186813187,46,728
72-4,21.36813186813187,46,728
72-5,21.36813186813187,46,728
72-6,21.36813186813187,46,728
72-7,21.36813186813187,46,728
72-8,21.36813186813187,46,728
72-9,21.36813186813187,46,728
72-10,21.36813186813187,46,728
73-1,5.0,7,3
73-2,5.0,7,3
73-3,5.0,7,3
73-4,5.0,7,3
73-5,5.0,7,3
73-6,5.0,7,3
73-7,5.0,7,3
73-8,5.0,7,3
73-9,5.0,7,3
73-10,5.0,7,3
74-1,1.0,1,1
74-2,1.0,1,1
74-3,1.0,1,1
74-4,1.0,1,1
74-5,1.0,1,1
74-6,1.0,1,1
74-7,1.0,1,1
74-8,1.0,1,1
74-9,1.0,1,1
74-10,1.0,1,1
75-1,8.375,24,16
75-2,8.375,24,16
75-3,8.375,24,16
75-4,8.375,24,16
75-5,8.375,24,16
75-6,8.375,24,16
75-7,8.375,24,16
75-8,8.375,24,16
75-9,8.375,24,16
75-10,8.375,24,16
76-1,23.066666666666666,41,45
76-2,23.066666666666666,41,45
76-3,23.066666666666666,41,45
76-4,23.066666666666666,41,45
76-5,23.066666666666666,41,45
76-6,23.066666666666666,41,45
76-7,23.066666666666666,41,45
76-8,23.066666666666666,41,45
76-9,23.066666666666666,41,45
76-10,23.066666666666666,41,45
77-1,13.5,16,4
77-2,13.5,16,4
77-3,13.5,16,4
77-4,13.5,16,4
77-5,13.5,16,4
77-6,13.5,16,4
77-7,13.5,16,4
77-8,13.5,16,4
77-9,13.5,16,4
77-10,13.5,16,4
78-1,46.0,53,8
78-2,46.0,53,8
78-3,46.0,53,8
78-4,46.0,53,8
78-5,46.0,53,8
78-6,46.0,53,8
78-7,46.0,53,8
78-8,46.0,53,8
78-9,46.0,53,8
78-10,46.0,53,8
79,NA,NA,NA
80-1,25.046875,44,128
80-2,25.046875,44,128
80-3,25.046875,44,128
80-4,25.046875,44,128
80-5,25.046875,44,128
80-6,25.046875,44,128
80-7,25.046875,44,128
80-8,25.046875,44,128
80-9,25.046875,44,128
80-10,25.046875,44,128
81-1,11.818181818181818,23,55
81-2,11.818181818181818,23,55
81-3,11.818181818181818,23,55
81-4,11.818181818181818,23,55
81-5,11.818181818181818,23,55
81-6,11.818181818181818,23,55
81-7,11.818181818181818,23,55
81-8,11.818181818181818,23,55
81-9,11.818181818181818,23,55
81-10,11.818181818181818,23,55
82-1,29.0933908045977,63,696
82-2,29.0933908045977,63,696
82-3,29.0933908045977,63,696
82-4,29.0933908045977,63,696
82-5,29.0933908045977,63,696
82-6,29.0933908045977,63,696
82-7,29.0933908045977,63,696
82-8,29.0933908045977,63,696
82-9,29.0933908045977,63,696
82-10,29.0933908045977,63,696
83,NA,NA,NA
84-1,0.0,0,1
84-2,0.0,0,1
84-3,0.0,0,1
84-4,0.0,0,1
84-5,0.0,0,1
84-6,0.0,0,1
84-7,0.0,0,1
84-8,0.0,0,1
84-9,0.0,0,1
84-10,0.0,0,1
85-1,30.0,40,18
85-2,30.0,40,18
85-3,30.0,40,18
85-4,30.0,40,18
85-5,30.0,40,18
85-6,30.0,40,18
85-7,30.0,40,18
85-8,30.0,40,18
85-9,30.0,40,18
85-10,30.0,40,18
86-1,21.666666666666668,30,27
86-2,21.666666666666668,30,27
86-3,21.666666666666668,30,27
86-4,21.666666666666668,30,27
86-5,21.666666666666668,30,27
86-6,21.666666666666668,30,27
86-7,21.666666666666668,30,27
86-8,21.666666666666668,30,27
86-9,21.666666666666668,30,27
86-10,21.666666666666668,30,27
87-1,20.0,20,1
87-2,20.0,20,1
87-3,20.0,20,1
87-4,20.0,20,1
87-5,20.0,20,1
87-6,20.0,20,1
87-7,20.0,20,1
87-8,20.0,20,1
87-9,20.0,20,1
87-10,20.0,20,1
88-1,26.833333333333332,42,216
88-2,26.833333333333332,42,216
88-3,26.833333333333332,42,216
88-4,26.833333333333332,42,216
88-5,26.833333333333332,42,216
88-6,26.833333333333332,42,216
88-7,26.833333333333332,42,216
88-8,26.833333333333332,42,216
88-9,26.833333333333332,42,216
88-10,26.833333333333332,42,216
89,NA,NA,NA
90-1,11.714285714285714,30,35
90-2,11.714285714285714,30,35
90-3,11.714285714285714,30,35
90-4,11.714285714285714,30,35
90-5,11.714285714285714,30,35
90-6,11.714285714285714,30,35
90-7,11.714285714285714,30,35
90-8,11.714285714285714,30,35
90-9,11.714285714285714,30,35
90-10,11.714285714285714,30,35
91-1,17.555555555555557,46,540
91-2,17.555555555555557,46,540
91-3,17.555555555555557,46,540
91-4,17.555555555555557,46,540
91-5,17.555555555555557,46,540
91-6,17.555555555555557,46,540
91-7,17.555555555555557,46,540
91-8,17.555555555555557,46,540
91-9,17.555555555555557,46,540
91-10,17.555555555555557,46,540
92-1,4.0,8,6
92-2,4.0,8,6
92-3,4.0,8,6
92-4,4.0,8,6
92-5,4.0,8,6
92-6,4.0,8,6
92-7,4.0,8,6
92-8,4.0,8,6
92-9,4.0,8,6
92-10,4.0,8,6
93-1,8.6,17,5
93-2,8.6,17,5
93-3,8.6,17,5
93-4,8.6,17,5
93-5,8.6,17,5
93-6,8.6,17,5
93-7,8.6,17,5
93-8,8.6,17,5
93-9,8.6,17,5
93-10,8.6,17,5
94-1,7.2,21,25
94-2,7.2,21,25
94-3,7.2,21,25
94-4,7.2,21,25
94-5,7.2,21,25
94-6,7.2,21,25
94-7,7.2,21,25
94-8,7.2,21,25
94-9,7.2,21,25
94-10,7.2,21,25
95,NA,NA,NA
96-1,30.9375,69,6144
96-2,30.9375,69,6144
96-3,30.9375,69,6144
96-4,30.9375,69,6144
96-5,30.9375,69,6144
96-6,30.9375,69,6144
96-7,30.9375,69,6144
96-8,30.9375,69,6144
96-9,30.9375,69,6144
96-10,30.9375,69,6144
97,NA,NA,NA
98-1,17.38888888888889,29,36
98-2,17.38888888888889,29,36
98-3,17.38888888888889,29,36
98-4,17.38888888888889,29,36
98-5,17.38888888888889,29,36
98-6,17.38888888888889,29,36
98-7,17.38888888888889,29,36
98-8,17.38888888888889,29,36
98-9,17.38888888888889,29,36
98-10,17.38888888888889,29,36
99-1,20.166666666666668,29,36
99-2,20.166666666666668,29,36
99-3,20.166666666666668,29,36
99-4,20.166666666666668,29,36
99-5,20.166666666666668,29,36
99-6,20.166666666666668,29,36
99-7,20.166666666666668,29,36
99-8,20.166666666666668,29,36
99-9,20.166666666666668,29,36
99-10,20.166666666666668,29,36
