Signature,Iteration,Time Spent
0,1,18.894532680511475
0,2,18.718920707702637
0,3,18.986655473709106
0,4,18.591652631759644
0,5,18.595703601837158
0,6,18.75206160545349
0,7,18.488022565841675
0,8,18.82986092567444
0,9,18.723124504089355
0,10,18.547550201416016
1,1,52.579667806625366
1,2,53.61933970451355
1,3,53.02376890182495
1,4,53.263248443603516
1,5,52.831573247909546
1,6,54.391788959503174
1,7,53.13816428184509
1,8,54.543471574783325
1,9,53.228562355041504
1,10,53.43701386451721
2,1,25.08119821548462
2,2,25.311856269836426
2,3,25.2005934715271
2,4,24.915297985076904
2,5,25.739757299423218
2,6,25.01770257949829
2,7,25.001784086227417
2,8,24.873900175094604
2,9,24.945468425750732
2,10,24.89617681503296
3,1,17.48140597343445
3,2,17.56509304046631
3,3,17.53141760826111
3,4,17.536028623580933
3,5,17.46005868911743
3,6,17.608972549438477
3,7,17.850158214569092
3,8,17.383501291275024
3,9,17.643563747406006
3,10,17.576268911361694
4,1,80.8319673538208
4,2,81.34043145179749
4,3,79.99722075462341
4,4,80.43464493751526
4,5,79.82549023628235
4,6,81.0836091041565
4,7,79.76487612724304
4,8,81.45863008499146
4,9,80.83339858055115
4,10,79.24712538719177
5,1,16.612845420837402
5,2,16.84101176261902
5,3,16.444150686264038
5,4,16.491897583007812
5,5,16.631802558898926
5,6,16.693536520004272
5,7,16.506683588027954
5,8,16.43789529800415
5,9,16.64732599258423
5,10,16.551420211791992
6,1,20.561705827713013
6,2,21.08511972427368
6,3,20.80834698677063
6,4,20.491254329681396
6,5,20.823786735534668
6,6,20.644309043884277
6,7,20.577878713607788
6,8,20.62373924255371
6,9,20.340431928634644
6,10,20.859889268875122
7,1,37.24065446853638
7,2,37.58795499801636
7,3,37.27062487602234
7,4,37.29654908180237
7,5,36.823256492614746
7,6,36.34500002861023
7,7,36.62865996360779
7,8,36.661136865615845
7,9,38.02201008796692
7,10,37.80503249168396
8,1,28.27886414527893
8,2,28.188194513320923
8,3,28.20999264717102
8,4,28.74074673652649
8,5,28.24121928215027
8,6,28.356717348098755
8,7,28.54479956626892
8,8,28.301658391952515
8,9,28.39391326904297
8,10,28.38659691810608
9,1,167.78585028648376
9,2,166.34851050376892
9,3,164.89188051223755
9,4,167.0269639492035
9,5,167.90693593025208
9,6,167.45156288146973
9,7,165.95458555221558
9,8,165.87432837486267
9,9,169.08307552337646
9,10,166.75358963012695
10,1,26.31223177909851
10,2,26.127343893051147
10,3,26.00394082069397
10,4,26.61658763885498
10,5,26.10116720199585
10,6,26.19267725944519
10,7,26.243738889694214
10,8,26.131687879562378
10,9,26.319280862808228
10,10,26.280513048171997
11,1,45.37125015258789
11,2,45.44833183288574
11,3,45.64938402175903
11,4,45.811161279678345
11,5,45.35953378677368
11,6,45.7430739402771
11,7,44.9997763633728
11,8,44.96507167816162
11,9,45.90582275390625
11,10,45.74761366844177
12,1,NA
13,1,46.21245074272156
13,2,45.87604737281799
13,3,46.65469551086426
13,4,45.70387816429138
13,5,45.44045901298523
13,6,46.00098705291748
13,7,46.44187116622925
13,8,45.68590974807739
13,9,46.09977650642395
13,10,45.87807250022888
14,1,22.310949087142944
14,2,22.179820775985718
14,3,22.040268421173096
14,4,22.03732967376709
14,5,22.277891159057617
14,6,22.190128326416016
14,7,21.941319465637207
14,8,22.122236728668213
14,9,22.059319496154785
14,10,22.244835138320923
15,1,57.371176958084106
15,2,58.518306732177734
15,3,58.963860511779785
15,4,58.30815839767456
15,5,59.1371910572052
15,6,59.00129175186157
15,7,58.8453266620636
15,8,58.404497146606445
15,9,58.884504556655884
15,10,58.67059588432312
16,1,NA
17,1,26.46982502937317
17,2,26.852142572402954
17,3,26.420872926712036
17,4,26.787657022476196
17,5,26.571343183517456
17,6,26.822203397750854
17,7,26.56647515296936
17,8,26.411439418792725
17,9,26.404281854629517
17,10,26.70927667617798
18,1,12.029184818267822
18,2,11.997762441635132
18,3,11.804320812225342
