Signature,Iteration,Time Spent
0,1,46.3441526889801
0,2,46.24651479721069
0,3,45.72234892845154
0,4,46.4390172958374
0,5,45.52871060371399
0,6,45.36855959892273
0,7,45.53007888793945
0,8,45.66035509109497
0,9,45.48908758163452
0,10,46.254624128341675
1,1,42.2676739692688
1,2,42.507147550582886
1,3,42.24943923950195
1,4,42.22942137718201
1,5,42.0939302444458
1,6,42.35637927055359
1,7,42.323909759521484
1,8,42.51621341705322
1,9,42.53372883796692
1,10,42.52110552787781
2,1,7.600168704986572
2,2,7.465221166610718
2,3,7.500609397888184
2,4,7.745994806289673
2,5,7.540855407714844
2,6,7.776377439498901
2,7,7.584632396697998
2,8,7.689439535140991
2,9,7.593368768692017
2,10,7.427441835403442
3,1,38.911752462387085
3,2,38.86155128479004
3,3,38.56233358383179
3,4,38.53551173210144
3,5,38.655019760131836
3,6,38.835747718811035
3,7,38.63947653770447
3,8,39.03070330619812
3,9,38.36579251289368
3,10,38.88481855392456
4,1,9.532876253128052
4,2,9.768049240112305
4,3,9.775386095046997
4,4,9.907567501068115
4,5,9.628779172897339
4,6,9.827660083770752
4,7,9.632081270217896
4,8,9.652877807617188
4,9,9.856835126876831
4,10,9.782723426818848
5,1,91.07745242118835
5,2,89.99228262901306
5,3,90.86306977272034
5,4,90.1342101097107
5,5,90.85614347457886
5,6,89.86939787864685
5,7,89.2541708946228
5,8,91.50032424926758
5,9,90.05606818199158
5,10,91.09089422225952
6,1,67.33463740348816
6,2,66.00687289237976
6,3,67.58078241348267
6,4,67.54022550582886
6,5,66.90902972221375
6,6,66.64406633377075
6,7,67.59762477874756
6,8,66.48319435119629
6,9,67.14099144935608
6,10,66.27300548553467
7,1,16.332416772842407
7,2,16.511911392211914
7,3,16.61638569831848
7,4,16.65883469581604
7,5,16.41077160835266
7,6,16.60964322090149
7,7,16.7455575466156
7,8,16.933529138565063
7,9,16.343926668167114
7,10,16.718067407608032
8,1,66.14674592018127
8,2,66.48670744895935
8,3,66.32916831970215
8,4,66.1935486793518
8,5,66.3154194355011
8,6,65.97060489654541
8,7,67.16337466239929
8,8,66.96430253982544
8,9,66.41988825798035
8,10,66.60447669029236
9,1,38.732138872146606
9,2,38.40310549736023
9,3,38.521129846572876
9,4,38.60305213928223
9,5,38.54872536659241
9,6,39.18240666389465
9,7,38.776787996292114
9,8,38.67213535308838
9,9,38.1631498336792
9,10,39.667683601379395
10,1,14.781188488006592
10,2,14.77334213256836
10,3,15.004558801651001
10,4,14.90088939666748
10,5,15.019783020019531
10,6,14.888850212097168
10,7,15.12491250038147
10,8,15.036991834640503
10,9,14.787720441818237
10,10,14.875794172286987
11,1,34.677793979644775
11,2,33.92230558395386
11,3,35.369091272354126
11,4,34.4327507019043
11,5,33.723050594329834
11,6,34.3317973613739
11,7,34.694549560546875
11,8,34.83482623100281
11,9,34.673259973526
11,10,34.65551829338074
12,1,NA
13,1,19.25568675994873
13,2,19.570500373840332
13,3,19.5698082447052
13,4,19.57584261894226
13,5,19.283899784088135
13,6,19.388739109039307
13,7,19.607916355133057
13,8,19.45491099357605
13,9,19.351892471313477
13,10,19.305788278579712
14,1,38.3432035446167
14,2,37.90977501869202
14,3,38.116283655166626
14,4,37.223339319229126
14,5,37.90120244026184
14,6,37.01160955429077
14,7,38.07025170326233
14,8,37.759875774383545
14,9,37.48142457008362
14,10,37.826650619506836
15,1,30.38803744316101
15,2,30.463810205459595
15,3,30.41412615776062
15,4,30.659215211868286
15,5,30.447530269622803
15,6,30.36047101020813
15,7,30.523144483566284
15,8,30.373143434524536
15,9,30.236557006835938
15,10,30.23674511909485
