Signature,Time Spent
0,2.3392796516418457
1,2.092266321182251
2,3.8781309127807617
3,101.9708948135376
4,2.401449680328369
5,NA
6,NA
7,1.1089305877685547
8,2.028609275817871
9,2.0484626293182373
10,1.6592061519622803
11,NA
12,1.901078462600708
13,1.5045857429504395
14,0.9751160144805908
15,NA
16,1.815880298614502
17,NA
18,NA
19,2.4890689849853516
20,NA
21,NA
22,2.636887788772583
23,1.2236323356628418
24,1.9478740692138672
25,2.368971824645996
26,1.5260910987854004
27,2.5974414348602295
28,2.6069769859313965
29,20.685240507125854
30,NA
31,1.4613842964172363
32,1.4658002853393555
33,NA
34,NA
35,2.3967444896698
36,NA
37,NA
38,1.8150510787963867
39,NA
40,14.85848331451416
41,5.08009672164917
42,2.27187442779541
43,NA
44,100.76611924171448
45,11.777119398117065
46,1.7577261924743652
47,3.344871997833252
48,NA
49,NA
50,0.7077105045318604
51,1.5780062675476074
52,5.173271894454956
53,NA
54,2.9379537105560303
55,1.2683441638946533
56,1.3000643253326416
57,1.6906819343566895
58,NA
59,355.0876417160034
60,15.172890424728394
61,4.24973726272583
62,315.20606565475464
63,0.686439037322998
64,1.0806615352630615
65,1.8417577743530273
66,1.7742950916290283
67,98.31803750991821
68,1.812873125076294
69,1.020216703414917
70,1.7645738124847412
71,3.086815118789673
72,NA
73,NA
74,NA
75,2.6938164234161377
76,2.8397486209869385
77,0.9502823352813721
78,2.747075319290161
79,NA
80,1.938338279724121
81,NA
82,3.9884073734283447
83,524.9547305107117
84,1.0275263786315918
85,2.333650588989258
86,0.9771628379821777
87,1.7587461471557617
88,2.31005859375
89,NA
90,1.1862256526947021
91,3.392996072769165
92,1.6438331604003906
93,0.8306450843811035
94,0.9413042068481445
95,NA
96,58.15049910545349
97,582.4051394462585
98,NA
99,2.1295793056488037
