load_time,signature,sig_time
71.54772472381592,,
,121,0.4284665584564209
,122,0.3779773712158203
,123,0.49855685234069824
,124,0.3530552387237549
,125,0.38597774505615234
,126,1.106095790863037
,127,0.7041540145874023
,128,0.3517918586730957
,129,0.3709113597869873
,130,0.4034113883972168
,131,0.5673191547393799
,132,0.3782081604003906
,133,3.945063829421997
,134,0.4025125503540039
,135,0.3370211124420166
,136,0.2811455726623535
,137,1.069244623184204
,138,0.4057307243347168
,139,0.3800375461578369
,140,0.3727455139160156
,141,0.3562295436859131
,142,0.3825511932373047
,143,1.3920979499816895
,144,0.45002198219299316
,145,0.3712029457092285
,146,0.36383533477783203
,147,0.3501877784729004
,148,0.43792724609375
,149,1.491393804550171
,150,0.389660120010376
,151,1.5552608966827393
,152,0.48345947265625
,153,0.38175320625305176
,154,1.1030442714691162
,155,2.2211577892303467
,156,0.9344565868377686
,157,0.3809363842010498
,158,0.3301377296447754
,159,0.40735840797424316
,160,0.3430039882659912
,161,0.37750911712646484
,162,1.2133681774139404
,163,0.49309206008911133
,164,0.25515103340148926
,165,0.40096116065979004
,166,0.3476088047027588
,167,0.32973265647888184
,168,0.4076390266418457
,169,0.38361191749572754
,170,0.28957414627075195
,171,0.46692442893981934
,172,1.6304478645324707
,173,0.5270867347717285
,174,0.5197615623474121
,175,1.3076465129852295
,176,0.49669456481933594
,177,0.4086034297943115
,178,0.3255045413970947
,179,0.2690162658691406
,180,0.3768301010131836
,181,0.3502047061920166
,182,1.5340707302093506
,183,0.2748837471008301
,184,0.4819145202636719
,185,0.3939990997314453
,186,0.3472933769226074
,187,0.3921804428100586
,188,0.3517429828643799
,189,0.3339080810546875
,190,0.38234877586364746
,191,0.38400983810424805
,192,0.39334702491760254
,193,0.38686585426330566
,194,3.5331292152404785
,195,0.36609625816345215
,196,0.3488743305206299
,197,0.3822462558746338
,198,0.35886192321777344
,199,0.34059882164001465
,200,0.3814566135406494
,201,1.2075347900390625
,202,0.4074428081512451
,203,0.35681700706481934
,204,0.26795291900634766
,205,0.2546219825744629
,206,0.4100189208984375
,207,0.569075345993042
,208,0.3583803176879883
,209,0.36043429374694824
,210,0.40902018547058105
,211,0.3947625160217285
,212,0.25263428688049316
,213,1.2625572681427002
,214,0.6473784446716309
,215,1.1450858116149902
,216,0.45490050315856934
,217,0.36524176597595215
,218,0.42521047592163086
,219,0.34371471405029297
,220,0.3578341007232666
,221,1.725132942199707
,222,0.27777886390686035
,223,1.273179531097412
,224,0.4086036682128906
,225,0.4319932460784912
,226,0.43389105796813965
,227,0.3974597454071045
,228,0.3318755626678467
,229,0.4564378261566162
,230,0.41754984855651855
,231,0.3664109706878662
,232,0.3617987632751465
,233,0.36341238021850586
,234,0.395064115524292
,235,0.37578487396240234
,236,0.38938426971435547
,237,0.3433363437652588
,238,0.33781957626342773
,239,0.327650785446167
,240,1.2159090042114258
,241,0.2564535140991211
,242,1.5225343704223633
,243,0.38041234016418457
,244,0.43686437606811523
,245,0.26642775535583496
,246,0.32526373863220215
,247,0.4799795150756836
,248,0.3380143642425537
,249,1.4445714950561523
,250,0.86468505859375
,251,0.6639933586120605
,252,0.35805177688598633
,253,1.2980337142944336
,254,0.41926050186157227
,255,2.305771827697754
,256,0.4326479434967041
,257,1.3147544860839844
,258,0.5676541328430176
,259,0.3405568599700928
,260,0.38042402267456055
,261,0.3904895782470703
,262,0.4483153820037842
,263,0.36562418937683105
,264,0.40166425704956055
,265,0.35632824897766113
,266,0.37909865379333496
,267,0.36304640769958496
,268,0.3414328098297119
,269,0.39515185356140137
,270,0.38793087005615234
,271,3.0173213481903076
,272,0.4781785011291504
,273,0.35156893730163574
,274,1.9018604755401611
,275,0.4122483730316162
,276,0.3396925926208496
,277,0.3499295711517334
,278,0.37059998512268066
,279,0.49906277656555176
,280,0.41663622856140137
,281,1.5582666397094727
,282,1.6232411861419678
,283,0.5183496475219727
,284,0.6237316131591797
,285,0.335160493850708
,286,1.7942783832550049
,287,0.396075963973999
,288,0.33253049850463867
,289,0.33819055557250977
,290,0.37589311599731445
,291,0.39679980278015137
,292,0.3642590045928955
,293,0.3657362461090088
,294,0.35666656494140625
,295,1.6600446701049805
,296,0.6309819221496582
,297,0.36404943466186523
,298,0.2639157772064209
,299,0.3540506362915039
,300,1.3041460514068604
,301,0.3048853874206543
,302,1.1957228183746338
,303,1.0179166793823242
,304,0.2639811038970947
,305,0.3397853374481201
,306,0.3583536148071289
,307,0.4792051315307617
,308,0.37091684341430664
,309,0.39661216735839844
,310,0.3375413417816162
,311,0.4468505382537842
,312,0.25595617294311523
,313,0.3570835590362549
,314,0.43016839027404785
,315,0.28292250633239746
,316,0.3742806911468506
,317,0.43802833557128906
,318,0.3537895679473877
,319,0.3501760959625244
,320,0.5200686454772949
,321,0.3579115867614746
,322,1.9783689975738525
,323,0.40427541732788086
,324,0.367110013961792
,325,0.4283740520477295
,326,0.2769317626953125
,327,0.49396491050720215
,328,2.05216908454895
,329,0.3618204593658447
,330,0.3783695697784424
,331,0.3066260814666748
,332,0.3442859649658203
,333,0.3598489761352539
,334,0.2803022861480713
,335,0.38772130012512207
,336,4.617110967636108
,337,0.4463779926300049
,338,0.34422874450683594
,339,0.38217687606811523
,340,2.034996747970581
,341,0.41527867317199707
,342,0.2793388366699219
,343,1.5914819240570068
,344,0.3501124382019043
,345,0.4102771282196045
,346,0.4213707447052002
,347,0.36603474617004395
,348,0.3963620662689209
,349,0.5580458641052246
,350,0.9207301139831543
,351,0.36103129386901855
,352,0.3608064651489258
,353,0.3878917694091797
,354,0.34101247787475586
,355,0.376284122467041
,356,0.4388620853424072
,357,0.4119110107421875
,358,1.3341104984283447
,359,0.4399147033691406
,360,0.2713894844055176
,361,0.33098602294921875
,362,0.5456826686859131
,363,0.49719905853271484
,364,0.47466468811035156
,365,0.5654149055480957
,366,1.4526574611663818
,367,0.4195382595062256
,368,0.45834922790527344
,369,0.36884450912475586
,370,0.37287473678588867
,371,1.6845910549163818
,372,0.3861658573150635
,373,0.41248559951782227
,374,0.2670769691467285
,375,0.3568391799926758
,376,0.3712146282196045
,377,0.37891650199890137
,378,0.33960413932800293
,379,0.4945943355560303
,380,0.3809208869934082
,381,0.5046472549438477
,382,0.514533519744873
,383,0.43114256858825684
,384,0.4701559543609619
,385,0.41802263259887695
,386,1.2610688209533691
,387,0.44576597213745117
,388,0.4031059741973877
,389,0.36957693099975586
,390,0.42655110359191895
,391,0.45169711112976074
,392,0.3575718402862549
,393,0.5910146236419678
,394,0.37317466735839844
,395,0.38303661346435547
,396,0.9203915596008301
,397,0.4190647602081299
,398,2.0814387798309326
,399,4.031889200210571
,400,0.37734007835388184
,401,0.3616526126861572
,402,1.3333485126495361
,403,0.38175129890441895
,404,0.9917333126068115
,405,1.4360220432281494
,406,0.4286649227142334
,407,0.4339911937713623
,408,0.3460383415222168
,409,0.2779805660247803
,410,0.5346131324768066
,411,0.376436710357666
,412,0.4256553649902344
,413,0.38627123832702637
,414,0.3890838623046875
,415,0.35363316535949707
,416,0.3676717281341553
,417,1.5837948322296143
,418,0.3701164722442627
,419,0.3890056610107422
,420,0.5525448322296143
,421,0.37714433670043945
,422,1.5088975429534912
,423,0.38004255294799805
,424,0.3759291172027588
,425,0.2858693599700928
,426,0.3622167110443115
,427,0.40677881240844727
,428,0.35445308685302734
,429,0.4775547981262207
,430,0.42653346061706543
,431,0.3997516632080078
,432,0.3557286262512207
,433,0.3754432201385498
,434,0.5106868743896484
,435,0.542245626449585
,436,0.33000946044921875
,437,0.38898611068725586
,438,1.0710368156433105
,439,0.49091577529907227
,440,0.4578523635864258
,441,0.35286378860473633
,442,0.5425658226013184
,443,1.1596808433532715
,444,1.3258581161499023
,445,0.32465338706970215
,446,0.3754444122314453
,447,0.3746788501739502
,448,0.4383962154388428
,449,0.35535621643066406
,450,0.3578653335571289
,451,0.5482070446014404
,452,0.40326380729675293
,453,1.4358975887298584
,454,0.6047744750976562
,455,0.24103045463562012
,456,1.0239238739013672
,457,0.3742496967315674
,458,0.3874387741088867
,459,0.358936071395874
,460,0.33997416496276855
,461,0.37879109382629395
,462,0.275266170501709
,463,0.2657740116119385
,464,0.33641481399536133
,465,1.346041202545166
,466,0.36617350578308105
,467,0.43564796447753906
,468,0.34856748580932617
,469,0.37717223167419434
,470,2.88116717338562
,471,0.4398500919342041
,472,0.36889123916625977
,473,0.6261334419250488
,474,0.4306783676147461
,475,0.4178156852722168
,476,0.34070658683776855
,477,0.45445823669433594
,478,0.5480108261108398
,479,0.3741953372955322
,480,0.32331013679504395
,481,1.342195749282837
,482,0.3752753734588623
,483,0.3802967071533203
,484,0.4178919792175293
,485,0.32254719734191895
,486,0.3446197509765625
,487,0.3851046562194824
,488,0.39592576026916504
,489,0.9159460067749023
,490,0.27588891983032227
,491,0.26049041748046875
,492,0.32973384857177734
,493,0.41944217681884766
,494,0.367112398147583
,495,0.40298008918762207
,496,0.3680086135864258
,497,0.3286004066467285
,498,0.37622570991516113
,499,1.3088111877441406
,500,0.2831275463104248
,501,0.38198280334472656
,502,1.57313871383667
,503,0.3790905475616455
,504,0.33736467361450195
,505,0.49365925788879395
,506,0.2938716411590576
,507,1.5542116165161133
,508,0.3668825626373291
,509,0.3782002925872803
,510,0.408886194229126
,511,1.4922704696655273
,512,0.34874558448791504
,513,0.38921380043029785
,514,0.39323878288269043
,515,0.35833048820495605
,516,0.3772416114807129
,517,0.4283444881439209
,518,0.36463236808776855
,519,0.3741645812988281
,520,0.4094092845916748
,521,0.35605907440185547
,522,1.1566314697265625
,523,0.9347138404846191
,524,0.26679134368896484
,525,0.35013341903686523
,526,0.3583395481109619
,527,1.010016679763794
,528,0.4089970588684082
,529,0.3608131408691406
,530,0.34925293922424316
,531,0.395371675491333
,532,0.33961033821105957
,533,0.36232423782348633
,534,0.3665506839752197
,535,0.40485382080078125
,536,0.9304046630859375
,537,0.3532419204711914
,538,0.41501927375793457
,539,0.37071919441223145
,540,0.36641430854797363
,541,0.34047985076904297
,542,0.3384592533111572
,543,0.38374876976013184
,544,0.466339111328125
,545,0.3956794738769531
,546,0.4200425148010254
,547,0.464461088180542
,548,0.40146589279174805
,549,0.5189361572265625
,550,0.37441325187683105
,551,0.28600525856018066
,552,0.34667158126831055
,553,0.34668540954589844
,554,0.4080936908721924
,555,0.3603341579437256
,556,0.33502650260925293
,557,0.9519152641296387
,558,1.647451639175415
,559,0.29091525077819824
,560,0.37744688987731934
,561,0.6438469886779785
,562,0.37914466857910156
,563,0.24520659446716309
,564,0.4086616039276123
,565,0.42943620681762695
,566,0.3559587001800537
,567,0.3103477954864502
,568,0.3997159004211426
,569,0.3346421718597412
,570,0.35448241233825684
,571,0.3630483150482178
,572,0.6040077209472656
,573,0.3928811550140381
,574,0.5232212543487549
,575,2.9805469512939453
,576,0.34016942977905273
,577,0.3505222797393799
,578,1.1560959815979004
,579,1.1978774070739746
,580,0.34499382972717285
,581,0.3730342388153076
,582,0.33618927001953125
,583,1.493088722229004
,584,0.33278393745422363
,585,0.2755413055419922
,586,0.35061073303222656
,587,0.385021448135376
,588,0.6781899929046631
,589,0.4915280342102051
,590,0.38210034370422363
,591,0.9640281200408936
,592,0.3490021228790283
,593,0.610776424407959
,594,1.441112995147705
,595,0.28898143768310547
,596,0.3752624988555908
,597,1.3498988151550293
,598,0.28441882133483887
,599,0.3313441276550293
,600,0.39856481552124023
,601,0.7947402000427246
,602,0.5367155075073242
,603,0.3627588748931885
,604,0.37814950942993164
,605,0.34263134002685547
,606,1.6300640106201172
,607,0.41562771797180176
,608,0.3747246265411377
,609,1.2192392349243164
,610,0.6327309608459473
,611,1.2486176490783691
,612,0.42760252952575684
,613,0.34792113304138184
,614,0.43744850158691406
,615,0.6453559398651123
,616,0.3728065490722656
,617,0.4678080081939697
,618,0.3473625183105469
,619,0.4479374885559082
,620,1.047271966934204
,621,0.4260978698730469
,622,0.35738110542297363
,623,0.38803553581237793
,624,0.40140509605407715
,625,0.5744621753692627
,626,0.26912689208984375
,627,0.3765594959259033
,628,0.2563591003417969
,629,0.36339569091796875
,630,0.36218810081481934
,631,0.9139349460601807
,632,0.4725039005279541
,633,1.5157277584075928
,634,0.4430968761444092
,635,0.9720828533172607
,636,3.809969425201416
,637,0.9483954906463623
,638,1.5616838932037354
,639,0.35858893394470215
,640,1.0927495956420898
,641,0.3770930767059326
,642,0.35724520683288574
,643,0.3320004940032959
,644,0.3862569332122803
,645,0.3645188808441162
,646,2.2401657104492188
,647,1.5805013179779053
,648,0.30856895446777344
,649,0.3584461212158203
,650,0.3495345115661621
,651,0.3288760185241699
,652,0.34394145011901855
,653,0.4062161445617676
,654,0.6523275375366211
,655,0.34240293502807617
,656,1.6797454357147217
,657,0.34900999069213867
,658,0.49745941162109375
,659,0.4541656970977783
,660,0.9738857746124268
,661,0.35140109062194824
,662,0.33699989318847656
,663,0.49108076095581055
,664,0.40908074378967285
,665,0.883406400680542
,666,0.8695037364959717
,667,1.2089555263519287
,668,0.6019876003265381
,669,0.3493309020996094
,670,0.2660534381866455
,671,0.2584552764892578
,672,0.24687981605529785
,673,0.5015048980712891
,674,0.37212085723876953
,675,0.3298656940460205
,676,1.379577875137329
,677,0.4449336528778076
,678,0.9901828765869141
,679,0.38089513778686523
,680,0.3573262691497803
,681,0.35017991065979004
,682,0.4082508087158203
,683,0.4043457508087158
,684,0.3528764247894287
,685,0.5337479114532471
,686,0.3589296340942383
,687,0.39392614364624023
,688,0.2765932083129883
,689,0.3685426712036133
,690,0.36748194694519043
,691,0.2575709819793701
,692,0.3876612186431885
,693,0.3967914581298828
,694,0.5976026058197021
,695,1.6800763607025146
,696,0.46754002571105957
,697,0.35912418365478516
,698,0.8622291088104248
,699,3.019782543182373
,700,0.418475866317749
,701,0.4818243980407715
,702,0.34189295768737793
,703,1.2412097454071045
,704,0.4226667881011963
,705,0.33837223052978516
,706,0.3726675510406494
,707,0.3630521297454834
,708,1.4185678958892822
,709,0.38274192810058594
,710,0.3477785587310791
,711,0.40390825271606445
,712,0.5513029098510742
,713,0.44167613983154297
,714,0.4161207675933838
,715,0.3678121566772461
,716,0.3630998134613037
,717,0.3557116985321045
,718,0.3463096618652344
,719,0.2608184814453125
,720,0.36566162109375
,721,0.27034687995910645
,722,1.0182678699493408
,723,0.4417917728424072
,724,0.36263084411621094
,725,0.3863396644592285
,726,0.3976869583129883
,727,0.49485158920288086
,728,1.321606159210205
,729,0.5484645366668701
,730,1.0509793758392334
,731,0.4361453056335449
,732,0.39428138732910156
,733,0.3409700393676758
,734,0.3540794849395752
,735,1.0083811283111572
,736,0.3707408905029297
,737,0.3774220943450928
,738,0.38402843475341797
,739,0.3599739074707031
,740,0.49388813972473145
,741,0.369384765625
,742,0.3820304870605469
,743,0.3285853862762451
,744,0.7469890117645264
,745,1.0534415245056152
,746,0.4757723808288574
,747,0.39429807662963867
,748,0.42223572731018066
,749,0.35173869132995605
,750,0.3704099655151367
,751,0.36510515213012695
,752,0.280712366104126
,753,0.3759760856628418
,754,0.2645878791809082
,755,0.3446323871612549
,756,0.37764668464660645
,757,0.3668239116668701
,758,0.36504387855529785
,759,0.33390355110168457
,760,0.38764238357543945
,761,0.40049219131469727
,762,0.3781423568725586
,763,0.41454291343688965
,764,0.251345157623291
,765,0.39838719367980957
,766,0.3565354347229004
,767,1.0796775817871094
,768,0.36913394927978516
,769,0.45469069480895996
,770,0.3525278568267822
,771,0.7981095314025879
,772,1.6464893817901611
,773,0.4191629886627197
,774,0.3620333671569824
,775,0.553400993347168
,776,0.49462294578552246
,777,0.37542200088500977
,778,1.0542018413543701
,779,0.36867666244506836
,780,0.520571231842041
,781,0.38155674934387207
,782,0.48261094093322754
,783,0.4589695930480957
,784,1.0897607803344727
,785,0.3649592399597168
,786,0.39510154724121094
,787,0.3473067283630371
,788,0.25429224967956543
,789,0.3976132869720459
,790,0.3279838562011719
,791,0.3551349639892578
,792,1.5380187034606934
,793,0.492326021194458
,794,3.219181537628174
,795,0.3819139003753662
,796,0.3720550537109375
,797,0.38796329498291016
,798,0.3833177089691162
,799,0.38045334815979004
,800,1.3851056098937988
,801,0.46776533126831055
,802,2.3582141399383545
,803,1.4654417037963867
,804,1.5238380432128906
,805,0.3917527198791504
,806,1.8379130363464355
,807,0.35561084747314453
,808,0.4116361141204834
,809,0.3534982204437256
,810,0.8907158374786377
,811,0.27158069610595703
,812,0.2902669906616211
,813,0.37499308586120605
,814,0.4860849380493164
,815,0.3673431873321533
,816,0.3655831813812256
,817,0.28354692459106445
,818,0.4770491123199463
,819,0.39379215240478516
,820,0.3945441246032715
,821,0.3454725742340088
,822,0.361065149307251
,823,2.0448248386383057
,824,0.29214954376220703
,825,1.258575439453125
,826,0.352200984954834
,827,1.841794490814209
,828,0.4051997661590576
,829,0.37030601501464844
,830,0.5066523551940918
,831,0.37614941596984863
,832,0.37969040870666504
,833,0.4250178337097168
,834,0.3673267364501953
,835,1.9101109504699707
,836,0.4136350154876709
,837,1.1712310314178467
,838,0.49104833602905273
,839,0.34158945083618164
,840,0.3847372531890869
,841,0.34331560134887695
,842,1.3600718975067139
,843,0.2789473533630371
,844,0.3863260746002197
,845,0.2623136043548584
,846,4.7351319789886475
,847,0.40467286109924316
,848,0.36412858963012695
,849,0.44969654083251953
,850,0.3345654010772705
,851,0.37987613677978516
,852,0.40537095069885254
,853,0.3673737049102783
,854,0.4083821773529053
,855,0.3697354793548584
,856,1.46683931350708
,857,0.3523294925689697
,858,0.36304426193237305
,859,0.34777069091796875
,860,0.27797842025756836
,861,0.38858938217163086
,862,1.091186761856079
,863,0.2752213478088379
,864,0.32584381103515625
,865,0.40941500663757324
,866,0.345440149307251
,867,0.5124220848083496
,868,0.3969004154205322
,869,0.5700249671936035
,870,1.0951101779937744
,871,0.3781113624572754
,872,0.3868699073791504
,873,0.2632143497467041
,874,0.3726816177368164
,875,0.35425710678100586
,876,1.6359429359436035
,877,0.4421107769012451
,878,0.37339353561401367
,879,0.3573493957519531
,880,0.3181009292602539
,881,0.33892154693603516
,882,0.4067659378051758
,883,0.37715625762939453
,884,1.4692463874816895
,885,0.3522062301635742
,886,0.5904421806335449
,887,0.34488487243652344
,888,0.3436095714569092
,889,0.6708571910858154
,890,0.3634681701660156
,891,0.2656552791595459
,892,0.38831543922424316
,893,0.3538486957550049
,894,0.44634222984313965
,895,1.2500419616699219
,896,0.38372349739074707
,897,0.35993075370788574
,898,0.4653902053833008
,899,0.4208061695098877
,900,0.3478982448577881
,901,0.28246521949768066
,902,0.3598978519439697
,903,0.3784666061401367
,904,1.2270774841308594
,905,0.4334897994995117
,906,0.4230060577392578
,907,0.34398317337036133
,908,0.39506959915161133
,909,0.61537766456604
,910,0.3306465148925781
,911,0.36042237281799316
,912,1.0757193565368652
,913,0.4140617847442627
,914,0.9096879959106445
,915,0.2781808376312256
,916,0.8239297866821289
,917,0.9249668121337891
,918,0.384688138961792
,919,0.2542281150817871
,920,0.5780231952667236
,921,0.2765970230102539
,922,0.46413731575012207
,923,0.35737133026123047
,924,0.38820934295654297
,925,0.4975852966308594
,926,0.3588218688964844
,927,0.3828918933868408
,928,1.6971721649169922
,929,4.174475431442261
,930,0.3719475269317627
,931,0.3831923007965088
,932,0.6123528480529785
,933,0.2492389678955078
,934,0.4039783477783203
,935,0.2552032470703125
,936,0.33849215507507324
,937,0.38048458099365234
,938,0.39368271827697754
,939,0.359591007232666
,940,0.38208913803100586
,941,0.4389626979827881
,942,0.38378214836120605
,943,0.3739280700683594
,944,0.4784853458404541
,945,0.3721761703491211
,946,0.3438832759857178
,947,1.6576533317565918
,948,0.4108006954193115
,949,1.6830847263336182
,950,0.4542655944824219
,951,0.3546595573425293
,952,0.3718101978302002
,953,0.3766477108001709
,954,0.2945873737335205
,955,0.3985130786895752
,956,0.40747570991516113
,957,0.29007816314697266
,958,1.1012649536132812
,959,0.39664149284362793
,960,0.7972836494445801
,961,0.4003181457519531
,962,0.35695648193359375
,963,0.36796069145202637
,964,1.0533688068389893
,965,0.3931305408477783
,966,0.25500988960266113
,967,0.2729613780975342
,968,0.6651670932769775
,969,0.4608793258666992
,970,0.3307161331176758
,971,0.3496677875518799
,972,0.3659353256225586
,973,0.5655264854431152
,974,0.4807577133178711
,975,0.2612123489379883
,976,0.3250150680541992
,977,0.38826560974121094
,978,0.3593311309814453
,979,0.4523041248321533
,980,0.4780402183532715
,981,0.3558952808380127
,982,0.48012733459472656
,983,0.3361690044403076
,984,0.4048120975494385
,985,0.3982987403869629
,986,0.328096866607666
,987,0.4109530448913574
,988,0.5334384441375732
,989,0.415560245513916
,990,0.6039199829101562
,991,0.40984606742858887
,992,0.37764739990234375
,993,0.43560266494750977
,994,0.3972461223602295
,995,0.337554931640625
,996,1.2417304515838623
,997,0.4153404235839844
,998,1.246354341506958
,999,0.38880157470703125
