Signature,Time Spent
0,0.21956729888916016
1,0.23836135864257812
2,0.2613561153411865
3,0.23723793029785156
4,0.2483367919921875
5,0.18734502792358398
6,NA
7,0.21694374084472656
8,0.21526503562927246
9,0.24404406547546387
10,0.22796344757080078
11,0.2153487205505371
12,0.21791863441467285
13,0.17227506637573242
14,0.17033648490905762
15,NA
16,0.17467665672302246
17,0.17340779304504395
18,NA
19,NA
20,0.2185206413269043
21,0.2501962184906006
22,NA
23,0.22019147872924805
24,NA
25,0.22639155387878418
26,0.21668696403503418
27,NA
28,0.2278575897216797
29,0.17178654670715332
30,0.21387958526611328
31,0.22606468200683594
32,0.22889351844787598
33,0.22136855125427246
34,0.17743563652038574
35,0.21334409713745117
36,0.19646286964416504
37,0.20905089378356934
38,0.2093672752380371
39,0.2180178165435791
40,0.2170109748840332
41,0.22518086433410645
42,NA
43,0.21881651878356934
44,NA
45,0.1998307704925537
46,0.21236658096313477
47,0.18846368789672852
48,0.21876096725463867
49,0.22879481315612793
50,0.169020414352417
51,0.2382800579071045
52,0.20589351654052734
53,0.21133804321289062
54,0.22469353675842285
55,0.22330927848815918
56,0.17657756805419922
57,0.1661689281463623
58,NA
59,0.17327642440795898
60,0.2335681915283203
61,NA
62,0.22646784782409668
63,NA
64,0.22767353057861328
65,NA
66,0.19850730895996094
67,0.15993380546569824
68,0.24862313270568848
69,0.21705102920532227
70,0.21275115013122559
71,0.1837444305419922
72,0.16518807411193848
73,0.2189643383026123
74,0.2134850025177002
75,0.22738933563232422
76,0.22437000274658203
77,0.20758461952209473
78,0.1839313507080078
79,0.1925373077392578
80,0.22399330139160156
81,0.21841120719909668
82,0.16801953315734863
83,0.17712807655334473
84,0.16346979141235352
85,0.22220253944396973
86,0.1726207733154297
87,NA
88,0.1705467700958252
89,NA
90,0.21507549285888672
91,0.22516918182373047
92,NA
93,NA
94,NA
95,0.21757149696350098
96,0.17860078811645508
97,0.17047929763793945
98,0.21406936645507812
99,0.17443227767944336
