Signature,Time Spent
0,2.1607353687286377
1,2.4210777282714844
2,NA
3,0.7016587257385254
4,3.2026424407958984
5,NA
6,6.419728994369507
7,1.7339465618133545
8,1.951676368713379
9,1.7613325119018555
10,0.8652379512786865
11,0.798149824142456
12,2.766238212585449
13,2.2484753131866455
14,NA
15,142.50851345062256
16,1.4518539905548096
17,1.3013336658477783
18,1.050658941268921
19,NA
20,NA
21,NA
22,533.8725228309631
23,5.569212913513184
24,NA
25,60.31480813026428
26,3.916597366333008
27,0.9539914131164551
28,4.174107789993286
29,2.0646255016326904
30,1.6966516971588135
31,1.7219769954681396
32,NA
33,2.7468693256378174
34,1.2508924007415771
35,1.9112088680267334
36,2.938093900680542
37,1.653820514678955
38,1.0946612358093262
39,0.68109130859375
40,3.460845470428467
41,NA
42,NA
43,14.769203424453735
44,1.7651684284210205
45,NA
46,NA
47,NA
48,125.9855329990387
49,NA
50,5.855554103851318
51,3.0267345905303955
52,1.3854782581329346
53,NA
54,6.204965114593506
55,2.5764734745025635
56,1.961524486541748
57,1.3439295291900635
58,4.449576139450073
59,NA
60,NA
61,NA
62,NA
63,3.5001981258392334
64,NA
65,4.799109697341919
66,1.7994706630706787
67,1.8708460330963135
68,1.3677022457122803
69,1.9098784923553467
70,1.8515360355377197
71,NA
72,5.300030469894409
73,4.767252683639526
74,1.4979431629180908
75,3.687195301055908
76,NA
77,NA
78,6.647284984588623
79,2.10459303855896
80,150.7392499446869
81,2.2739272117614746
82,2.7677533626556396
83,2.161107063293457
84,1.6118319034576416
85,321.0221314430237
86,1.7787644863128662
87,2.082104206085205
88,NA
89,1.4765551090240479
90,1.1313767433166504
91,1.0569941997528076
92,2.523070812225342
93,2.448153018951416
94,1.666905403137207
95,210.40064072608948
96,2.1751222610473633
97,2.4249682426452637
98,NA
99,NA
