Signature,Time Spent
0,NA
1,2.4037926197052
2,1.8077130317687988
3,2.7327685356140137
4,3.4260687828063965
5,2.2256200313568115
6,2.5239386558532715
7,NA
8,NA
9,422.80797505378723
10,2.1026387214660645
11,1.5943515300750732
12,1.731017827987671
13,1.776658535003662
14,NA
15,2.6019442081451416
16,2.195773124694824
17,NA
18,2.1548964977264404
19,0.9015133380889893
20,2.9240379333496094
21,3.051913261413574
22,5.677603244781494
23,2.0610992908477783
24,NA
25,2.134434223175049
26,3.161712884902954
27,NA
28,1.2319822311401367
29,NA
30,NA
31,1.2037162780761719
32,0.7105007171630859
33,1.4039640426635742
34,134.83362221717834
35,3.1554765701293945
36,1.587846279144287
37,NA
38,3.708299398422241
39,3.266507387161255
40,NA
41,1.5756738185882568
42,1.0486640930175781
43,NA
44,2.0395774841308594
45,2.381690502166748
46,3.2246155738830566
47,1.7065560817718506
48,175.2430558204651
49,2.1710565090179443
50,NA
51,1.3853240013122559
52,1.8389785289764404
53,4.085668325424194
54,2.897409200668335
55,NA
56,0.9431326389312744
57,3.146617889404297
58,1.4488701820373535
59,2.0643796920776367
60,2.640373706817627
61,2.852625608444214
62,0.73093581199646
63,2.1268863677978516
64,1.6456410884857178
65,NA
66,NA
67,NA
68,1.0946359634399414
69,1.3384804725646973
70,2.47800350189209
71,NA
72,NA
73,1.1475458145141602
74,1.539525032043457
75,2.4573304653167725
76,83.09418439865112
77,2.167712926864624
78,1.2634775638580322
79,2.9487369060516357
80,1.704129934310913
81,NA
82,1.6871490478515625
83,1.056565523147583
84,NA
85,2.9336013793945312
86,1.4319417476654053
87,1.7936172485351562
88,2.55086612701416
89,2.212291717529297
90,1.4366836547851562
91,2.1627166271209717
92,13.40926480293274
93,NA
94,NA
95,1.8079886436462402
96,NA
97,NA
98,3.5812489986419678
99,3.1505868434906006
