Signature,Iteration,Time Spent
0,1,24.219792366027832
0,2,24.347654819488525
0,3,23.75273871421814
0,4,23.92118787765503
0,5,23.81604766845703
0,6,24.074692964553833
0,7,23.82694172859192
0,8,23.804531812667847
0,9,23.891683340072632
0,10,24.20386028289795
1,1,27.768980741500854
1,2,27.532899141311646
1,3,27.733526706695557
1,4,28.15177273750305
1,5,27.917304277420044
1,6,27.39216446876526
1,7,27.556246519088745
1,8,28.143687963485718
1,9,27.623406648635864
1,10,28.119184970855713
2,1,13.529037237167358
2,2,13.67459511756897
2,3,13.227607727050781
2,4,13.29205322265625
2,5,13.386352062225342
2,6,13.408315896987915
2,7,13.567564487457275
2,8,13.419379711151123
2,9,13.649520635604858
2,10,13.42305064201355
3,1,7.5115275382995605
3,2,7.62396502494812
3,3,7.510456562042236
3,4,7.550194025039673
3,5,7.570292711257935
3,6,7.558489084243774
3,7,7.556529760360718
3,8,7.578807353973389
3,9,7.624135971069336
3,10,7.599891901016235
4,1,58.50225901603699
4,2,58.16219353675842
4,3,58.253347873687744
4,4,58.78599452972412
4,5,58.878031730651855
4,6,58.00859045982361
4,7,57.452242374420166
4,8,58.63153862953186
4,9,58.051652908325195
4,10,57.93633055686951
5,1,44.66995716094971
5,2,43.89817214012146
5,3,44.53475856781006
5,4,43.97247290611267
5,5,44.5300817489624
5,6,44.13112020492554
5,7,43.942338943481445
5,8,44.14463543891907
5,9,43.54296541213989
5,10,44.132164001464844
6,1,71.8547534942627
6,2,71.93332552909851
6,3,72.40297412872314
6,4,72.28376269340515
6,5,72.54013466835022
6,6,72.72609519958496
6,7,71.8180193901062
6,8,71.86866617202759
6,9,71.79968047142029
6,10,72.76304292678833
7,1,16.55897879600525
7,2,16.197418928146362
7,3,16.172738075256348
7,4,16.288028955459595
7,5,16.183566570281982
7,6,16.15292191505432
7,7,16.4537091255188
7,8,16.40277624130249
7,9,16.201140642166138
7,10,16.11862826347351
8,1,18.92492389678955
8,2,18.808473348617554
8,3,19.050170421600342
8,4,19.05960702896118
8,5,18.845839738845825
8,6,18.938761711120605
8,7,18.699156045913696
8,8,18.678492546081543
8,9,18.682347536087036
8,10,19.06759262084961
9,1,19.084856033325195
9,2,19.10593295097351
9,3,19.189562797546387
9,4,19.38419198989868
9,5,19.32013702392578
9,6,19.284136295318604
9,7,19.1104679107666
9,8,19.273538827896118
9,9,19.19148564338684
9,10,19.46394419670105
10,1,21.292625188827515
10,2,21.476635217666626
10,3,21.053933143615723
10,4,21.444971323013306
10,5,21.38451600074768
10,6,21.00005316734314
10,7,21.289621591567993
10,8,21.149057388305664
10,9,21.124693632125854
10,10,21.095032930374146
11,1,14.997172117233276
11,2,15.074593305587769
11,3,14.930832386016846
11,4,15.000561237335205
11,5,15.201788663864136
11,6,15.032273292541504
11,7,15.027957677841187
11,8,15.030184507369995
11,9,14.878151416778564
11,10,14.919534921646118
12,1,39.05901741981506
12,2,38.458842754364014
12,3,38.348092794418335
12,4,39.466992139816284
12,5,38.92002010345459
12,6,38.52765727043152
12,7,38.392436027526855
12,8,38.72113752365112
12,9,37.88524031639099
12,10,39.20336937904358
13,1,28.251173973083496
13,2,28.409592151641846
13,3,28.859050989151
13,4,28.484495878219604
13,5,28.712252855300903
13,6,28.725350379943848
13,7,28.805511951446533
13,8,28.951018810272217
13,9,28.455251932144165
13,10,28.3968825340271
14,1,19.357752561569214
14,2,19.57075333595276
14,3,19.37279462814331
14,4,19.40902280807495
14,5,19.761154890060425
14,6,19.63021492958069
14,7,19.536822080612183
14,8,19.48403811454773
14,9,19.473912000656128
14,10,19.468787908554077
15,1,211.6161036491394
15,2,209.4693887233734
15,3,210.64054250717163
15,4,209.25422477722168
15,5,211.5523829460144
15,6,207.2455382347107
15,7,211.96620965003967
15,8,213.38057661056519
15,9,209.18202328681946
15,10,212.84819746017456
16,1,11.016144514083862
16,2,11.093995332717896
16,3,11.187003374099731
16,4,11.123987197875977
16,5,11.157719612121582
16,6,10.977912902832031
16,7,11.073786973953247
16,8,11.102668762207031
16,9,10.923059940338135
16,10,11.018969058990479
17,1,36.31993269920349
17,2,36.18876647949219
17,3,36.464375019073486
17,4,36.29482388496399
17,5,36.567516565322876
17,6,36.049264669418335
17,7,36.353583097457886
17,8,36.26823663711548
17,9,36.81316089630127
17,10,37.435608863830566
18,1,43.598161458969116
18,2,41.925005197525024
18,3,42.482369899749756
18,4,42.260915994644165
18,5,42.17086887359619
18,6,42.213390588760376
18,7,42.45585632324219
18,8,43.10947227478027
18,9,42.11439061164856
18,10,42.13226008415222
19,1,NA
20,1,NA
21,1,NA
22,1,NA
23,1,141.81178617477417
23,2,137.5747470855713
23,3,141.41520619392395
23,4,141.63331604003906
23,5,137.61061000823975
23,6,139.5793857574463
23,7,139.61778712272644
23,8,139.5381317138672
23,9,138.5687074661255
23,10,139.945374250412
24,1,39.02965068817139
24,2,39.31864547729492
24,3,38.934406757354736
24,4,39.43233633041382
24,5,38.39513850212097
24,6,38.971919536590576
24,7,38.773282289505005
24,8,39.33859372138977
24,9,38.92602229118347
24,10,38.794015884399414
25,1,151.87882542610168
25,2,151.35419392585754
25,3,150.284565448761
25,4,150.31859421730042
25,5,152.30521082878113
25,6,150.91973114013672
25,7,149.73299193382263
25,8,152.56751823425293
25,9,150.95854330062866
25,10,150.62495684623718
26,1,96.09368467330933
26,2,94.81393885612488
26,3,93.23834681510925
26,4,95.64164400100708
26,5,96.76210713386536
26,6,95.15415477752686
26,7,94.69796013832092
26,8,94.6095757484436
26,9,95.33123660087585
26,10,96.10771679878235
27,1,20.121504545211792
27,2,19.888803958892822
27,3,20.11648988723755
27,4,19.96818518638611
27,5,20.120317220687866
27,6,19.853227138519287
