Signature,Iteration,Time Spent
16,9,78.00197219848633
16,10,77.02827858924866
17,1,70.33999919891357
17,2,70.47490239143372
17,3,72.45035219192505
17,4,70.53562045097351
17,5,71.68015122413635
17,6,69.66233229637146
17,7,71.26325130462646
17,8,71.7251489162445
17,9,70.88685250282288
17,10,71.80453252792358
18,1,11.685424089431763
18,2,11.489100694656372
18,3,11.456963062286377
18,4,11.366478204727173
18,5,11.603809833526611
18,6,11.547112941741943
18,7,11.319002389907837
18,8,11.394014120101929
18,9,11.32217288017273
18,10,11.262278079986572
19,1,36.93411159515381
19,2,38.12726640701294
19,3,37.12732815742493
19,4,37.4722900390625
19,5,37.18117070198059
19,6,37.45618939399719
19,7,37.51899218559265
19,8,37.47884464263916
19,9,37.33763599395752
19,10,36.95098614692688
20,1,14.621718406677246
20,2,14.645694732666016
20,3,14.533095836639404
20,4,14.59037470817566
20,5,14.495822191238403
20,6,14.781575441360474
20,7,14.64183497428894
20,8,14.611897706985474
20,9,14.904034852981567
20,10,14.783032655715942
21,1,52.26852035522461
21,2,52.317816734313965
21,3,51.94573450088501
21,4,50.9094078540802
21,5,51.61755132675171
21,6,51.760993242263794
21,7,51.91254758834839
21,8,51.74840569496155
21,9,51.82180738449097
21,10,51.92547941207886
22,1,NA
23,1,14.079009056091309
23,2,14.10001277923584
23,3,14.067304611206055
23,4,14.063152313232422
23,5,14.182403326034546
23,6,14.11697769165039
23,7,14.179376363754272
23,8,14.320557594299316
23,9,14.235320329666138
23,10,14.177473068237305
24,1,17.352170705795288
24,2,17.312195777893066
24,3,17.40667223930359
24,4,17.467143535614014
24,5,17.429044723510742
24,6,17.514891862869263
24,7,17.353895664215088
24,8,17.163816690444946
24,9,17.245362281799316
24,10,17.37934970855713
25,1,14.311996459960938
25,2,14.031090259552002
25,3,14.30717921257019
25,4,14.197349071502686
25,5,14.357154607772827
25,6,14.234434127807617
25,7,14.24269962310791
25,8,14.199690341949463
25,9,14.320111274719238
25,10,14.275080442428589
26,1,37.52828121185303
26,2,38.01263451576233
26,3,37.65649724006653
26,4,37.804893255233765
26,5,38.02371644973755
26,6,37.892794132232666
26,7,37.98504400253296
26,8,38.1257426738739
26,9,38.1903874874115
26,10,37.903910398483276
27,1,19.835359811782837
27,2,19.857787132263184
27,3,19.657752752304077
27,4,19.772772550582886
27,5,19.54608154296875
27,6,19.61328363418579
27,7,19.57085919380188
27,8,19.73171377182007
27,9,19.944624662399292
27,10,19.572720289230347
28,1,42.004718542099
28,2,42.853476762771606
28,3,40.802656173706055
28,4,42.13571071624756
28,5,42.67123055458069
28,6,40.851205825805664
28,7,40.56485915184021
28,8,41.917680978775024
28,9,41.89003825187683
28,10,43.00722789764404
29,1,105.66884875297546
29,2,106.39566397666931
29,3,106.17051887512207
29,4,107.1577935218811
29,5,104.6235363483429
29,6,106.91102647781372
29,7,105.41784524917603
29,8,105.24198508262634
29,9,106.9339919090271
29,10,105.58108901977539
30,1,22.392266511917114
30,2,22.40473246574402
30,3,22.378886699676514
30,4,22.3886821269989
30,5,22.310632705688477
30,6,22.49727702140808
30,7,22.489877223968506
30,8,22.451881408691406
30,9,22.426259517669678
30,10,22.319229125976562
31,1,56.29763889312744
31,2,56.2106454372406
31,3,55.29106259346008
31,4,55.34422826766968
31,5,56.444812536239624
31,6,55.64888834953308
31,7,54.74500846862793
31,8,55.66201734542847
31,9,55.70037627220154
31,10,55.20394468307495
32,1,10.469303607940674
32,2,9.952727794647217
32,3,10.048802614212036
32,4,10.106845140457153
32,5,10.20328140258789
32,6,10.091340065002441
32,7,10.162083625793457
32,8,10.146998405456543
32,9,10.073732376098633
32,10,9.946158647537231
33,1,56.46767973899841
33,2,56.218345403671265
33,3,57.45124673843384
33,4,55.71689963340759
33,5,55.821534633636475
33,6,55.76993203163147
33,7,56.47369384765625
33,8,56.78723955154419
33,9,56.869035482406616
33,10,56.55808138847351
34,1,403.40580558776855
34,2,400.20448446273804
34,3,397.8910102844238
34,4,401.7400224208832
34,5,401.5151991844177
34,6,406.0979976654053
34,7,401.90504121780396
34,8,398.22599363327026
34,9,400.3264036178589
34,10,404.70597219467163
35,1,11.674905061721802
35,2,11.82739543914795
35,3,11.667840719223022
35,4,11.547890663146973
35,5,11.513611793518066
35,6,11.715625524520874
35,7,11.549989938735962
35,8,11.55636477470398
35,9,11.587394952774048
35,10,11.580849885940552
36,1,NA
37,1,10.106367349624634
37,2,10.335075855255127
37,3,10.16958498954773
37,4,10.200966596603394
37,5,10.129565477371216
37,6,10.394214868545532
37,7,10.356960773468018
37,8,10.417776823043823
37,9,10.185882806777954
37,10,10.342627048492432
38,1,10.367095470428467
38,2,10.496645212173462
38,3,10.427683591842651
38,4,10.412933111190796
38,5,10.425552368164062
38,6,10.33962607383728
38,7,10.299920082092285
38,8,10.309975147247314
38,9,10.42124319076538
38,10,10.354257583618164
39,1,58.52783131599426
39,2,58.21207547187805
39,3,59.37070369720459
39,4,59.24022626876831
39,5,58.668851375579834
39,6,58.16715335845947
39,7,58.49959850311279
39,8,59.18834733963013
39,9,57.62926411628723
39,10,59.682748794555664
40,1,250.50992703437805
40,2,251.53658390045166
40,3,255.20711135864258
40,4,250.8203089237213
40,5,250.11883544921875
40,6,258.8284800052643
40,7,252.83190059661865
40,8,253.06463313102722
40,9,249.9822039604187
40,10,253.27196145057678
41,1,351.81241822242737
41,2,356.7499969005585
41,3,353.6680579185486
41,4,353.7140574455261
41,5,350.9746046066284
41,6,350.06520915031433
41,7,354.1187469959259
41,8,351.97514176368713
41,9,351.7617869377136
41,10,357.24584794044495
42,1,13.227400064468384
42,2,13.167431831359863
42,3,13.285606861114502
42,4,12.8177330493927
42,5,13.144050598144531
42,6,13.251168966293335
42,7,13.250599384307861
42,8,13.398999214172363
42,9,13.220483779907227
42,10,13.17612338066101
43,1,10.25002384185791
43,2,10.220903396606445
43,3,10.282184600830078
43,4,10.46380090713501
43,5,10.261806964874268
43,6,10.379421949386597
43,7,10.187489748001099
43,8,10.184632062911987
43,9,10.332723617553711
43,10,10.262639045715332
44,1,NA
45,1,8.023558378219604
45,2,7.96021842956543
45,3,8.078487396240234
45,4,8.137331485748291
45,5,8.099176406860352
45,6,8.072233200073242
45,7,8.152028799057007
45,8,8.020286560058594
45,9,8.067040920257568
45,10,8.12956190109253
46,1,37.82106590270996
46,2,38.128812074661255
46,3,38.578685998916626
46,4,37.55479168891907
46,5,37.71517634391785
46,6,37.83953666687012
46,7,38.193023681640625
46,8,37.40593457221985
46,9,37.891643047332764
46,10,38.76587700843811
47,1,18.498854398727417
47,2,18.47155737876892
47,3,18.668848276138306
47,4,18.231263875961304
47,5,18.619882106781006
47,6,18.628420114517212
47,7,18.533427476882935
47,8,18.71701669692993
47,9,18.626163959503174
47,10,18.450952291488647
48,1,10.511918306350708
48,2,10.31742238998413
48,3,10.320237159729004
48,4,10.450161695480347
48,5,10.551078081130981
48,6,10.096181154251099
48,7,10.487091064453125
48,8,10.328985452651978
48,9,10.304006814956665
48,10,10.341474294662476
49,1,8.025115013122559
49,2,8.11435079574585
49,3,7.989804267883301
49,4,8.112542390823364
49,5,7.956927061080933
49,6,8.013001203536987
49,7,8.030316352844238
49,8,7.961677551269531
49,9,8.042144775390625
49,10,8.143176078796387
50,1,NA
51,1,NA
52,1,52.15711426734924
52,2,52.12593150138855
52,3,51.97187066078186
52,4,51.47770357131958
52,5,51.222692251205444
52,6,52.101208448410034
52,7,52.11784791946411
52,8,51.69438052177429
52,9,52.22302317619324
52,10,52.03996205329895
53,1,63.18478298187256
53,2,62.641783714294434
53,3,63.231669664382935
53,4,63.2182936668396
53,5,63.50025129318237
53,6,62.888200521469116
53,7,62.81371355056763
53,8,62.720165967941284
53,9,63.6092631816864
53,10,63.05869245529175
54,1,94.77984237670898
54,2,93.03047132492065
54,3,94.37203550338745
54,4,93.61839580535889
54,5,93.78391432762146
54,6,92.9477550983429
54,7,93.69517827033997
54,8,91.11433148384094
54,9,93.13923239707947
54,10,95.00126481056213
55,1,19.819448232650757
55,2,19.58080554008484
55,3,19.735164642333984
55,4,19.63244080543518
55,5,19.41277265548706
55,6,19.509910583496094
55,7,19.469438791275024
55,8,19.655601739883423
55,9,19.839890480041504
55,10,19.658535957336426
56,1,19.662195920944214
56,2,19.57933235168457
56,3,19.90884232521057
56,4,19.734131813049316
56,5,19.665677070617676
56,6,19.674386978149414
56,7,19.723825216293335
56,8,19.46710228919983
56,9,19.71080446243286
56,10,19.81626868247986
57,1,16.37764859199524
57,2,16.43597102165222
57,3,16.2100510597229
57,4,16.434349536895752
57,5,16.202762603759766
57,6,16.33819317817688
57,7,16.360051155090332
57,8,16.484177350997925
57,9,16.316794633865356
57,10,16.53917932510376
58,1,27.8693585395813
58,2,27.96372628211975
58,3,27.801661729812622
58,4,28.141331434249878
58,5,28.044158458709717
58,6,27.853851079940796
58,7,27.419472455978394
58,8,27.849538803100586
58,9,27.84169292449951
58,10,27.613173246383667
59,1,15.434143304824829
59,2,15.103682279586792
59,3,15.36605191230774
59,4,15.222090005874634
59,5,15.601666688919067
59,6,15.408117294311523
59,7,15.586575508117676
59,8,15.274777173995972
59,9,15.49189305305481
59,10,15.472878456115723
60,1,44.52888202667236
60,2,44.69705533981323
60,3,44.17950224876404
60,4,45.14702129364014
60,5,44.55934453010559
60,6,44.818140745162964
60,7,44.87676525115967
60,8,44.927987813949585
60,9,44.409539222717285
60,10,44.751235008239746
61,1,80.09825539588928
61,2,80.46169900894165
61,3,81.26976299285889
61,4,80.12241291999817
61,5,80.29218626022339
61,6,80.92486882209778
61,7,80.71000957489014
61,8,80.27232217788696
61,9,80.07219529151917
61,10,81.16984748840332
62,1,40.48556733131409
62,2,40.38301706314087
62,3,40.296671867370605
62,4,40.23732018470764
62,5,40.396519899368286
62,6,40.3337516784668
62,7,40.62956142425537
62,8,40.52951765060425
62,9,40.41820931434631
62,10,39.70234537124634
63,1,65.21284627914429
63,2,64.97696566581726
63,3,65.00172853469849
63,4,64.65465950965881
63,5,65.81236290931702
63,6,66.19559168815613
63,7,65.45023083686829
63,8,64.87750005722046
63,9,65.15952658653259
63,10,64.97204804420471
64,1,102.88975977897644
64,2,102.74264430999756
64,3,104.4321653842926
64,4,105.62821459770203
64,5,104.50420808792114
64,6,102.77683711051941
64,7,103.27526354789734
64,8,104.87072253227234
64,9,105.47562742233276
64,10,103.08696031570435
65,1,47.16927528381348
65,2,46.92738366127014
65,3,46.16932654380798
65,4,46.67568254470825
65,5,46.181195974349976
65,6,46.70211362838745
65,7,46.00287222862244
65,8,46.52746891975403
65,9,45.91878008842468
65,10,46.58797740936279
66,1,28.671776294708252
66,2,28.676525831222534
66,3,28.967414140701294
66,4,29.02426052093506
66,5,28.70479965209961
66,6,28.715697526931763
66,7,28.700468063354492
66,8,28.84797501564026
66,9,29.4283127784729
66,10,29.314826011657715
67,1,73.74199533462524
67,2,72.83656859397888
67,3,73.5783064365387
67,4,73.73196220397949
67,5,72.55785322189331
67,6,72.36172699928284
67,7,73.71790957450867
67,8,74.83882522583008
67,9,74.61439371109009
67,10,73.60747838020325
68,1,66.40341687202454
68,2,66.92008471488953
68,3,65.91168427467346
68,4,65.8514883518219
68,5,66.11963844299316
68,6,66.30918574333191
68,7,65.6743311882019
68,8,66.30337190628052
68,9,65.89656066894531
68,10,66.06638693809509
69,1,106.42942190170288
69,2,108.09540915489197
69,3,107.41411423683167
69,4,108.58411169052124
69,5,108.24203085899353
69,6,108.65911841392517
69,7,108.00660991668701
69,8,107.12152552604675
69,9,107.48068642616272
69,10,108.85703659057617
70,1,19.517956495285034
70,2,19.400173902511597
70,3,19.404264211654663
70,4,19.552644968032837
70,5,19.611080169677734
70,6,19.410658836364746
70,7,19.39622211456299
70,8,19.66197371482849
70,9,19.592396020889282
70,10,19.33352541923523
71,1,60.91898536682129
71,2,60.728744983673096
71,3,60.63197159767151
71,4,60.46316480636597
71,5,60.2801456451416
71,6,60.18877124786377
71,7,59.685081005096436
71,8,60.516674757003784
71,9,61.14470887184143
71,10,60.11257028579712
72,1,44.96911668777466
72,2,45.069785833358765
72,3,44.87530589103699
72,4,44.93474555015564
72,5,45.18971347808838
72,6,44.68161058425903
72,7,44.774749517440796
72,8,44.57002377510071
72,9,45.506426095962524
72,10,44.96269416809082
73,1,NA
74,1,95.53457117080688
74,2,94.02590608596802
74,3,94.52871870994568
74,4,95.28779363632202
74,5,93.83323740959167
74,6,94.25556135177612
74,7,93.93402099609375
74,8,94.22798943519592
74,9,93.87206363677979
74,10,93.03919267654419
75,1,54.20379161834717
75,2,54.11156916618347
75,3,53.50262379646301
75,4,53.449352741241455
75,5,53.243608474731445
75,6,53.773701429367065
75,7,54.362133502960205
75,8,52.69621181488037
75,9,52.97899651527405
75,10,53.48096966743469
76,1,NA
77,1,NA
78,1,22.896661520004272
78,2,22.710256338119507
78,3,22.664475917816162
78,4,22.73477268218994
78,5,22.6727352142334
78,6,22.525254011154175
78,7,23.004918098449707
78,8,22.359654426574707
78,9,22.74495816230774
78,10,22.8508198261261
79,1,90.2439079284668
79,2,90.2508192062378
79,3,90.88875651359558
79,4,91.53495383262634
79,5,89.45010161399841
79,6,90.54973769187927
79,7,89.7493839263916
79,8,90.50912141799927
79,9,91.74182081222534
79,10,89.66093683242798
80,1,27.926028966903687
80,2,27.88381338119507
80,3,27.880911827087402
80,4,27.730896472930908
80,5,27.881174325942993
80,6,27.49506664276123
80,7,27.97500467300415
80,8,28.03245711326599
80,9,27.725268602371216
80,10,27.728755712509155
81,1,37.11882758140564
81,2,37.61664605140686
81,3,37.923646211624146
81,4,36.67285704612732
81,5,36.93541669845581
81,6,37.37202048301697
81,7,37.635334968566895
81,8,37.140395641326904
81,9,37.00033354759216
81,10,37.75278663635254
82,1,23.968750476837158
82,2,24.184874534606934
82,3,24.05674910545349
82,4,24.143539905548096
82,5,24.195396900177002
82,6,24.44201159477234
82,7,24.09772276878357
82,8,24.240534782409668
82,9,24.005316734313965
82,10,24.16311764717102
83,1,19.438222646713257
83,2,19.493099451065063
83,3,19.587701082229614
83,4,19.64170217514038
83,5,19.136831283569336
83,6,19.53038191795349
83,7,19.60294771194458
83,8,19.82156991958618
83,9,19.295731782913208
83,10,19.74307608604431
84,1,NA
85,1,24.95110559463501
85,2,25.037776470184326
85,3,24.405150651931763
85,4,24.734560251235962
85,5,24.897286415100098
85,6,24.961901426315308
85,7,24.469961166381836
85,8,24.719491720199585
85,9,24.77046012878418
85,10,24.699543952941895
86,1,82.94907116889954
86,2,82.94404625892639
86,3,82.32098722457886
86,4,81.86364221572876
86,5,81.4481430053711
86,6,83.40270924568176
86,7,82.92036700248718
86,8,82.16199898719788
86,9,83.16460967063904
86,10,80.74142622947693
87,1,29.190572023391724
87,2,29.499212980270386
87,3,29.411611080169678
87,4,29.57098937034607
87,5,29.12596082687378
87,6,29.161958932876587
87,7,29.305620193481445
87,8,29.0173020362854
87,9,29.480244398117065
87,10,29.408260583877563
88,1,NA
89,1,69.7910509109497
89,2,68.80285716056824
89,3,68.3882896900177
89,4,68.76078867912292
89,5,69.27866959571838
89,6,69.16427397727966
89,7,68.43393754959106
89,8,68.84119534492493
89,9,68.37091755867004
89,10,69.83018612861633
90,1,31.149681091308594
90,2,31.190609455108643
90,3,31.15801763534546
90,4,31.49476718902588
90,5,31.18936586380005
90,6,31.108572483062744
90,7,31.607200622558594
90,8,31.17042112350464
90,9,31.2255961894989
90,10,31.109719038009644
91,1,52.28230285644531
91,2,53.042888164520264
91,3,52.90227746963501
91,4,52.86123776435852
91,5,52.934356927871704
91,6,51.918426275253296
91,7,54.064834117889404
91,8,52.848246335983276
91,9,52.394500494003296
91,10,53.127060890197754
92,1,NA
93,1,29.31575655937195
93,2,29.027416706085205
93,3,29.12056612968445
93,4,29.039862871170044
93,5,29.117009162902832
93,6,29.123961925506592
93,7,29.48967957496643
93,8,29.37073516845703
93,9,29.343763828277588
93,10,29.058343648910522
94,1,53.03446292877197
94,2,52.901708364486694
94,3,52.62381649017334
94,4,52.9765362739563
94,5,53.40135836601257
94,6,53.267998933792114
94,7,52.93077349662781
94,8,53.40021252632141
94,9,53.168248414993286
94,10,53.95479202270508
95,1,16.79193115234375
95,2,17.094630479812622
95,3,16.94072198867798
95,4,17.003211498260498
95,5,17.233089447021484
95,6,16.94242525100708
95,7,16.89374876022339
95,8,17.015835762023926
95,9,17.041829109191895
95,10,16.81679892539978
96,1,31.407195568084717
96,2,31.41019630432129
96,3,31.52342939376831
96,4,31.46089482307434
96,5,31.170567989349365
96,6,31.326206922531128
96,7,31.517563104629517
96,8,31.801814556121826
96,9,31.51753282546997
96,10,31.448694467544556
97,1,NA
98,1,NA
99,1,115.65410709381104
99,2,112.81402587890625
99,3,113.02190518379211
99,4,112.81969118118286
99,5,112.80390357971191
99,6,114.36640572547913
99,7,114.13401389122009
99,8,114.16194796562195
99,9,115.44387197494507
99,10,115.00122213363647
