Signature,Iteration,Time Spent
0,1,39.15964889526367
0,2,38.64041304588318
0,3,38.33318829536438
0,4,39.03228735923767
0,5,38.419578552246094
0,6,39.16484880447388
0,7,38.53921318054199
0,8,39.081265926361084
0,9,38.54696989059448
0,10,38.542704343795776
1,1,26.40668535232544
1,2,26.50258779525757
1,3,26.605571746826172
1,4,26.553563594818115
1,5,26.459963083267212
1,6,26.27891445159912
1,7,26.460893392562866
1,8,26.51192307472229
1,9,26.678547143936157
1,10,26.709020614624023
2,1,36.28990077972412
2,2,36.09402370452881
2,3,36.112748861312866
2,4,35.862359046936035
2,5,35.837544441223145
2,6,35.96080660820007
2,7,35.92652678489685
2,8,35.978785037994385
2,9,35.840203523635864
2,10,36.50060820579529
3,1,243.58026337623596
3,2,243.9936327934265
3,3,245.60400485992432
3,4,245.68413949012756
3,5,241.37064909934998
3,6,244.86761784553528
3,7,248.8474314212799
3,8,246.1536591053009
3,9,243.7505922317505
3,10,244.21625328063965
4,1,39.51750588417053
4,2,39.651816606521606
4,3,39.540945053100586
4,4,38.916935205459595
4,5,39.72041320800781
4,6,39.28045344352722
4,7,38.91131377220154
4,8,39.28173542022705
4,9,39.53845691680908
4,10,39.326255559921265
5,1,173.9839527606964
5,2,174.5413897037506
5,3,174.38053941726685
5,4,173.9110062122345
5,5,174.17188096046448
5,6,174.0992534160614
5,7,176.46092772483826
5,8,174.15043425559998
5,9,174.15233254432678
5,10,175.4054148197174
6,1,33.35472869873047
6,2,33.27842164039612
6,3,34.038962841033936
6,4,33.34540152549744
6,5,33.555354595184326
6,6,33.220510721206665
6,7,33.44743824005127
6,8,33.204243898391724
6,9,33.155771255493164
6,10,33.3893358707428
7,1,7.510617256164551
7,2,7.3942530155181885
7,3,7.463553190231323
7,4,7.5374755859375
7,5,7.4163923263549805
7,6,7.444005727767944
7,7,7.465306758880615
7,8,7.572887897491455
7,9,7.530257225036621
7,10,7.4521708488464355
8,1,20.407021522521973
8,2,20.401721954345703
8,3,20.49354839324951
8,4,20.46267819404602
8,5,20.17665958404541
8,6,20.4450740814209
8,7,20.419955730438232
8,8,20.542469024658203
8,9,20.394038438796997
8,10,20.30587935447693
9,1,24.115923404693604
9,2,23.87263774871826
9,3,23.651723384857178
9,4,23.637767791748047
9,5,24.069310665130615
9,6,23.90033221244812
9,7,23.749452352523804
9,8,23.656526803970337
9,9,23.70622420310974
9,10,23.775015354156494
10,1,17.446906566619873
10,2,17.301552295684814
10,3,17.382647275924683
10,4,17.317930459976196
10,5,17.438426971435547
10,6,17.365277528762817
10,7,17.239426374435425
10,8,17.370695114135742
10,9,17.480207443237305
10,10,17.519992113113403
11,1,13.243356704711914
11,2,13.274504661560059
11,3,13.336729049682617
11,4,13.431059122085571
11,5,13.51869821548462
11,6,13.343581438064575
11,7,13.239712953567505
11,8,13.553893327713013
11,9,13.450538873672485
11,10,13.456333875656128
12,1,20.058473110198975
12,2,20.015408039093018
12,3,20.201257467269897
12,4,20.00716495513916
12,5,20.219661951065063
12,6,20.259442567825317
12,7,20.131768703460693
12,8,20.280893087387085
12,9,19.88017749786377
12,10,20.03915309906006
13,1,15.25159740447998
13,2,15.062175989151001
13,3,15.103525161743164
13,4,15.050758838653564
13,5,15.035305976867676
13,6,14.992435932159424
13,7,15.035561561584473
13,8,15.072529554367065
13,9,14.923873662948608
13,10,15.076223134994507
14,1,16.289324522018433
14,2,15.98596978187561
14,3,16.53039574623108
14,4,16.29138731956482
14,5,16.269314527511597
14,6,16.117969274520874
14,7,15.844253301620483
14,8,16.15139365196228
14,9,16.10753345489502
14,10,16.15923833847046
15,1,31.016987562179565
15,2,31.14663577079773
15,3,30.997898817062378
15,4,31.050939321517944
15,5,31.431021451950073
15,6,31.163294553756714
15,7,30.852087259292603
15,8,31.274588108062744
15,9,31.207090616226196
15,10,31.061933517456055
16,1,18.355924606323242
16,2,18.515464544296265
16,3,18.237128496170044
16,4,18.325257062911987
16,5,18.297082662582397
16,6,18.416253805160522
16,7,18.300805807113647
16,8,18.252843856811523
16,9,18.830502033233643
16,10,18.52992868423462
17,1,98.62425684928894
17,2,96.36668586730957
17,3,97.27910089492798
17,4,96.12971305847168
17,5,98.36378121376038
17,6,97.23387217521667
17,7,98.4691948890686
17,8,98.59571027755737
17,9,98.12653231620789
17,10,100.85651683807373
18,1,25.159874200820923
18,2,24.925129652023315
18,3,24.735852479934692
18,4,25.132460832595825
18,5,25.007702827453613
18,6,25.166783571243286
18,7,24.921178340911865
18,8,25.237516403198242
18,9,25.093095541000366
18,10,25.0368971824646
19,1,33.0736346244812
19,2,32.950950622558594
19,3,32.79997706413269
19,4,32.96368455886841
19,5,33.25921154022217
19,6,33.22840714454651
19,7,33.51030206680298
19,8,32.81020927429199
19,9,33.082385301589966
19,10,33.340925455093384
20,1,207.4110164642334
20,2,209.24149417877197
20,3,211.07389211654663
20,4,214.27209329605103
20,5,208.18708896636963
20,6,211.22579264640808
20,7,207.06388902664185
20,8,210.57484674453735
20,9,212.3250172138214
20,10,207.88365173339844
21,1,55.5532603263855
21,2,55.76261043548584
21,3,55.67082715034485
21,4,55.504615783691406
21,5,56.145272731781006
21,6,56.606998443603516
21,7,55.29621338844299
21,8,56.48064970970154
21,9,55.48902940750122
21,10,56.505839824676514
22,1,37.14669871330261
22,2,37.04890513420105
22,3,37.184948682785034
22,4,37.22925090789795
22,5,36.92462420463562
22,6,37.17045021057129
22,7,37.000083923339844
22,8,37.04485845565796
22,9,37.40324568748474
22,10,37.164878606796265
23,1,30.311199426651
23,2,30.408639907836914
23,3,29.7268385887146
23,4,29.847918033599854
23,5,30.43828535079956
23,6,30.62791419029236
23,7,30.185726165771484
23,8,30.330235719680786
23,9,29.65128779411316
23,10,29.627785682678223
24,1,29.074634075164795
24,2,28.832220792770386
24,3,29.3114755153656
24,4,29.30209255218506
24,5,29.38072419166565
24,6,29.279233932495117
24,7,29.29607057571411
24,8,28.820512533187866
24,9,28.836013555526733
24,10,28.74919629096985
25,1,28.945565223693848
25,2,28.562735319137573
25,3,28.63181209564209
25,4,28.6381094455719
25,5,28.857089042663574
25,6,28.98093581199646
25,7,29.010430574417114
25,8,28.589630126953125
25,9,28.990344285964966
25,10,28.71807312965393
26,1,14.629117727279663
26,2,14.657397985458374
26,3,14.74308729171753
26,4,14.629001140594482
26,5,14.562111616134644
26,6,14.856275796890259
26,7,14.729471921920776
26,8,14.678596496582031
26,9,14.769346475601196
26,10,14.531490087509155
27,1,37.58241820335388
27,2,37.4486825466156
27,3,36.923527002334595
27,4,36.80009865760803
27,5,36.10308647155762
27,6,36.91163444519043
27,7,36.956884145736694
27,8,36.84768080711365
27,9,37.02822971343994
27,10,37.15416073799133
28,1,36.72718024253845
28,2,36.185200691223145
28,3,36.61842107772827
28,4,35.97738575935364
28,5,36.07362461090088
28,6,36.95683836936951
28,7,36.64932632446289
28,8,37.02506732940674
28,9,36.87017202377319
28,10,36.1732861995697
29,1,98.86920666694641
29,2,98.08691453933716
29,3,97.77619218826294
29,4,98.76683259010315
29,5,99.75064778327942
29,6,98.31514835357666
29,7,99.06761622428894
29,8,97.75980877876282
29,9,98.01731967926025
29,10,98.03264951705933
30,1,14.72606086730957
30,2,14.431733846664429
30,3,14.255604982376099
30,4,14.373580694198608
30,5,14.382425546646118
30,6,14.589184284210205
30,7,14.505015850067139
30,8,14.417532444000244
30,9,14.295819282531738
30,10,14.493009805679321
31,1,13.773438453674316
31,2,13.519748210906982
31,3,13.708238124847412
31,4,13.721806764602661
31,5,13.558688163757324
31,6,13.733704566955566
31,7,13.570825815200806
31,8,13.569408893585205
31,9,13.749324083328247
31,10,13.724638223648071
32,1,91.07990646362305
32,2,92.8665099143982
32,3,95.08886003494263
32,4,93.16780519485474
32,5,91.99293994903564
32,6,93.37335205078125
32,7,92.03835201263428
32,8,93.63154602050781
32,9,91.73242235183716
32,10,94.0939712524414
33,1,22.71311664581299
33,2,22.985492706298828
33,3,22.870321035385132
33,4,22.859193563461304
33,5,22.754443407058716
33,6,22.89919662475586
33,7,22.786948919296265
33,8,23.028452157974243
33,9,23.210219383239746
33,10,23.115571975708008
34,1,7.450193405151367
34,2,7.520307302474976
34,3,7.4501633644104
34,4,7.4698967933654785
34,5,7.476522445678711
34,6,7.549318552017212
34,7,7.430495977401733
34,8,7.511007070541382
34,9,7.406639099121094
34,10,7.550351858139038
35,1,38.51078510284424
35,2,38.080039262771606
35,3,37.819605588912964
35,4,38.09059429168701
35,5,39.054768085479736
35,6,37.88274025917053
35,7,37.72045373916626
35,8,38.05577754974365
35,9,37.99119973182678
35,10,38.333356857299805
36,1,22.156434774398804
36,2,22.106639862060547
36,3,22.131080150604248
36,4,22.22383403778076
36,5,22.480152368545532
36,6,22.433435916900635
36,7,22.068585872650146
36,8,22.404749393463135
36,9,22.34172224998474
36,10,22.073604822158813
37,1,12.21651291847229
37,2,11.94188117980957
37,3,12.20072078704834
37,4,12.088843584060669
37,5,12.154751300811768
37,6,12.223235607147217
37,7,12.129687547683716
37,8,12.50361180305481
37,9,12.186386346817017
37,10,12.170584917068481
38,1,21.108497381210327
38,2,21.05275559425354
