Signature,Time Spent
0,4.000030040740967
1,1.005812644958496
2,1.6799423694610596
3,5.983737945556641
4,NA
5,3.274005889892578
6,NA
7,NA
8,NA
9,1.9617736339569092
10,NA
11,2.1304891109466553
12,NA
13,1.9066627025604248
14,NA
15,58.81775641441345
16,NA
17,NA
18,1.3568427562713623
19,1.6195502281188965
20,4.778101444244385
21,1.785959005355835
22,2.1185801029205322
23,NA
24,NA
25,1.5651180744171143
26,NA
27,2.2346644401550293
28,NA
29,NA
30,3.241802930831909
31,0.9674034118652344
32,2.623950481414795
33,1.964735746383667
34,5.404092788696289
35,NA
36,0.6420557498931885
37,181.82280826568604
38,1.711134672164917
39,3.57859468460083
40,2.649359703063965
41,1.5540266036987305
42,NA
43,1.720869779586792
44,1.5219388008117676
45,2.5594873428344727
46,2.8747200965881348
47,1.6915664672851562
48,1.2871479988098145
49,185.13539171218872
50,511.4843282699585
51,3.0929620265960693
52,0.8994343280792236
53,3.0503017902374268
54,1.671816349029541
55,3.8899834156036377
56,0.7700750827789307
57,NA
58,2.5155203342437744
59,257.1867160797119
60,2.4217689037323
61,0.6945431232452393
62,NA
63,0.9272596836090088
64,2.5585153102874756
65,1.5623228549957275
66,1.2201464176177979
67,2.4665029048919678
68,2.0121653079986572
69,2.666201114654541
70,2.057219982147217
71,0.9925675392150879
72,1.70957612991333
73,NA
74,1.0625419616699219
75,2.5780160427093506
76,2.0422627925872803
77,2.0829923152923584
78,1.4345343112945557
79,2.340226650238037
80,3.783961296081543
81,1.760685682296753
82,NA
83,7.85742449760437
84,0.7105526924133301
85,NA
86,NA
87,52.56127381324768
88,2.4936435222625732
89,NA
90,2.6937248706817627
91,0.780228853225708
92,2.401872396469116
93,1.0610096454620361
94,NA
95,312.89274501800537
96,1.8692703247070312
97,0.7135982513427734
98,1.7687902450561523
99,1.9843113422393799
