Signature,Time Spent
0,1.9784536361694336
1,1.5571272373199463
2,1.9480795860290527
3,NA
4,5.608934164047241
5,1.642366647720337
6,1.8513460159301758
7,3.25467586517334
8,2.187563180923462
9,1.608095645904541
10,NA
11,NA
12,531.5243191719055
13,3.946959972381592
14,NA
15,4.623232841491699
16,NA
17,2.1346206665039062
18,1.5497186183929443
19,0.9611711502075195
20,2.680335521697998
21,NA
22,1.4968922138214111
23,4.9719977378845215
24,NA
25,377.83864569664
26,12.03425645828247
27,2.5384743213653564
28,368.65963315963745
29,14.105597257614136
30,NA
31,2.191671848297119
32,1.1006205081939697
33,NA
34,57.66122388839722
35,1.158803939819336
36,1.1238083839416504
37,0.9317135810852051
38,94.5731406211853
39,NA
40,22.36998200416565
41,7.795717477798462
42,1.8398728370666504
43,NA
44,1.617924451828003
45,1.4660468101501465
46,25.967422246932983
47,NA
48,9.499104499816895
49,1.3519604206085205
50,2.3412253856658936
51,0.952923059463501
52,NA
53,NA
54,1.6093006134033203
55,NA
56,36.54909563064575
57,2.3355302810668945
58,1.6862552165985107
59,148.3407256603241
60,1.850405216217041
61,2.1520373821258545
62,2.560546875
63,1.7186965942382812
64,2.9000942707061768
65,2.2663724422454834
66,7.669297456741333
67,1.4633584022521973
68,1.9406709671020508
69,NA
70,NA
71,1.123936414718628
72,1.1576409339904785
73,2.784421920776367
74,NA
75,0.8745846748352051
76,5.686908721923828
77,1.2825591564178467
78,109.16999411582947
79,NA
80,3.7900030612945557
81,3.4664554595947266
82,3.693557024002075
83,9.888483762741089
84,4.247244596481323
85,0.8162319660186768
86,112.86162781715393
87,1.9989607334136963
88,NA
89,NA
90,1.881101131439209
91,NA
92,NA
93,NA
94,NA
95,NA
96,2.1356217861175537
97,NA
98,1.6047935485839844
99,NA
