Signature,Time Spent
0,1.2054574489593506
1,11.945866823196411
2,0.7430789470672607
3,6.947836875915527
4,1.3537254333496094
5,11.56872010231018
6,2.625532865524292
7,1.59963059425354
8,3.333280563354492
9,2.6201071739196777
10,1.4731011390686035
11,2.3813490867614746
12,NA
13,1.7187209129333496
14,1.180769681930542
15,3.193138360977173
16,2.6328318119049072
17,1.4727506637573242
18,NA
19,1.0624732971191406
20,1.458425760269165
21,NA
22,0.9405505657196045
23,0.9911363124847412
24,1.8639247417449951
25,2.835951089859009
26,2.7259321212768555
27,1.3043766021728516
28,NA
29,2.3055615425109863
30,NA
31,21.68221616744995
32,2.393254041671753
33,8.162310361862183
34,NA
35,1.9661943912506104
36,NA
37,2.0338432788848877
38,1.3944509029388428
39,NA
40,0.9617273807525635
41,3.4191932678222656
42,1.5056593418121338
43,1.9819917678833008
44,NA
45,NA
46,1.738412857055664
47,6.618618011474609
48,0.8828575611114502
49,20.03646445274353
50,NA
51,1.8202476501464844
52,NA
53,NA
54,3.485116481781006
55,2.828784942626953
56,1.6693401336669922
57,NA
58,NA
59,1.7996172904968262
60,3.096191644668579
61,1.1974329948425293
62,2.1398181915283203
63,NA
64,3.7105062007904053
65,1.5456204414367676
66,150.56621098518372
67,3.234851837158203
68,1.9747247695922852
69,0.8879439830780029
70,1.5764856338500977
71,1.4237143993377686
72,2.989190101623535
73,18.770570039749146
74,NA
75,1.740718126296997
76,NA
77,71.91275453567505
78,0.8691513538360596
79,4.060905933380127
80,1.6996161937713623
81,0.8669309616088867
82,NA
83,2.1788110733032227
84,4.016064643859863
85,NA
86,1.8857197761535645
87,3.356609582901001
88,1.5710022449493408
89,0.9125540256500244
90,NA
91,3.3190977573394775
92,2.1149587631225586
93,1.4551002979278564
94,NA
95,NA
96,NA
97,2.343477249145508
98,1.3901636600494385
99,2.364359140396118
