Signature,Time Spent
0,NA
1,10.780253648757935
2,2.1252832412719727
3,1.2683045864105225
4,18.153674364089966
5,NA
6,3.001973867416382
7,0.8704023361206055
8,NA
9,1.6506099700927734
10,6.234690427780151
11,3.2732198238372803
12,78.93013024330139
13,1.9407880306243896
14,1.960853099822998
15,16.383935689926147
16,NA
17,9.343631744384766
18,2.026887893676758
19,6.634444236755371
20,NA
21,4.02154016494751
22,559.3582503795624
23,1.7181951999664307
24,NA
25,NA
26,3.9428598880767822
27,NA
28,0.7777590751647949
29,1.411271333694458
30,439.72318172454834
31,NA
32,483.980233669281
33,NA
34,3.160576105117798
35,36.1022515296936
36,1.46150541305542
37,0.782322883605957
38,1.32004714012146
39,3.290753126144409
40,1.4917888641357422
41,1.6484217643737793
42,1.6843082904815674
43,NA
44,NA
45,3.9459009170532227
46,NA
47,3.1153006553649902
48,0.9345159530639648
49,3.929812431335449
50,2.836031675338745
51,1.7621610164642334
52,NA
53,2.805537223815918
54,NA
55,NA
56,1.812971830368042
57,1.9320220947265625
58,0.8378980159759521
59,6.037481784820557
60,1.001314401626587
61,1.656588077545166
62,NA
63,2.849562883377075
64,NA
65,1.4521210193634033
66,1.4208316802978516
67,13.880337476730347
68,4.332028388977051
69,2.030940055847168
70,NA
71,2.8608853816986084
72,2.531853437423706
73,NA
74,1.8631253242492676
75,2.4281132221221924
76,NA
77,2.3048171997070312
78,NA
79,NA
80,2.3081908226013184
81,NA
82,NA
83,4.04719614982605
84,NA
85,NA
86,1.5448155403137207
87,32.77083230018616
88,5.970333576202393
89,2.544062614440918
90,0.8864715099334717
91,3.092345952987671
92,4.063441038131714
93,NA
94,2.3144454956054688
95,NA
96,1.5488908290863037
97,3.8407318592071533
98,2.067833185195923
99,1.9268884658813477
