Signature,Time Spent
0,NA
1,9.23438024520874
2,0.6327145099639893
3,0.7253477573394775
4,15.375023126602173
5,0.5857021808624268
6,0.648850679397583
7,0.4841749668121338
8,1.601579189300537
9,0.6032462120056152
10,4.660306453704834
11,0.9921045303344727
12,66.14646506309509
13,0.6391654014587402
14,0.6324527263641357
15,13.433216333389282
16,0.6910490989685059
17,0.8808276653289795
18,0.6660468578338623
19,1.1473028659820557
20,NA
21,1.6255791187286377
22,9.06978964805603
23,0.5917685031890869
24,0.7255809307098389
25,0.43993115425109863
26,2.3134305477142334
27,300.0015971660614
28,0.4387638568878174
29,0.7031326293945312
30,35.66885828971863
31,0.8615341186523438
32,532.2778143882751
33,NA
34,0.8179640769958496
35,35.581971883773804
36,0.7687160968780518
37,0.4917151927947998
38,0.6859605312347412
39,0.9597516059875488
40,0.5548880100250244
41,0.5914251804351807
42,0.6180610656738281
43,0.49371767044067383
44,0.6654877662658691
45,2.441145658493042
46,0.5053939819335938
47,1.0845816135406494
48,0.6528668403625488
49,1.1897389888763428
50,1.0244505405426025
51,0.609046459197998
52,NA
53,0.6352219581604004
54,0.7071378231048584
55,0.5486621856689453
56,0.6290464401245117
57,0.6212127208709717
58,0.5403075218200684
59,14.739561557769775
60,0.8691611289978027
61,0.5410635471343994
62,NA
63,0.903160810470581
64,0.6126248836517334
65,0.7564561367034912
66,0.5391790866851807
67,0.5469024181365967
68,0.7864069938659668
69,0.7913980484008789
70,0.54827880859375
71,0.9085736274719238
72,0.795365571975708
73,0.680260419845581
74,0.6100466251373291
75,0.7488055229187012
76,NA
77,0.7353043556213379
78,32.1073739528656
79,0.9290838241577148
80,0.7501459121704102
81,NA
82,0.5271844863891602
83,0.8895149230957031
84,1.4345507621765137
85,0.5591089725494385
86,0.5646088123321533
87,28.93160605430603
88,0.8844397068023682
89,0.9338603019714355
90,0.620002031326294
91,1.064448595046997
92,1.1415472030639648
93,0.7212574481964111
94,0.7108616828918457
95,0.6634716987609863
96,0.5566937923431396
97,0.7328898906707764
98,0.8610682487487793
99,1.5049364566802979
